"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Stationary",1998,"1",2,"","2026-03-04T22:55:15.673508Z",12,919,"watchlist_verb","yes",0,0.0,0,1998,1.096,"#C C holds gloves","holds gloves","Low body/hand motion, holding an object without movement.","r002","Cleaning","","silver",810.27426,"2026-03-04T22:55:15.673515Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","yes"
"Object Transfer",1999,"1",2,"","2026-03-04T22:55:19.244539Z",11,1193,"","no",0,0.0,0,1999,1.928,"#C C picks a glass tube from the counter","picks glass tube from counter","Logistics step involving picking up an object.","r002","Cleaning","","silver",936.49762,"2026-03-04T22:55:19.244548Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2000,"1",2,"","2026-03-04T22:55:21.616669Z",6,3723,"","no",0,0.0,0,2000,1.048,"#C C places the glass tube on the weighing machine","places glass tube on weighing machine","Logistics step involving placing an object.","r002","Cleaning","","silver",951.06135,"2026-03-04T22:55:21.616678Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2001,"1",2,"","2026-03-04T22:55:24.234259Z",16,574,"","no",0,0.0,0,2001,1.157,"#C C places the glass tube on the counter","places glass tube on counter","Logistics step involving the placement of an object.","r002","Cleaning","","silver",953.37784,"2026-03-04T22:55:24.234267Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2002,"1",2,"","2026-03-04T22:55:26.797108Z",4,6160,"watchlist_verb","yes",0,0.0,0,2002,1.13,"#C C opens the pen","opens pen","Opening an object is a logistics step involving short bursts of hand acceleration.","r002","Cleaning","","silver",1142.27028,"2026-03-04T22:55:26.797117Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","yes"
"Object Transfer",2003,"1",2,"","2026-03-04T22:55:29.574678Z",3,11699,"","no",0,0.0,0,2003,1.238,"#C C places the glass tubes on the counter","places glass tubes on counter","Logistics step involving picking up and placing objects.","r002","Cleaning","","silver",1170.15422,"2026-03-04T22:55:29.574688Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2004,"1",2,"Task Operation","2026-03-04T22:56:24.213820Z",10,1540,"","no",0,0.0,0,2004,3.8180000000000005,"#C C takes a liquid from the bottle with the pipette","takes liquid from bottle with pipette","Logistics step, transferring liquid from bottle to pipette.","r002","Cleaning","","silver",1278.4284,"2026-03-04T22:56:33.524328Z","Bad","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Task Operation",2005,"1",2,"","2026-03-04T22:56:29.668712Z",4,7719,"","no",0,0.0,0,2005,4.176,"#C C puts a liquid inside the glass tube with a pipette","puts liquid inside glass tube with pipette","Core task involving precise hand movements.","r002","Cleaning","","silver",1283.39857,"2026-03-04T22:56:29.668720Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Task Operation",2006,"1",2,"","2026-03-04T22:56:37.874487Z",3,9431,"","no",0,0.0,0,2006,1.386,"#C C adds the liquid into the glass tube using a pipette","adds liquid into glass tube using pipette","Core task involving precise hand movements.","r002","Cleaning","","silver",1349.01904,"2026-03-04T22:56:37.874496Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Task Operation",2007,"1",2,"","2026-03-04T22:56:40.428362Z",8,2045,"","no",0,0.0,0,2007,1.181,"#C C adds a liquid in the glass tube","adds liquid in glass tube","Core manual task involving adding a liquid, high hand activity.","r002","Cleaning","","silver",1366.35592,"2026-03-04T22:56:40.428374Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2008,"1",2,"","2026-03-04T22:56:48.101713Z",3,11756,"","no",0,0.0,0,2008,1.56,"#C C places the paper on the weighing machine","places paper on weighing machine","Logistics action involving picking up and placing an object.","r002","Cleaning","","silver",1523.34112,"2026-03-04T22:56:48.101724Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2009,"1",2,"","2026-03-04T22:56:50.660731Z",6,3844,"","no",0,0.0,0,2009,1.436,"#C C puts #unsure in the bottle","puts in bottle","Logistics step involving picking up and putting down an object.","r002","Cleaning","","silver",1541.81603,"2026-03-04T22:56:50.660739Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Stationary",2010,"1",2,"","2026-03-04T22:57:06.123703Z",5,4147,"watchlist_verb","yes",0,0.0,0,2010,8.377,"#C C adjusts the gloves","adjusts gloves","Adjusting gloves is a low-energy, stationary activity.","r002","Cleaning","","silver",1801.90769,"2026-03-04T22:57:09.687911Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","yes"
"Object Transfer",2011,"1",2,"","2026-03-04T22:57:12.896840Z",10,1373,"","no",0,0.0,0,2011,1.095,"#C C covers the container with the lid","covers container with lid","Logistics step involving picking up and placing the lid on the container.","r002","Cleaning","","silver",1911.83664,"2026-03-04T22:57:12.896851Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2012,"1",2,"","2026-03-04T22:57:16.219426Z",4,8478,"","no",0,0.0,0,2012,1.735,"#C C wears the glove","wears glove","Logistics step of putting on a glove.","r002","Cleaning","","silver",1953.10541,"2026-03-04T22:57:16.219435Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Object Transfer",2013,"1",2,"","2026-03-04T22:57:19.802683Z",18,431,"watchlist_verb","yes",0,0.0,0,2013,0.986,"#C C opens a case","opens case","Logistics step involving opening a case.","r002","Cleaning","","silver",2020.5506,"2026-03-04T22:57:19.802693Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","yes"
"Stationary",2014,"1",2,"Object Transfer","2026-03-04T22:57:23.277660Z",9,1577,"watchlist_verb","yes",0,0.0,0,2014,2.095,"#C C closes the case","closes case","Low body/hand motion, likely involves minimal movement.","r002","Cleaning","","silver",2025.44558,"2026-03-04T22:57:23.277668Z","Bad","d8217a15-4527-4557-94c5-df4eb78b748a","yes"
"Search",2015,"1",2,"Stationary","2026-03-04T22:57:26.736159Z",8,2130,"","no",0,0.0,0,2015,1.975,"#C C looks at the tube","looks at tube","Head movement (visual search), hands mostly still.","r002","Cleaning","","silver",2827.14698,"2026-03-04T22:57:26.736172Z","Bad","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Locomotion",2016,"1",2,"Object Transfer","2026-03-04T22:57:37.337987Z",5,4533,"","no",0,0.0,0,2016,8.588,"#C C drags a chair on the floor","drags chair on floor","Body moving through space, high body acceleration.","r002","Cleaning","","silver",2834.27143,"2026-03-04T22:57:37.338003Z","Bad","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Stationary",2017,"1",2,"","2026-03-04T22:57:39.884470Z",3,10755,"","no",0,0.0,0,2017,1.142,"#O A man X sits on the chair","man x sits on chair","The action describes a seated position with minimal movement.","r002","Cleaning","","silver",3617.29888,"2026-03-04T22:57:39.884480Z","Gold","d8217a15-4527-4557-94c5-df4eb78b748a","no"
"Search",2018,"1",2,"Object Transfer","2026-03-04T22:57:43.875343Z",4,6734,"","no",0,0.0,0,2018,2.731,"#C C lifts the phone up","lifts phone up","Head movement (lifting phone), hands engaged in a specific task like checking notifications or messages.","r002","Walking Outdoors","","silver",2188.41268,"2026-03-04T22:57:43.875354Z","Bad","d84b7316-6db7-49f3-be95-49121c5a68d7","no"
"Search",2019,"1",2,"Task Operation","2026-03-04T22:57:56.681957Z",4,8269,"","no",1,1.0,1,2019,8.197,"#C C takes a picture","takes picture","Head and hand movement focused on capturing a specific view or moment.","r002","Walking Outdoors","","silver",3699.109936666666,"2026-03-04T22:57:56.681971Z","Bad","d84b7316-6db7-49f3-be95-49121c5a68d7","no"
"Stationary",2020,"1",2,"","2026-03-04T22:58:00.064686Z",4,8204,"","no",0,0.0,0,2020,1.971,"#C C stops filing the wood.","stops filing wood","The action indicates a pause in activity, suggesting low body and hand motion.","r002","Carpentry","","silver",19.0981896,"2026-03-04T22:58:00.064695Z","Gold","d978d448-478c-40a9-b160-e56bade3a562","no"
"Task Operation",2021,"1",2,"","2026-03-04T22:58:05.594662Z",3,10151,"","no",0,0.0,0,2021,2.008,"#C C files the wood with his right hand with the wood filer.","files wood with his right hand with wood filer","Core manual task with high hand activity.","r002","Carpentry","","silver",19.5960996,"2026-03-04T22:58:05.594678Z","Gold","d978d448-478c-40a9-b160-e56bade3a562","no"
"Locomotion",2022,"1",2,"Task Operation","2026-03-04T22:58:09.726950Z",8,2069,"","no",0,0.0,0,2022,2.73,"#c c continues using a vacuum cleaner to clean the floor","continues using vacuum cleaner to clean floor","Body moving through space while using a vacuum cleaner.","r002","Cleaning","","silver",26.6814786,"2026-03-04T22:58:09.727009Z","Bad","d98901fb-305a-4e96-a6a6-41fc02295648","no"
"Locomotion",2023,"1",2,"Object Transfer","2026-03-04T22:58:18.129701Z",4,7525,"","no",0,0.0,0,2023,5.865,"#c c pulls a vacuum cleaner machine","pulls vacuum cleaner machine","Body moving through space with a heavy object (vacuum cleaner).","r002","Cleaning","","silver",302.450390300606,"2026-03-04T22:58:18.129711Z","Bad","d98901fb-305a-4e96-a6a6-41fc02295648","no"
"Locomotion",2024,"1",2,"Task Operation","2026-03-04T22:58:24.344177Z",3,9652,"","no",0,0.0,0,2024,4.51,"#C C cleans a room using vacuum cleaner","cleans room using vacuum cleaner","Movement through space while performing a task with a tool (vacuum cleaner).","r002","Cleaning","","silver",579.9381213465821,"2026-03-04T22:58:24.344187Z","Bad","d98901fb-305a-4e96-a6a6-41fc02295648","no"
"Search",2025,"1",2,"Task Operation","2026-03-04T22:58:30.504928Z",6,4029,"","no",0,0.0,0,2025,3.21,"#C C takes Person A a photo","takes person photo","Head movement (aiming camera), hands mostly still.","r002","Desk Work","","silver",392.3628909546634,"2026-03-04T22:58:30.504937Z","Bad","d9b4c3ac-7b2c-4454-a84f-c216a9129909","no"
"Stationary",2026,"1",2,"","2026-03-04T22:58:33.826574Z",3,10944,"","no",0,0.0,0,2026,1.929,"#O Person A makes herself","person makes herself","Low body/hand motion, likely involves setting up or organizing which is a stationary activity.","r002","Desk Work","","silver",441.8820209546634,"2026-03-04T22:58:33.826585Z","Skip","d9b4c3ac-7b2c-4454-a84f-c216a9129909","no"
"Locomotion",2027,"1",2,"","2026-03-04T22:58:36.386481Z",3,10800,"","no",0,0.0,0,2027,1.164,"#O man Y walks along the pavement","man y walks along pavement","Body moving through space (walking).","r002","Walking Outdoors","","silver",36.66813,"2026-03-04T22:58:36.386489Z","Gold","dc266fb8-d459-450f-aca8-b8be6c6b0dc2","no"
"Object Transfer",2028,"1",2,"","2026-03-04T22:58:39.293978Z",13,822,"","no",0,0.0,0,2028,1.179,"#C C drops card on the table with right hand.","drops card on table with right hand","Refined via regex fallback","r002","Playing Instrument","","silver",47.1608096,"2026-03-04T22:58:39.293986Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2029,"1",2,"Stationary","2026-03-04T22:58:50.614827Z",4,6882,"","no",0,0.0,0,2029,9.753,"#O The man X stretches his right hand towards B.","man x stretches his right hand towards b","The action involves moving towards an object, which is a logistics step.","r002","Playing Instrument","","silver",56.1400596,"2026-03-04T22:58:50.614837Z","Bad","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2030,"1",2,"","2026-03-04T22:58:53.720367Z",3,10746,"","no",0,0.0,0,2030,1.211,"#O The man X receives a card from B with his right hand.","man x receives card from b with his right hand","The action involves picking up an object (receiving a card), which corresponds to a logistics step.","r002","Playing Instrument","","silver",75.21429959999999,"2026-03-04T22:58:53.720375Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2031,"1",2,"","2026-03-04T22:58:56.393746Z",3,10576,"","no",0,0.0,0,2031,1.225,"#O The man A drops card on the table with right hand.","man drops card on table with right hand","Refined via regex fallback","r002","Playing Instrument","","silver",96.0520096,"2026-03-04T22:58:56.393761Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2032,"1",2,"","2026-03-04T22:58:58.946516Z",16,565,"","no",0,0.0,0,2032,1.138,"#O The man X drops card on the table with right hand.","man x drops card on table with right hand","Refined via regex fallback","r002","Playing Instrument","","silver",134.1230396,"2026-03-04T22:58:58.946524Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Task Operation",2033,"1",2,"Stationary","2026-03-04T22:59:04.782307Z",5,4796,"","no",1,1.0,1,2033,4.503,"#C The man X interacts with C.","man x interacts with","Core manual task involving hands, high hand activity.","r002","Playing Instrument","","silver",232.6108896,"2026-03-04T22:59:04.782319Z","Bad","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2034,"1",2,"","2026-03-04T22:59:07.444402Z",4,7425,"","no",0,0.0,0,2034,1.278,"#O player X places a card on the table with his right hand.","player x places card on table with his right hand","Logistics step, placing an object.","r002","Playing Instrument","","silver",557.9612909546634,"2026-03-04T22:59:07.444413Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2035,"1",2,"","2026-03-04T22:59:09.999129Z",3,11841,"","no",0,0.0,0,2035,1.081,"#O player X passes a card to player W with his right hand.","player x passes card to player w with his right hand","The action involves passing an object, which is a logistics step.","r002","Playing Instrument","","silver",587.4476209546634,"2026-03-04T22:59:09.999137Z","Gold","dc58cd89-810e-455d-b51e-1b66ce022edd","no"
"Object Transfer",2036,"1",2,"Task Operation","2026-03-04T22:59:19.553468Z",3,10247,"","no",0,0.0,0,2036,8.174,"#C C grabs a motorcycle's brake caliper with his left hand","grabs motorcycle s brake caliper with his left hand","The action involves picking up an object, which is a logistics step.","r002","Mechanical Repair","","silver",34.62186,"2026-03-04T22:59:19.553478Z","Bad","e739f98c-a5f6-454f-a0b9-8f2fd024c1cf","no"
"Object Transfer",2037,"1",2,"","2026-03-04T22:59:24.229569Z",3,11279,"","no",0,0.0,0,2037,2.669,"#C C picks the onion from the bowl","picks onion from bowl","Logistics step involving picking up an object.","r002","Cleaning","","silver",88.6948396,"2026-03-04T22:59:24.229580Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Task Operation",2038,"1",2,"Object Transfer","2026-03-04T22:59:29.560954Z",5,4649,"","no",0,0.0,0,2038,3.798,"#C C gathers the onions together on the chopping board with the knife","gathers onions together on chopping board with knife","Core task involving manual dexterity and hand activity.","r002","Cleaning","","silver",216.1789696,"2026-03-04T22:59:29.560963Z","Bad","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Task Operation",2039,"1",2,"","2026-03-04T22:59:32.767319Z",4,6378,"","no",0,0.0,0,2039,1.727,"#C C cuts the onion with the green knife","cuts onion with green knife","Core task involving high hand activity.","r002","Cleaning","","silver",228.0034296,"2026-03-04T22:59:32.767329Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Search",2040,"1",2,"Stationary","2026-03-04T22:59:41.793080Z",3,10463,"","no",0,0.0,0,2040,1.976,"#C C looks at the ingredients","looks at ingredients","Head movement (visual search), hands mostly still.","r002","Cleaning","","silver",1241.8010809546631,"2026-03-04T22:59:41.793091Z","Bad","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Object Transfer",2041,"1",2,"","2026-03-04T22:59:45.292495Z",4,7340,"","no",0,0.0,0,2041,1.406,"#C C places the flour on the table","places flour on table","Logistics step involving picking up and placing an object.","r002","Cleaning","","silver",1286.9521709546634,"2026-03-04T22:59:45.292509Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Task Operation",2042,"1",2,"","2026-03-04T22:59:47.771611Z",4,8184,"","no",0,0.0,0,2042,1.124,"#C C stirs the flour","stirs flour","Core task involving high hand activity.","r002","Cleaning","","silver",2074.311240954663,"2026-03-04T22:59:47.771619Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Object Transfer",2043,"1",2,"","2026-03-04T22:59:50.289703Z",3,11669,"","no",0,0.0,0,2043,1.095,"#C C places the dirt on the paper","places dirt on paper","Logistics step involving the transfer of an object.","r002","Cleaning","","silver",2273.873640954663,"2026-03-04T22:59:50.289719Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","no"
"Stationary",2044,"1",2,"","2026-03-04T22:59:53.231741Z",4,5962,"watchlist_verb","yes",0,0.0,0,2044,1.322,"#C C holds the meat with hands","holds meat with hands","Low body/hand motion, holding an object.","r002","Cleaning","","silver",2522.359520954664,"2026-03-04T22:59:53.231750Z","Gold","e75caa1f-8658-432c-b559-f6a1f3fc409c","yes"
"Object Transfer",2045,"1",2,"","2026-03-04T22:59:55.739498Z",4,7598,"","no",0,0.0,0,2045,1.004,"#C C puts the cheese down","puts cheese down","Logistics/Setup step involving picking up and putting down an object.","r002","Cooking","","silver",15.2104986,"2026-03-04T22:59:55.739504Z","Gold","e7742d04-2dc5-4046-9d0c-d45c6fe74d25","no"
"Object Transfer",2046,"1",2,"","2026-03-04T22:59:58.553527Z",3,9687,"","no",0,0.0,0,2046,1.432,"#C C collects the cheese on the table","collects cheese on table","Logistics step involving picking up and placing down the cheese.","r002","Cooking","","silver",36.7038786,"2026-03-04T22:59:58.553539Z","Gold","e7742d04-2dc5-4046-9d0c-d45c6fe74d25","no"
"Object Transfer",2047,"1",2,"","2026-03-04T23:00:02.029075Z",4,7905,"","no",0,0.0,0,2047,2.1,"#C C removes the cheese from the knife","removes cheese from knife","Logistics/Setup step involving the removal of cheese from a knife.","r002","Cooking","","silver",45.3335886,"2026-03-04T23:00:02.029086Z","Gold","e7742d04-2dc5-4046-9d0c-d45c6fe74d25","no"
"Task Operation",2048,"1",2,"","2026-03-04T23:00:06.258944Z",4,6922,"","no",0,0.0,0,2048,2.38,"#C C mixes the food with cooking spoon","mixes food with cooking spoon","Core task involving high hand activity.","r002","Cooking","","silver",339.62201005507814,"2026-03-04T23:00:06.258953Z","Gold","e7742d04-2dc5-4046-9d0c-d45c6fe74d25","no"
"Locomotion",2049,"1",2,"Object Transfer","2026-03-04T23:00:10.298016Z",4,6085,"watchlist_verb","yes",0,0.0,0,2049,2.643,"#C C moves the cooking pot on the gas","moves cooking pot on gas","Movement of the pot implies body motion through space.","r002","Cooking","","silver",352.3769400550781,"2026-03-04T23:00:10.298025Z","Bad","e7742d04-2dc5-4046-9d0c-d45c6fe74d25","yes"
"Object Transfer",2050,"1",2,"","2026-03-04T23:00:13.213928Z",5,5020,"","no",0,0.0,0,2050,1.481,"#C C picks a serving spoon on the countertop","picks serving spoon on countertop","Logistics/Setup step, picking up an object.","r002","Cooking","","silver",0.8095785999999999,"2026-03-04T23:00:13.213938Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Object Transfer",2051,"1",2,"","2026-03-04T23:00:17.897144Z",5,5366,"","no",0,0.0,0,2051,1.229,"#C C puts the serving spoon on the countertop","puts serving spoon on countertop","Logistics step of placing an object.","r002","Cooking","","silver",13.2095486,"2026-03-04T23:00:17.897154Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Task Operation",2052,"1",2,"","2026-03-04T23:00:20.866672Z",3,9429,"","no",0,0.0,0,2052,1.297,"#C C adds #unsure in the food in the cooking pan","adds in food in cooking pan","[CtxFixed] The action of adding something to a cooking pan is a necessary step in the process of cooking, which falls under the category of Essential Operation.","r002","Cooking","","silver",44.4818786,"2026-03-04T23:00:20.866683Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Object Transfer",2053,"1",2,"Task Operation","2026-03-04T23:00:27.225594Z",4,6234,"","no",0,0.0,0,2053,5.078,"#C C adds #unsure in the food in the cooking pan","adds in food in cooking pan","[CtxFixed] The current action involves adding an item (likely a food ingredient) into a cooking pan, which is a deliberate placement of an object. This fits the criteria for 'Object Transfer'.","r002","Cooking","","silver",113.4343586,"2026-03-04T23:00:27.225603Z","Bad","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Object Transfer",2054,"1",2,"","2026-03-04T23:00:30.838101Z",6,3889,"","no",0,0.0,0,2054,1.686,"#C C puts the serving spoon in the cooking pan","puts serving spoon in cooking pan","Logistics step involving moving the spoon to the pan.","r002","Cooking","","silver",138.16556859999997,"2026-03-04T23:00:30.838112Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Stationary",2055,"1",2,"Task Operation","2026-03-04T23:00:34.748540Z",3,9428,"","no",0,0.0,0,2055,2.551,"#C C adds #unsure in the food in the cooking pan","adds in food in cooking pan","The action involves adding an ingredient with uncertainty, likely resulting in low body and hand motion.","r002","Cooking","","silver",290.58863395156254,"2026-03-04T23:00:34.748557Z","Bad","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Task Operation",2056,"1",2,"","2026-03-04T23:00:37.756482Z",5,5584,"","no",0,0.0,0,2056,1.472,"#C C stirs the food in the cooking pan with a serving spoon","stirs food in cooking pan with serving spoon","Core task involving manual manipulation with high hand activity.","r002","Cooking","","silver",307.03446395156254,"2026-03-04T23:00:37.756492Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Object Transfer",2057,"1",2,"","2026-03-04T23:00:40.206935Z",6,3897,"","no",0,0.0,0,2057,1.031,"#C C puts the steel spoon on the countertop","puts steel spoon on countertop","Logistics/Setup step, involves picking up and placing down objects.","r002","Cooking","","silver",512.9880339515626,"2026-03-04T23:00:40.206945Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Object Transfer",2058,"1",2,"","2026-03-04T23:00:42.888776Z",3,11409,"","no",0,0.0,0,2058,1.284,"#C C picks the spaghetti packet on the countertop","picks spaghetti packet on countertop","Logistics step involving picking up an object.","r002","Cooking","","silver",696.8965745966002,"2026-03-04T23:00:42.888786Z","Gold","e8c52c5d-4d8f-4d9f-befd-29f661f80f27","no"
"Stationary",2059,"1",2,"","2026-03-04T23:00:45.218443Z",14,770,"","no",1,1.0,1,2059,1.073,"#C C stops spraying.","stops spraying","Low body/hand motion, indicative of a pause or stop.","r002","Cleaning","","silver",70.0298996,"2026-03-04T23:00:45.218453Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2060,"1",2,"Task Operation","2026-03-04T23:00:50.087359Z",8,2068,"","no",1,1.0,1,2060,2.779,"#C C continues spraying.","continues spraying","Low body/hand motion, possibly holding the spray bottle in one position.","r002","Cleaning","","silver",150.8204096,"2026-03-04T23:00:50.087369Z","Bad","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2061,"1",2,"","2026-03-04T23:00:54.838065Z",4,8207,"","no",0,0.0,0,2061,1.558,"#C C stops washing the car.","stops washing car","Indicates a pause or halt in activity, likely with low body and hand motion.","r002","Cleaning","","silver",418.41315095466337,"2026-03-04T23:00:54.838073Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2062,"1",2,"","2026-03-04T23:00:58.002550Z",5,4477,"","no",0,0.0,0,2062,1.734,"#C C continues washing the car.","continues washing car","Core task involving repetitive hand movements.","r002","Cleaning","","silver",487.8005009546634,"2026-03-04T23:00:58.002565Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2063,"1",2,"","2026-03-04T23:01:01.515468Z",11,1308,"","no",0,0.0,0,2063,1.77,"#C C washes the car with a sponge in both hands","washes car with sponge in both hands","Core manual task involving high hand activity.","r002","Cleaning","","silver",561.17935762133,"2026-03-04T23:01:01.515478Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Object Transfer",2064,"1",2,"","2026-03-04T23:01:04.819932Z",4,6554,"","no",0,0.0,0,2064,1.427,"#C C drops the windscreen wiper with his left hand","drops windscreen wiper with his left hand","[CtxFixed] The action of dropping the windscreen wiper with the left hand indicates a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.","r002","Cleaning","","silver",607.3612976213301,"2026-03-04T23:01:04.819943Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2065,"1",2,"Object Transfer","2026-03-04T23:01:08.803486Z",7,2660,"","no",0,0.0,0,2065,2.215,"#C C flips the sponge with both hands","flips sponge with both hands","Core task involving high hand activity.","r002","Cleaning","","silver",612.4978776213301,"2026-03-04T23:01:08.803495Z","Bad","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2066,"1",2,"","2026-03-04T23:01:14.770449Z",15,670,"","no",0,0.0,0,2066,3.881,"#C C soaks the sponge in a soapy water with both hands","soaks sponge in soapy water with both hands","Core manual task involving high hand activity.","r002","Cleaning","","silver",660.04460762133,"2026-03-04T23:01:14.770456Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2067,"1",2,"","2026-03-04T23:01:24.047123Z",4,8208,"","no",0,0.0,0,2067,1.367,"#C C stops washing the car with the sponge","stops washing car with sponge","The action indicates a pause in the cleaning activity, suggesting low body and hand motion.","r002","Cleaning","","silver",881.0921676213301,"2026-03-04T23:01:24.047133Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Locomotion",2068,"1",2,"","2026-03-04T23:01:26.361862Z",4,8441,"","no",0,0.0,0,2068,1.004,"#C C walks towards a red bucket","walks towards red bucket","Body moving through space (walking).","r002","Cleaning","","silver",881.4868976213301,"2026-03-04T23:01:26.361870Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2069,"1",2,"","2026-03-04T23:01:30.063900Z",5,5748,"","no",0,0.0,0,2069,2.047,"#C C washes the car with a sponge in his both hands","washes car with sponge in his both hands","Core task involving high hand activity.","r002","Cleaning","","silver",1145.2699642879966,"2026-03-04T23:01:30.063910Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2070,"1",2,"","2026-03-04T23:01:32.529601Z",13,898,"","no",1,1.0,1,2070,1.194,"#C C stops spraying the car with water","stops spraying car with water","Low body/hand motion, indicating a pause or idle state.","r002","Cleaning","","silver",1359.6695242879966,"2026-03-04T23:01:32.529610Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2071,"1",2,"Task Operation","2026-03-04T23:01:36.698998Z",10,1506,"","no",1,1.0,1,2071,2.903,"#C C resumes spraying the car with water","resumes spraying car with water","Low body/hand motion, possibly holding the spray bottle in place.","r002","Cleaning","","silver",1360.0461842879963,"2026-03-04T23:01:36.699012Z","Bad","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Task Operation",2072,"1",2,"","2026-03-04T23:01:39.186375Z",4,8454,"","no",0,0.0,0,2072,1.216,"#C C washes the front of the red car.","washes front of red car","Core manual task involving hand activity.","r002","Cleaning","","silver",1634.9493609546632,"2026-03-04T23:01:39.186384Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
"Stationary",2073,"1",2,"","2026-03-04T23:01:42.381674Z",18,468,"","no",1,1.0,1,2073,1.83,"#C C turns off the high pressure wheel blaster.","turns off high pressure wheel blaster","Turning off a tool is an action that typically involves a button press or switch flip, which is a low-energy activity.","r002","Cleaning","","silver",1656.8033909546632,"2026-03-04T23:01:42.381684Z","Gold","e91bd0fd-abaa-4aa8-90db-21eae97c25f3","no"
