action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,,,2,,,1129470,,#C C picks the plastic box with his left hand #unsure,Logistics step involving picking up an object.,r001,Carpentry,silver,,,92.8328496,,db171065-a8a9-49f7-bc56-66879d228b30
Search,,,2,,,1129471,,#C C observes the plastic box #unsure,"Head movement (observation), hands mostly still.",r001,Carpentry,silver,,,93.9312896,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129472,,#C C places the plastic box in his left hand on the table #unsure,Logistics step involving placing an object on a surface.,r001,Carpentry,silver,,,99.7747596,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129473,,#C C removes his left hand from the plastic box #unsure,"Logistics step, likely removing an item from a container.",r001,Carpentry,silver,,,101.8263196,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129474,,#C C separates the plastic box with his hands #unsure,Logistics step involving picking up or separating an object.,r001,Carpentry,silver,,,136.3285996,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129475,,#C C places the part of the plastic box on the table,Logistics step involving placing an object.,r001,Carpentry,silver,,,139.6958296,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129476,,#C C holds the plastic box with both hands #unsure,"Low body/hand motion, holding the box.",r001,Carpentry,silver,,,140.1599996,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129477,,#C C holds the plastic on the table with both hands #unsure,"Low body/hand motion, holding an object in place.",r001,Carpentry,silver,,,155.7744396,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129478,,#C C removes his left hand from the paper tape,The action involves a hand removal which is a minor movement and does not involve significant body or hand acceleration.,r001,Carpentry,silver,,,228.4169896,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129479,,#C C moves the ruler with his left hand,Core manual task involving high hand activity.,r001,Carpentry,silver,,,232.6649996,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129480,,#C C adjusts the ruler with both hands,Core manual task involving precise hand movements.,r001,Carpentry,silver,,,233.3646696,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129481,,#C C stretches out the other end of the paper tape,The action implies a setup or preparation step with minimal movement.,r001,Carpentry,silver,,,245.4504696,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129482,,#C C tears the paper tape apart with his hands,Core manual task involving high hand activity.,r001,Carpentry,silver,,,265.7740496,,db171065-a8a9-49f7-bc56-66879d228b30
Locomotion,,,2,,,1129483,,#C C moves toward the plastic box,"Movement through space, indicative of walking or moving towards an object.",r001,Carpentry,silver,,,277.9023196,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129484,,#C C picks the paper tape with his left hand from the table,Logistics step involving picking up an object.,r001,Carpentry,silver,,,359.8073609546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129485,,#C C removes his right hand from the ruler,"The action involves removing a hand from an object, which is part of the logistics or setup process.",r001,Carpentry,silver,,,362.6430409546634,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129486,,#C C stretches the other end of the tape with his right hand,Core task involving high hand activity.,r001,Carpentry,silver,,,379.3793309546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129487,,#C C presses the other end of the paper tape on the table over the ruler,"The action involves placing or securing an object, which is a logistics step.",r001,Carpentry,silver,,,388.7840109546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129488,,#C drop the ruler on the table with his right hand,Refined via regex fallback,r001,Carpentry,silver,,,398.5111109546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129489,,#C C drops the paper tape on the table with his right hand,Refined via regex fallback,r001,Carpentry,silver,,,402.2810609546634,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129490,,#C C marks the paper tape with the pen,Core task involving fine hand movements.,r001,Carpentry,silver,,,433.69152095466336,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129491,,#C C places the ruler on the table with his hands,Logistics step involving placing an object.,r001,Carpentry,silver,,,462.2336609546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129492,,#C C places the plastic box on the outstretched paper tape on the table #unsure,"Logistics step, placing an object on a surface.",r001,Carpentry,silver,,,477.14897095466335,,db171065-a8a9-49f7-bc56-66879d228b30
Search,,,2,,,1129493,,#C C searches through the tool box with his left hand,"Exploratory hand movement through the toolbox, indicative of searching.",r001,Carpentry,silver,,,515.5801609546634,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129494,,#C C picks another plastic box with his left hand #unsure,Logistics step involving picking up an object.,r001,Carpentry,silver,,,611.41833762133,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129495,,#C C twists the torque adjustment collar on the cordless driver with his left hand,Core manual task involving high hand activity.,r001,Carpentry,silver,,,646.5731676213301,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129496,,#C C puts the second half of the plastic box on the shelf with his right hand #unsure,"The action involves placing an object, which is a logistics step.",r001,Carpentry,silver,,,663.00748762133,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129497,,#C C passes the plastic box in his left hand to his right hand,Movement of an object from one hand to another.,r001,Carpentry,silver,,,664.46114762133,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129498,,#C C picks a bolt from the table with his left hand,Logistics step of picking up an object.,r001,Carpentry,silver,,,710.90032762133,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129499,,#C holds the cordless driver with his left hand,The action describes a holding position with minimal movement.,r001,Carpentry,silver,,,824.6347276213301,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129500,,#C C drops the drill bit in his left hand on the table,Refined via regex fallback,r001,Carpentry,silver,,,836.5636376213301,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129501,,#C C drills through the plastic box with the cordless driver,Core manual task involving high hand activity.,r001,Carpentry,silver,,,864.7696676213301,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129502,,#C C removes the drill bit from the cordless driver with his left hand,"Logistics step, transferring the drill bit from the tool.",r001,Carpentry,silver,,,947.79357762133,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129503,,#C C drills through another plastic box with the cordless driver,Core task involving high hand activity and focused action.,r001,Carpentry,silver,,,962.44891762133,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129504,,#C C squeezes the paper tape with his hands,Core manual task involving high hand activity.,r001,Carpentry,silver,,,977.15609762133,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129505,,#C C places the plastic box on the table #unsure,Logistics step involving placing an object.,r001,Carpentry,silver,,,1007.44878762133,,db171065-a8a9-49f7-bc56-66879d228b30
Locomotion,,,2,,,1129506,,#C C walks towards the bin with the plastic box in his hand #unsure,"Body moving through space (walking), with an object in hand.",r001,Carpentry,silver,,,1031.3023676213302,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129507,,#C C moves a part of the plastic box with his left hand,Moving an object from one place to another.,r001,Carpentry,silver,,,1078.4122722879963,,db171065-a8a9-49f7-bc56-66879d228b30
Locomotion,,,2,,,1129508,,#C C walks back to the table.,"Body moving through space, indicative of walking.",r001,Carpentry,silver,,,1106.2928242879966,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129509,,#C C places the socket back box on the table.,Logistics step of placing an object on a surface.,r001,Carpentry,silver,,,1152.6782042879966,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129510,,#C C holds the socket back box.,"The action implies holding an object in place, indicating low body/hand motion.",r001,Carpentry,silver,,,1169.0912942879966,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129511,,#C C touches another socket back box screwed to the table.,"[CtxFixed] The action of touching another socket back box screwed to the table suggests that C is engaging in a task-related activity, possibly to check or manipulate the socket. This aligns with the category of Essential Operation.",r001,Carpentry,silver,,,1177.3769642879963,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129512,,#C C bends.,Bending is a preparatory action that does not involve significant motion or activity.,r001,Carpentry,silver,,,1184.7010042879965,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129513,,#C C tapes the wires with the black tape.,Core manual task involving hand activity.,r001,Carpentry,silver,,,1228.9752342879965,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129514,,#C C drops the black tape on the table.,Refined via regex fallback,r001,Carpentry,silver,,,1235.5158642879967,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129515,,#C C adjusts the wires on the table.,The action implies a fine adjustment which likely involves minimal movement.,r001,Carpentry,silver,,,1287.3353342879966,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129516,,#C C adjusts the drill bit in the case.,The action involves fine adjustments and is likely to be done with minimal body movement.,r001,Carpentry,silver,,,1318.0047542879963,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129517,,#C C drops the clip on the table.,Refined via regex fallback,r001,Carpentry,silver,,,1332.1864942879963,,db171065-a8a9-49f7-bc56-66879d228b30
Locomotion,,,2,,,1129518,,#C C steps back to the table.,Movement through space to reposition oneself.,r001,Carpentry,silver,,,1358.629434287997,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129519,,#C C brings out screwdriver from pocket. #unsure,"The action involves taking the screwdriver out of the pocket, which is a logistics step.",r001,Carpentry,silver,,,1452.6534542879967,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129520,,#C C touches the wire from the socket.,"The action of touching the wire is likely a brief, stationary interaction.",r001,Carpentry,silver,,,1459.5959942879967,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129521,,#C C holds component of the socket. #unsure,"Low body/hand motion, holding an object without movement.",r001,Carpentry,silver,,,1480.0900942879966,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129522,,#C C drops the component of the socket. #unsure,"[CtxFixed] The action of dropping the component of the socket is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r001,Carpentry,silver,,,1515.1987342879966,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129523,,#C C loosens a screw on the socket with the screwdriver.,Core manual task involving high hand activity.,r001,Carpentry,silver,,,1519.8038542879967,,db171065-a8a9-49f7-bc56-66879d228b30
Stationary,,,2,,,1129524,,#C C adjusts the wires of the socket.,Adjusting wires typically involves fine manipulation and may not involve significant body movement.,r001,Carpentry,silver,,,1525.2238842879965,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129525,,#C C loosens a screw on the socket with the screwdriver again.,Core manual task involving high hand activity.,r001,Carpentry,silver,,,1534.3300742879965,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129526,,#C C puts wire in a socket.,Core task involving manual operation with hands.,r001,Carpentry,silver,,,1619.9689709546633,,db171065-a8a9-49f7-bc56-66879d228b30
Essential Operation,,,2,,,1129527,,#C C inserts the wire into the socket.,Core task involving fine motor skills and hand manipulation.,r001,Carpentry,silver,,,1649.4299909546633,,db171065-a8a9-49f7-bc56-66879d228b30
Object Transfer,,,2,,,1129528,,#C C picks the wire from the table.,Logistics step involving picking up an object.,r001,Carpentry,silver,,,1733.0497009546634,,db171065-a8a9-49f7-bc56-66879d228b30
Locomotion,,,2,,,1129529,,#C C takes a right turn,"Body movement through space, change in direction.",r001,Walking Outdoors,silver,,,81.83111,,dbfced7f-d9be-4a93-9238-980f4b17a335
Locomotion,,,2,,,1129530,,#C C rides the scooter on the road,"Body moving through space (riding a scooter), high body acceleration.",r001,Walking Outdoors,silver,,,888.9351733333333,,dbfced7f-d9be-4a93-9238-980f4b17a335
Search,,,2,,,1129531,,#C C looks at person X,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,silver,,,2184.97656,,dbfced7f-d9be-4a93-9238-980f4b17a335
Locomotion,,,2,,,1129532,,#C C walks on the basement,"Body moving through space, indicative of walking.",r001,Walking Outdoors,silver,,,2211.3722700000003,,dbfced7f-d9be-4a93-9238-980f4b17a335
Stationary,,,2,,,1129533,,#C C unwinds the snake light,The action of unwinding a snake light is typically performed with minimal body movement and is more about manipulating the light itself rather than moving through space or performing a high-energy task.,r001,Carpentry,silver,,,7.56831,,dfe55332-7312-486a-95c7-d871b438a427
Stationary,,,2,,,1129534,,#C C fixes the snake light,Adjusting a light source typically involves minimal movement.,r001,Carpentry,silver,,,13.99401,,dfe55332-7312-486a-95c7-d871b438a427
Stationary,,,2,,,1129535,,#C C holds the third pillow,"Low body/hand motion, holding an object without movement.",r001,Cleaning,silver,,,58.6495786,,e2f6637c-b3c4-4d19-bef4-0d2dd202f1a6
Stationary,,,2,,,1129536,,#C C sorts the clothes,Organizing thoughts and arranging items without significant movement.,r001,Cleaning,silver,,,7.9293986,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Essential Operation,,,2,,,1129537,,#C C spreads the boxer,Core manual task involving hand movement.,r001,Cleaning,silver,,,22.7650786,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Object Transfer,,,2,,,1129538,,#C C drops the socks on the bed,"[CtxFixed] The action of dropping the socks on the bed can be considered a deliberate placement, which fits the 'Object Transfer' category.",r001,Cleaning,silver,,,144.4820786,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Essential Operation,,,2,,,1129539,,#C C folds the stockings together,Core manual task involving fine motor skills and hand manipulation.,r001,Cleaning,silver,,,158.2250986,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Object Transfer,,,2,,,1129540,,#C C picks the fifth stockings from the bed,"The action involves picking up an object, which is a logistics step.",r001,Cleaning,silver,,,160.02749859999997,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Object Transfer,,,2,,,1129541,,#C C puts the bedsheet on the bed,Logistics step involving the placement of an object.,r001,Cleaning,silver,,,189.5599086,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Stationary,,,2,,,1129542,,#C C adjusts his T-shirt,"Low body/hand motion, adjusting clothing.",r001,Cleaning,silver,,,221.8218886,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Stationary,,,2,,,1129543,,#C C turns the stocking,Turning an object likely involves minimal body movement and could be considered a stationary action.,r001,Cleaning,silver,,,227.9208086,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Essential Operation,,,2,,,1129544,,#C C folds the T-shirt,"Core manual task involving hands, high hand activity.",r001,Cleaning,silver,,,361.958431735707,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Object Transfer,,,2,,,1129545,,#C C drops the T-shirt on the bed,"[CtxFixed] The action of dropping the T-shirt onto the bed is a deliberate placement, indicating an intention to place the T-shirt in a specific location.",r001,Cleaning,silver,,,486.065291735707,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Object Transfer,,,2,,,1129546,,#C C drops the sweat pant on the bed,"[CtxFixed] The action of dropping the sweat pant onto the bed is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Cleaning,silver,,,557.1281070741211,,e42aa8c5-561b-4e53-84cb-b4192db92ab6
Locomotion,,,2,,,1129547,,#C C vacuum cleans under the stool,Body moving through space (vacuum cleaning under an object). High body acceleration expected.,r001,Cleaning,silver,,,89.1131286,,e636dd8b-7682-4910-8b26-781f192c37ec
Locomotion,,,2,,,1129548,,#C C walks in another room in the house,"Body moving through space, high body acceleration.",r001,Cleaning,silver,,,119.2750086,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129549,,#C C picks up the clothe on the coach,Logistics step involving picking up an object.,r001,Cleaning,silver,,,214.2318286,,e636dd8b-7682-4910-8b26-781f192c37ec
Locomotion,,,2,,,1129550,,#C C moves the dish.,Movement of the body through space to move an object.,r001,Cleaning,silver,,,321.1873371449219,,e636dd8b-7682-4910-8b26-781f192c37ec
Essential Operation,,,2,,,1129551,,#C C moves the sponge.,Core task involving manual activity with the hand.,r001,Cleaning,silver,,,525.0373971449219,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129552,,#C C puts the bottle in the cabinet.,Logistics of moving the bottle to the cabinet.,r001,Cleaning,silver,,,552.8344197165732,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129553,,#C C puts the the folk in the cup.,Logistics step of placing an object.,r001,Cleaning,silver,,,791.4923197165732,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129554,,#C C moves the sugar dish from the saucer,Logistics step involving picking up and moving an object.,r001,Cleaning,silver,,,871.399197613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129555,,#C C places the bottle on the counter,Logistics step involving moving an object from one place to another.,r001,Cleaning,silver,,,1095.113517613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Essential Operation,,,2,,,1129556,,#C C removes the grid,Core manual task involving manipulation of an object.,r001,Cleaning,silver,,,1108.211937613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Essential Operation,,,2,,,1129557,,#C C wipes the hand,Core task involving high hand activity.,r001,Cleaning,silver,,,1155.3781676136718,,e636dd8b-7682-4910-8b26-781f192c37ec
Essential Operation,,,2,,,1129558,,#C C assembles the vacuum cleaner,"Core manual task, high hand activity.",r001,Cleaning,silver,,,1175.763777613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129559,,#C C places the vacuum cleaner on the floor,Logistics step of placing an object.,r001,Cleaning,silver,,,1192.010697613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Object Transfer,,,2,,,1129560,,#C C throws the dirt in the bin,Logistics of moving the dirt to the bin.,r001,Cleaning,silver,,,1225.617157613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Stationary,,,2,,,1129561,,#C C switches off the vacuum cleaner,"Low body/hand motion, likely involves pressing a button or switch.",r001,Cleaning,silver,,,1317.315807613672,,e636dd8b-7682-4910-8b26-781f192c37ec
Essential Operation,,,2,,,1129562,,#C C cuts ball pepper,"Core task, high hand activity.",r001,Cooking,silver,,,20.9862786,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129563,,#C C puts ball pepper down,Logistics/Setup step involving putting an object down.,r001,Cooking,silver,,,31.1656286,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129564,,#C C wipes cutting board,Core task involving high hand activity.,r001,Cooking,silver,,,61.9969386,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129565,,#C C moves ball pepper,"Core task, high hand activity.",r001,Cooking,silver,,,90.6833086,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129566,,#C C holds ball pepper,Holding an object without movement.,r001,Cooking,silver,,,144.3121086,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129567,,#C C removes onion skin,"Core task, high hand activity.",r001,Cooking,silver,,,196.7600286,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129568,,#C C drops onion skin,"[CtxFixed] The action of dropping the onion skin onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Cooking,silver,,,199.1906186,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129569,,#C C touches onion,Core task involving high hand activity.,r001,Cooking,silver,,,241.9785586,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129570,,#C C slices onion,Core task involving precise hand movements.,r001,Cooking,silver,,,258.43402860000003,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129571,,#C C separates onions,Core task involving manual dexterity and manipulation.,r001,Cooking,silver,,,274.0916786,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129572,,#C C moves onions,"Logistics of moving objects, likely involves picking up and placing onions.",r001,Cooking,silver,,,330.9667719607911,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129573,,#C C cuts onion,"Core task, high hand activity.",r001,Cooking,silver,,,332.3363819607912,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129574,,#O Man X picks a phone,Logistics step involving picking up an object.,r001,Cooking,silver,,,353.62532196079115,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129575,,#C C cuts onion skins,Core task involving high hand activity.,r001,Cooking,silver,,,393.2610819607911,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129576,,#C C picks onion,Logistics step involving picking up an item.,r001,Cooking,silver,,,454.1457119607911,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129577,,#C C moves onion,"Core task, high hand activity.",r001,Cooking,silver,,,454.3775419607912,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129578,,#O Man X stands next to the countertop,"Low body/hand motion, indicating a static position.",r001,Cooking,silver,,,490.7459119607912,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129579,,#C C pours cooking oil in the pan,Core task involving high hand activity.,r001,Cooking,silver,,,501.0268719607912,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129580,,#C C moves minced meat,"Core task involving manipulation, high hand activity.",r001,Cooking,silver,,,531.5765019607912,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129581,,#C C unwraps minced meat,Core task involving manual dexterity and manipulation.,r001,Cooking,silver,,,532.2329219607913,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129582,,#C C rests hand on the countertop,"Low body/hand motion, indicative of a resting or idle state.",r001,Cooking,silver,,,584.1879076136719,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129583,,#C C drops minced meat in the pan,Refined via regex fallback,r001,Cooking,silver,,,600.275947613672,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129584,,#C C puts pan back,Logistics step involving putting an object back.,r001,Cooking,silver,,,647.647567613672,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129585,,#C C puts spices in the cabinet,"Logistics of moving objects, short burst of hand activity.",r001,Cooking,silver,,,666.220527613672,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129586,,#C C puts spice on the countertop,Logistics step involving moving an object (spice) from one location to another.,r001,Cooking,silver,,,669.0185476136719,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129587,,#C C holds pan,"Low body/hand motion, holding an object without movement.",r001,Cooking,silver,,,693.7299176136719,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129588,,#C C puts spoon down,Logistics step involving the placement of an object.,r001,Cooking,silver,,,741.385957613672,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129589,,#C C tears packaging bag,Core manual task involving high hand activity.,r001,Cooking,silver,,,745.0896476136719,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129590,,#C C removes garlic skins from garlic press,Core task involving manual dexterity and repetitive hand movements.,r001,Cooking,silver,,,786.692057613672,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129591,,#C C right hand,"Low body/hand motion, likely idle or holding an object.",r001,Cooking,silver,,,845.711320974463,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129592,,#C C drops vegetables on pan,Refined via regex fallback,r001,Cooking,silver,,,846.625620974463,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129593,,#C C picks seasoning mix,Logistics step involving picking up an object.,r001,Cooking,silver,,,929.379010974463,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129594,,#C C drops vegetables in the pan,Logistics step involving the placement of an object.,r001,Cooking,silver,,,1029.486250974463,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129595,,#C C touches pan,"Low body/hand motion, likely involves a light touch or check.",r001,Cooking,silver,,,1047.688190974463,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129596,,#C C picks a spice,Logistics/Setup step involving picking up an object.,r001,Cooking,silver,,,1072.2611709744629,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129597,,#C C removes seal from spice,"Logistics step involving the removal of a seal, typically a quick action with hands.",r001,Cooking,silver,,,1073.3454709744628,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129598,,#C C moves cooking pot to the cooker,Logistics step involving moving an object.,r001,Cooking,silver,,,1407.9163121088795,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129599,,#C C picks guacamole,"Logistics step, picking up an object.",r001,Cooking,silver,,,1515.4217321088795,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129600,,#C C holds baby leaf salad with the other hand,"The action describes holding an object, which involves minimal movement.",r001,Cooking,silver,,,1538.5691221088796,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129601,,#C C moves #unsure,"Uncertainty in movement suggests low energy, possibly waiting or thinking.",r001,Cooking,silver,,,1589.7348021088796,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129602,,#C C picks tortilla wrap,Logistics step of picking up an object.,r001,Cooking,silver,,,1597.0576721088796,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129603,,#C C holds tortilla wrap with the other hand,"Low body/hand motion, holding an object.",r001,Cooking,silver,,,1598.5478121088795,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Search,,,2,,,1129604,,#C C searches the drawer,Head and hand movements focused on finding an item in the drawer.,r001,Cooking,silver,,,1619.7459621088797,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Stationary,,,2,,,1129605,,#C C holds cooking pot,"Low body/hand motion, holding an object without movement.",r001,Cooking,silver,,,1749.495177144922,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Essential Operation,,,2,,,1129606,,#C C shakes strainer,Core task involving high hand activity.,r001,Cooking,silver,,,1810.5108571449216,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129607,,#C C moves strainer to water,Logistics step involving moving an object from one place to another.,r001,Cooking,silver,,,1843.0116971449213,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
Object Transfer,,,2,,,1129608,,#C C drops cheese particle in the bowl,Refined via regex fallback,r001,Cooking,silver,,,1880.877727144922,,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7
