action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,11141.0,6.0,5,,2026-02-25T17:42:29.829686Z,1133993,1.551,#C C picks a lemon from the plastic bowl,"Logistics step, picking up an object.",r001,Cooking,silver,Gold,,43.6198486,2026-02-25T17:42:29.829702Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11142.0,6.0,5,,2026-02-25T17:42:31.924887Z,1133994,1.229,#C C puts #unsure on the countertop,"Logistics step, putting an object down.",r001,Cooking,silver,Gold,,62.8180286,2026-02-25T17:42:31.924910Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11035.0,6.0,5,,2026-02-25T17:35:21.635680Z,1133995,1.859,#C C picks red and yellow pepper from the fridge crisper,Logistics step involving picking up objects.,r001,Cooking,silver,Gold,,66.0663586,2026-02-25T17:35:21.635693Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11036.0,6.0,5,,2026-02-25T17:35:25.101805Z,1133996,2.537,#C C closes the base counter drawer with his left hand,Logistics action involving the manipulation of a drawer.,r001,Cooking,silver,Gold,,89.31032859999999,2026-02-25T17:35:25.101819Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,10815.0,6.0,5,,2026-02-25T17:21:07.528923Z,1133997,1.53,#C C picks the piece of radicchio from the countertop,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,119.3612386,2026-02-25T17:21:07.528947Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Stationary,10816.0,6.0,5,,2026-02-25T17:21:10.510936Z,1133998,1.703,#C C holds the onion pieces with both hands,"Low body/hand motion, holding position.",r001,Cooking,silver,Gold,,125.8358286,2026-02-25T17:21:10.510950Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10817.0,6.0,5,,2026-02-25T17:21:15.940806Z,1133999,3.163,#C C chops the piece of onion on the chopping board,Core task involving repetitive hand movements.,r001,Cooking,silver,Gold,,141.80391859999995,2026-02-25T17:21:15.940819Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,10818.0,6.0,5,,2026-02-25T17:21:18.309879Z,1134000,1.677,#C C removes a slice of onion from the knife with his left hand finger,Logistics step involving the transfer of an object (onion slice).,r001,Cooking,silver,Gold,,187.4210286,2026-02-25T17:21:18.309903Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10819.0,6.0,5,,2026-02-25T17:21:23.509778Z,1134001,3.2,#C C cuts a piece of onion with the knife,Core task involving manual dexterity and high hand activity.,r001,Cooking,silver,Gold,,203.2626186,2026-02-25T17:21:23.509793Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10820.0,6.0,5,Object Transfer,2026-02-25T17:21:29.894514Z,1134002,5.571,#C C moves an onion piece on the chopping board with his left hand,Core task involving precise hand movements.,r001,Cooking,silver,Gold,,205.5436186,2026-02-25T17:21:29.894529Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10821.0,6.0,5,Object Transfer,2026-02-25T17:21:34.560980Z,1134003,3.839,#C C removes pieces of onions from the knife,Core task involving manual dexterity and fine motor skills.,r001,Cooking,silver,Gold,,282.48688928529333,2026-02-25T17:21:34.560993Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10822.0,6.0,5,,2026-02-25T17:21:36.803586Z,1134004,1.39,#C C cuts the stem of the onion,Core task involving high hand activity.,r001,Cooking,silver,Gold,,315.3325392852933,2026-02-25T17:21:36.803621Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,10823.0,6.0,5,,2026-02-25T17:21:39.420386Z,1134005,1.74,#C C picks a piece of cabbage from the counter,Logistics action of picking up an object.,r001,Cooking,silver,Gold,,366.1951592852933,2026-02-25T17:21:39.420400Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10824.0,6.0,5,,2026-02-25T17:21:42.249489Z,1134006,2.036,#C C washes the pepper with the running water,Core task involving manual operation with high hand activity.,r001,Cooking,silver,Gold,,739.6554676136719,2026-02-25T17:21:42.249504Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10825.0,6.0,5,,2026-02-25T17:21:44.992443Z,1134007,1.998,#C C removes the chili seeds with his right hand,Core task involving fine manual dexterity.,r001,Cooking,silver,Gold,,867.7720882616542,2026-02-25T17:21:44.992470Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,10826.0,6.0,5,,2026-02-25T17:21:48.726450Z,1134008,2.852,#C C moves the chili pieces on the chopping board,Core task involving high hand activity.,r001,Cooking,silver,Gold,,938.023058261654,2026-02-25T17:21:48.726474Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,10827.0,6.0,5,,2026-02-25T17:21:50.876002Z,1134009,1.353,#C C moves the chili seeds from the chopping board with the knife,Logistics of moving an object with a tool.,r001,Cooking,silver,Gold,,981.8451582616542,2026-02-25T17:21:50.876027Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11037.0,6.0,5,,2026-02-25T17:35:31.087884Z,1134010,1.709,#C C removes a chili seed from the knife with his left hand finger,Core task involving fine manual dexterity with the hand.,r001,Cooking,silver,Gold,,985.7519682616542,2026-02-25T17:35:31.087899Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11038.0,6.0,5,,2026-02-25T17:35:35.371171Z,1134011,1.778,#C C puts the chili seeds on the countertop,Logistics step involving moving an object.,r001,Cooking,silver,Gold,,997.102978261654,2026-02-25T17:35:35.371195Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11039.0,6.0,5,,2026-02-25T17:35:55.786139Z,1134012,1.533,#C C shakes his hands in the sink,"High hand activity, likely washing or cleaning hands.",r001,Cooking,silver,Gold,,1029.0162882616542,2026-02-25T17:35:55.786154Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11040.0,6.0,5,,2026-02-25T17:35:58.787788Z,1134013,1.67,#C C picks a seed from the chopping board,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,1037.381928261654,2026-02-25T17:35:58.787811Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11041.0,6.0,5,,2026-02-25T17:36:02.970475Z,1134014,3.065,#C C shakes his hand in the sink,"High hand activity, likely related to washing or cleaning hands.",r001,Cooking,silver,Gold,,1058.798368261654,2026-02-25T17:36:02.970489Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11042.0,6.0,5,,2026-02-25T17:36:07.091055Z,1134015,2.965,#C C picks a chili piece from the chopping board,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,1091.204318261654,2026-02-25T17:36:07.091078Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11043.0,6.0,5,,2026-02-25T17:36:11.654033Z,1134016,3.541,#C C chops a chili pepper with a knife,Core task involving repetitive hand movements.,r001,Cooking,silver,Gold,,1245.8406871449215,2026-02-25T17:36:11.654047Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11044.0,6.0,5,,2026-02-25T17:36:14.303446Z,1134017,1.543,#C C puts the lid on the countertop,Logistics step involving placing an object.,r001,Cooking,silver,Gold,,1319.9562171449218,2026-02-25T17:36:14.303469Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11045.0,6.0,5,,2026-02-25T17:36:16.917106Z,1134018,1.713,#C C removes a lemon seed with his hand,"Core manual task, high hand activity.",r001,Cooking,silver,Gold,,1562.281657247594,2026-02-25T17:36:16.917121Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Stationary,11046.0,6.0,5,,2026-02-25T17:36:20.049883Z,1134019,2.204,#C C touches the lemon seed with his left hand finger,"Low body/hand motion, focused action with one finger.",r001,Cooking,silver,Gold,,1588.002387247594,2026-02-25T17:36:20.049906Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Locomotion,11047.0,6.0,5,Object Transfer,2026-02-25T17:36:26.357628Z,1134020,4.852,#C C moves the frying pan with his left hand,"The action involves moving an object through space, which can be categorized under locomotion if it implies a significant movement of the body or a heavy object.",r001,Cooking,silver,Bad,,1641.975987144922,2026-02-25T17:36:26.357642Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11048.0,6.0,5,,2026-02-25T17:36:29.011534Z,1134021,1.614,#C C washes the tomatoes in the sink,Core task involving manual labor with high hand activity.,r001,Cooking,silver,Gold,,1681.3269871449218,2026-02-25T17:36:29.011547Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11049.0,6.0,5,,2026-02-25T17:36:31.471394Z,1134022,1.551,#C C cuts a tomato with a knife,Core task involving high hand activity.,r001,Cooking,silver,Gold,,1702.970917144922,2026-02-25T17:36:31.471418Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11050.0,6.0,5,,2026-02-25T17:36:35.436726Z,1134023,3.047,#C C pours cooking oil in the frying pan,Core task involving high hand activity.,r001,Cooking,silver,Gold,,1773.3313071449218,2026-02-25T17:36:35.436747Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11051.0,6.0,5,,2026-02-25T17:36:40.678946Z,1134024,6.488,#C C closes the oil bottle with his left hand,"Closing an object, involves a specific action with the hand.",r001,Cooking,silver,Gold,,1782.6660671449215,2026-02-25T17:37:11.140916Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11052.0,6.0,5,,2026-02-25T17:36:43.654551Z,1134025,1.973,#C C puts the wooden spoon on the frying pan,"Logistics/Setup step, short burst of hand activity.",r001,Cooking,silver,Gold,,1811.5728171449216,2026-02-25T17:36:43.654574Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11053.0,6.0,5,,2026-02-25T17:36:46.053758Z,1134026,1.497,#C C puts the waste in the polythene bag,Logistics step involving moving the waste to the bag.,r001,Cooking,silver,Gold,,1921.5903868195533,2026-02-25T17:36:46.053780Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11054.0,6.0,5,,2026-02-25T17:36:49.403649Z,1134027,2.286,#C C closes the tap with his right hand,Closing the tap is a logistics step involving a specific action with the hand.,r001,Cooking,silver,Gold,,1963.063156819553,2026-02-25T17:36:49.403663Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11055.0,6.0,5,,2026-02-25T17:36:52.342990Z,1134028,1.744,#C C rinses his hands in the sink,Core task involving high hand activity.,r001,Cooking,silver,Gold,,1984.5607068195527,2026-02-25T17:36:52.343012Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11056.0,6.0,5,,2026-02-25T17:36:54.873494Z,1134029,1.594,#C C puts the lid on the frying pan,Logistics step involving the placement of an object.,r001,Cooking,silver,Gold,,2006.6806268195533,2026-02-25T17:36:54.873517Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11057.0,6.0,5,,2026-02-25T17:36:57.749531Z,1134030,1.897,#C C puts the frying pan lid on the countertop,Logistics/Setup step involving picking up and placing an object.,r001,Cooking,silver,Gold,,2114.220206819554,2026-02-25T17:36:57.749545Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Object Transfer,11058.0,6.0,5,,2026-02-25T17:37:01.954553Z,1134031,7.134,#C C closes the juice bottle cap,Logistics action involving the closure of a bottle cap.,r001,Cooking,silver,Gold,,2258.303076158594,2026-02-25T17:37:06.067786Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11059.0,6.0,5,,2026-02-25T17:37:14.791125Z,1134032,1.484,#C C rinses his hand in the sink,"Core task involving hand activity, specifically cleaning/washing.",r001,Cooking,silver,Gold,,2266.1202861585944,2026-02-25T17:37:14.791147Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Stationary,11060.0,6.0,5,,2026-02-25T17:37:16.931356Z,1134033,1.266,#C C holds the wooden spoon with his left hand,"Low body/hand motion, holding an object without moving.",r001,Cooking,silver,Gold,,2327.154106158594,2026-02-25T17:37:16.931370Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11061.0,6.0,5,,2026-02-25T17:37:19.124464Z,1134034,1.268,#C C rinses a knife in the sink,Core manual task involving high hand activity.,r001,Cooking,silver,Gold,,2335.895516158594,2026-02-25T17:37:19.124488Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11062.0,6.0,5,,2026-02-25T17:37:21.190379Z,1134035,1.244,#C C washes the knife with a washing sponge,Core manual task involving high hand activity.,r001,Cooking,silver,Gold,,2337.179146158594,2026-02-25T17:37:21.190393Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11063.0,6.0,5,,2026-02-25T17:37:23.212563Z,1134036,1.181,#C C rinses the spoon in the sink,Core task involving manual activity with the hands.,r001,Cooking,silver,Gold,,2374.497616158594,2026-02-25T17:37:23.212586Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11064.0,6.0,5,,2026-02-25T17:37:25.387178Z,1134037,1.208,#C C washes the cup in the sink,Core task involving high hand activity.,r001,Cooking,silver,Gold,,2378.2414361585943,2026-02-25T17:37:25.387192Z,f735d4bb-d65e-4965-ac0d-270c0b9e5993
Essential Operation,11143.0,6.0,5,,2026-02-25T17:42:37.818651Z,1134038,4.885,#C C pours egg York in a small bowl,Core task involving high hand activity.,r001,Cooking,silver,,Skip,93.6448796,2026-02-25T17:42:37.818673Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11144.0,6.0,5,,2026-02-25T17:42:40.515391Z,1134039,1.784,#C C puts the egg shell in a sink,Logistics step involving moving an object (egg shell) to a specific location (sink).,r001,Cooking,silver,Gold,,184.1204896,2026-02-25T17:42:40.515416Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11145.0,6.0,5,,2026-02-25T17:42:42.661896Z,1134040,1.223,#c c fetches flour,Logistics step involving picking up and moving an object.,r001,Cooking,silver,Gold,,479.60010197916665,2026-02-25T17:42:42.661912Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11146.0,6.0,5,,2026-02-25T17:42:46.172426Z,1134041,2.648,#c c picks flour,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,522.7038519791666,2026-02-25T17:42:46.172449Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11147.0,6.0,5,Essential Operation,2026-02-25T17:42:54.091324Z,1134042,6.95,#C C opens the bottle of oil,Logistics step involving opening a container.,r001,Cooking,silver,Gold,,584.6557342879968,2026-02-25T17:42:54.091362Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11148.0,6.0,5,Essential Operation,2026-02-25T17:42:58.941217Z,1134043,3.007,#C C closes the oil bottle,"Closing an object, which is a logistics step involving short bursts of hand activity.",r001,Cooking,silver,Gold,,605.7775042879967,2026-02-25T17:42:58.941239Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11149.0,6.0,5,,2026-02-25T17:43:01.423924Z,1134044,1.594,#C C picks air fryer cooking basket,"Logistics/Setup step, picking up an object.",r001,Cooking,silver,Gold,,633.7568142879968,2026-02-25T17:43:01.423939Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11112.0,6.0,5,,2026-02-25T17:40:47.839876Z,1134045,1.676,#C C puts air fryer tray in the air fryer,Logistics step involving placing an object.,r001,Cooking,silver,Gold,,645.7367942879968,2026-02-25T17:40:47.839899Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11113.0,6.0,5,,2026-02-25T17:40:50.116671Z,1134046,1.373,#C C moves the measuring cup,Movement of an object from one location to another.,r001,Cooking,silver,Gold,,664.5419642879967,2026-02-25T17:40:50.116685Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11114.0,6.0,5,,2026-02-25T17:40:52.439841Z,1134047,1.426,#C C lifts a sieve basket,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,673.8240242879967,2026-02-25T17:40:52.439864Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11115.0,6.0,5,,2026-02-25T17:40:56.071092Z,1134048,2.749,#C C rinses the stainless steel bowl,Core task involving high hand activity.,r001,Cooking,silver,Gold,,676.1317542879967,2026-02-25T17:40:56.071107Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11116.0,6.0,5,Object Transfer,2026-02-25T17:41:01.418405Z,1134049,4.513,#C C hits the bowl with the whisk,Core task involving high hand activity.,r001,Cooking,silver,Gold,,744.5552719791666,2026-02-25T17:41:01.418419Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11117.0,6.0,5,,2026-02-25T17:41:07.184849Z,1134050,1.623,#C C puts the yogurt cover on the table,"Logistics/Setup step, involves picking up and placing down an object.",r001,Cooking,silver,Gold,,771.5235419791666,2026-02-25T17:41:07.184863Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11118.0,6.0,5,,2026-02-25T17:41:09.273813Z,1134051,1.216,#C C puts the bowl on top of a microwave,Logistics step involving picking up and placing an object.,r001,Cooking,silver,Gold,,921.7797242879968,2026-02-25T17:41:09.273835Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11119.0,6.0,5,,2026-02-25T17:41:12.106070Z,1134052,1.766,#C C attaches whisks on the electric mixer,Core manual task involving high hand activity.,r001,Cooking,silver,Gold,,942.5605142879969,2026-02-25T17:41:12.106084Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Stationary,11120.0,6.0,5,,2026-02-25T17:41:14.773148Z,1134053,1.658,#C C holds the electric mixer with both hands,"The action involves holding an object with both hands, indicating a stationary position with low body and hand motion.",r001,Cooking,silver,Gold,,1098.88745762133,2026-02-25T17:41:14.773170Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Search,11121.0,6.0,5,,2026-02-25T17:41:17.176538Z,1134054,1.383,#C C looks at a flour,"Head movement (visual inspection), hands mostly still.",r001,Cooking,silver,Gold,,1357.4613519791667,2026-02-25T17:41:17.176553Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Search,11122.0,6.0,5,,2026-02-25T17:41:19.737076Z,1134055,1.373,#C C checks the egg foam thickness,Head and hand movements are focused on checking the state of the egg foam.,r001,Cooking,silver,Gold,,1369.77681762133,2026-02-25T17:41:19.737100Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11123.0,6.0,5,,2026-02-25T17:41:22.706132Z,1134056,2.112,#C C pours mixture into a bowl,"Core task involving manual pouring, high hand activity.",r001,Cooking,silver,Gold,,1570.3017119791668,2026-02-25T17:41:22.706148Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11124.0,6.0,5,,2026-02-25T17:41:25.657473Z,1134057,2.035,#C C puts down metal bowl,Logistics step involving placing an object down.,r001,Cooking,silver,Gold,,1623.0883119791667,2026-02-25T17:41:25.657495Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11125.0,6.0,5,,2026-02-25T17:41:29.502563Z,1134058,2.57,#C C picks an empty bowl,Logistics action involving picking up an object.,r001,Cooking,silver,Gold,,1764.546310954663,2026-02-25T17:41:29.502577Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11126.0,6.0,5,,2026-02-25T17:41:32.285715Z,1134059,1.617,#C C collects dough with a cooking stick in steel bowl,Core task involving high hand activity.,r001,Cooking,silver,Gold,,1840.7463719791667,2026-02-25T17:41:32.285730Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11127.0,6.0,5,,2026-02-25T17:41:35.385076Z,1134060,1.758,#C C wipes cake mix on the baking tin with her finger,Core manual task involving high hand activity.,r001,Cooking,silver,Gold,,1937.4146609546635,2026-02-25T17:41:35.385091Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Stationary,11128.0,6.0,5,,2026-02-25T17:41:37.888949Z,1134061,1.547,#C C rotates the baking tin,The action involves a small rotation which is likely to have minimal acceleration and can be considered a low-energy movement.,r001,Cooking,silver,Gold,,1938.258910954664,2026-02-25T17:41:37.888972Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Stationary,11129.0,6.0,5,Essential Operation,2026-02-25T17:41:40.382603Z,1134062,7.45,#C C wipes her finger with a paper towel,"Low body/hand motion, cleaning action typically involves minimal movement.",r001,Cooking,silver,Bad,,1957.291990954664,2026-02-25T17:41:46.535211Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Locomotion,11150.0,6.0,5,Object Transfer,2026-02-25T17:43:07.005809Z,1134063,4.537,#C C carries the baking tin,Body moving through space with the baking tin.,r001,Cooking,silver,Bad,,1960.3576909546632,2026-02-25T17:43:07.005832Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Essential Operation,11151.0,6.0,5,,2026-02-25T17:43:09.621045Z,1134064,1.663,#C C washes both hands,Core task involving high hand activity.,r001,Cooking,silver,Gold,,2039.2264719791667,2026-02-25T17:43:09.621060Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11152.0,6.0,5,,2026-02-25T17:43:13.907856Z,1134065,1.541,#C C places the spatula in the sink,Logistics step involving placing an object.,r001,Cooking,silver,Gold,,2171.8682119791665,2026-02-25T17:43:13.907880Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11153.0,6.0,5,Essential Operation,2026-02-25T17:43:21.755085Z,1134066,7.002,#C C blocks the drainage,Logistics step involving placement of an object.,r001,Cooking,silver,Gold,,2181.772944287997,2026-02-25T17:43:21.755108Z,f9ce56a3-3e9b-4edd-b133-c05eed792ec0
Object Transfer,11065.0,6.0,5,,2026-02-25T17:37:28.271827Z,1134067,1.914,#C C Puts down a bottle on the table,Logistics step involving placing an object down.,r001,Mechanical Repair,silver,Gold,,126.95200958632812,2026-02-25T17:37:28.271851Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Stationary,11066.0,6.0,5,Object Transfer,2026-02-25T17:37:33.524718Z,1134068,4.04,#C C Shakes a bottle,Shaking a bottle can be a relatively low-energy action if it involves minimal body movement and is primarily hand-based.,r001,Mechanical Repair,silver,Bad,,213.0948195863281,2026-02-25T17:37:33.524742Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11067.0,6.0,5,,2026-02-25T17:37:40.255603Z,1134069,2.107,# CC opens system case,Opening a case is a logistics/assembly step.,r001,Mechanical Repair,silver,Gold,,399.2663510106197,2026-02-25T17:37:40.255625Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11068.0,6.0,5,,2026-02-25T17:37:43.242724Z,1134070,1.852,# C C puts precision screwdriver on table,Logistics step involving placing an object.,r001,Mechanical Repair,silver,Gold,,439.4825910106197,2026-02-25T17:37:43.242747Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11069.0,6.0,5,,2026-02-25T17:37:47.589221Z,1134071,2.275,# C C connects anti-static strap on computer,Core manual task involving precise hand movements.,r001,Mechanical Repair,silver,Gold,,470.2900010106197,2026-02-25T17:37:47.589242Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Search,11070.0,6.0,5,,2026-02-25T17:37:50.968783Z,1134072,2.427,#C C looks at the sound system,"Head movement (visual inspection), hands mostly still.",r001,Mechanical Repair,silver,Gold,,562.0107667217449,2026-02-25T17:37:50.968807Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Search,11154.0,6.0,5,,2026-02-25T17:43:24.469925Z,1134073,1.749,#C C looks at the plastic paper,"Head movement (visual inspection), hands mostly still.",r001,Mechanical Repair,silver,Gold,,624.9054267217448,2026-02-25T17:43:24.469940Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11155.0,6.0,5,,2026-02-25T17:43:27.131868Z,1134074,1.912,#C C puts the screw on the table,Logistics step involving placing an object.,r001,Mechanical Repair,silver,Gold,,730.2178667217448,2026-02-25T17:43:27.131883Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11156.0,6.0,5,,2026-02-25T17:43:29.355150Z,1134075,1.126,#C C loosens the screw,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,787.0317467217449,2026-02-25T17:43:29.355172Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11157.0,6.0,5,,2026-02-25T17:43:32.489299Z,1134076,1.836,#C C puts a bolt on a table,Logistics step involving placing an object.,r001,Mechanical Repair,silver,Gold,,950.1593846939458,2026-02-25T17:43:32.489313Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Search,11158.0,6.0,5,,2026-02-25T17:43:35.878897Z,1134077,1.322,#C C checks a pack of bolts,"Head movement (visual search), hands mostly still.",r001,Mechanical Repair,silver,Gold,,964.7860646939458,2026-02-25T17:43:35.878921Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11159.0,6.0,5,,2026-02-25T17:43:38.220185Z,1134078,1.473,#C C inserts a bolt on a cooker,Core manual task involving hand activity.,r001,Mechanical Repair,silver,Gold,,1010.6961646939458,2026-02-25T17:43:38.220199Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11190.0,6.0,5,,2026-02-25T17:46:12.525095Z,1134079,4.797000000000001,#C C loosens a bolt on a cooker,"Core manual task involving manipulation, high hand activity.",r001,Mechanical Repair,silver,Gold,,1170.5988462529947,2026-02-25T17:46:12.525109Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11191.0,6.0,5,,2026-02-25T17:46:14.665348Z,1134080,1.334,#C C picks a bolt on a bolt holder,Logistics step of picking up an object.,r001,Mechanical Repair,silver,Gold,,1341.658116252995,2026-02-25T17:46:14.665362Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11192.0,6.0,5,,2026-02-25T17:46:18.118097Z,1134081,1.516,#C C inserts a bolt on a chuck,Core manual task involving precise hand movements.,r001,Mechanical Repair,silver,Gold,,1374.742611729415,2026-02-25T17:46:18.118119Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11193.0,6.0,5,,2026-02-25T17:46:20.586471Z,1134082,1.598,#C C tightens a bolt on a cassette,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,1502.4949717294153,2026-02-25T17:46:20.586493Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Object Transfer,11194.0,6.0,5,,2026-02-25T17:46:22.916451Z,1134083,1.52,#C C picks a towel on a table,Logistics step involving picking up an object.,r001,Mechanical Repair,silver,Gold,,1552.5318517294152,2026-02-25T17:46:22.916474Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Stationary,11195.0,6.0,5,Object Transfer,2026-02-25T17:46:26.320460Z,1134084,4.952,#C C shakes a bottle of spray,Shaking a bottle can be a stationary action with minimal body movement.,r001,Mechanical Repair,silver,Bad,,1570.034131729415,2026-02-25T17:46:29.120724Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
Essential Operation,11196.0,6.0,5,,2026-02-25T17:46:31.226303Z,1134085,1.369,#C C sprays the speaker,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,1571.3122117294151,2026-02-25T17:46:31.226320Z,fa21a282-6099-45cd-a4a7-39daf7973ec0
