"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid" 
"Essential Operation",1211,"1",12,"","2026-02-23T06:46:55.893402Z",1211,3.288,"#C C pushes the juicer blender with the right hand","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",799.6681786000001,"2026-02-23T06:46:55.893402Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1212,"1",12,"","2026-02-23T06:46:59.811181Z",1212,2.288,"#C C extracts juice from an orange using a juicer blender","Core task involving manual operation with high hand activity.","r001","Cooking","silver","Gold","",855.2250386000001,"2026-02-23T06:46:59.811181Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1213,"1",12,"","2026-02-23T06:50:39.473397Z",1213,217.216,"#C C holds the orange with the orange with the right hand","The action involves holding an object with minimal movement.","r001","Cooking","silver","Gold","",865.6718086000001,"2026-02-23T06:50:39.473397Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1214,"1",12,"","2026-02-23T06:50:44.063156Z",1214,2.105,"#C C wipes the right hand on the wash cloth","Core task involving hand activity.","r001","Cooking","silver","Gold","",908.2135086,"2026-02-23T06:50:44.063156Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1215,"1",12,"Search","2026-02-23T06:50:48.969717Z",1215,3.001,"#C C stares at the orange peel","Low body/hand motion, focused gaze.","r001","Cooking","silver","Bad","",916.6156486,"2026-02-23T06:50:48.969717Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1216,"1",12,"","2026-02-23T06:50:53.244956Z",1216,2.34,"#C C drops the orange peel in the sink","Refined via regex fallback","r001","Cooking","silver","Gold","",917.4643686,"2026-02-23T06:50:53.244956Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1217,"1",12,"","2026-02-23T06:51:01.277097Z",1217,5.597,"#C C picks the container lid with the right hand","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",946.0772486,"2026-02-23T06:51:01.277097Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1218,"1",12,"Essential Operation","2026-02-23T06:51:06.345194Z",1218,2.737,"#C C closes the cabinet with the right hand","Closing an object, which is part of the logistics in a task.","r001","Cooking","silver","Bad","",1169.1899786,"2026-02-23T06:51:06.345194Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1219,"1",12,"","2026-02-23T06:51:12.586065Z",1219,2.178,"#C C holds the orange with the right hand","Low body/hand motion, holding an object.","r001","Cooking","silver","Gold","",1170.3687786,"2026-02-23T06:51:12.586065Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1220,"1",12,"","2026-02-23T06:51:16.753282Z",1220,1.925,"#C C drops the lid on the cabinet","[CtxFixed] The action of dropping the lid on the cabinet can be interpreted as a deliberate placement of the lid onto a surface, which aligns with the definition of 'Object Transfer'.","r001","Cooking","silver","Gold","",1220.6244486,"2026-02-23T06:51:16.753282Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1221,"1",12,"","2026-02-23T06:51:20.212548Z",1221,1.994,"#C C scoops the cereal using a spoon","Core task involving manual dexterity with a spoon.","r001","Cooking","silver","Gold","",1230.1971886,"2026-02-23T06:51:20.212548Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Locomotion",1222,"1",12,"","2026-02-23T06:51:23.424343Z",1222,1.312,"#O lady b walks in the house","Movement through space, indicative of walking or entering a space.","r001","Cooking","silver","Gold","",1313.8872586,"2026-02-23T06:51:23.424343Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Locomotion",1223,"1",12,"Essential Operation","2026-02-23T06:51:29.855830Z",1223,4.007,"#C C pushes the container with the left hand","Movement of the container through space, implying a push action with body acceleration.","r001","Cooking","silver","Bad","",1371.4901086,"2026-02-23T06:51:29.855830Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1224,"1",12,"Essential Operation","2026-02-23T06:51:34.637657Z",1224,3.248,"#O lady b opens the cabinet with the right hand","Logistics step involving opening a cabinet.","r001","Cooking","silver","Bad","",1396.2426486,"2026-02-23T06:51:34.637657Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1225,"1",12,"Essential Operation","2026-02-23T06:51:39.074597Z",1225,2.149,"#O lady b uses the mobile phone","Low body/hand motion, likely holding the phone and interacting.","r001","Cooking","silver","Bad","",1450.3120786,"2026-02-23T06:51:39.074597Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1226,"1",12,"Essential Operation","2026-02-23T06:51:43.369128Z",1226,2.292,"#C C eats the orange","Low body/hand motion, eating involves minimal movement.","r001","Cooking","silver","Bad","",1573.3586086,"2026-02-23T06:51:43.369128Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1227,"1",12,"","2026-02-23T06:51:47.070051Z",1227,1.54,"#C C drops the orange on the cabinet","[CtxFixed] The action of dropping the orange onto the cabinet can be considered a deliberate placement, which fits the definition of 'Object Transfer'.","r001","Cooking","silver","Gold","",1587.2491286,"2026-02-23T06:51:47.070051Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1228,"1",12,"Search","2026-02-23T06:51:52.997343Z",1228,3.712,"#C C stares at the juicer","Low body/hand motion, focused gaze.","r001","Cooking","silver","Bad","",1610.0460586,"2026-02-23T06:51:52.997343Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1229,"1",12,"","2026-02-23T06:52:47.758560Z",1229,2.632,"#C C moves the orange peel to the left hand","Logistics step involving moving an object from one hand to another.","r001","Cooking","silver","Gold","",1660.8163386,"2026-02-23T06:52:47.758560Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Locomotion",1230,"1",12,"Essential Operation","2026-02-23T06:52:52.799560Z",1230,6.109999999999999,"#C C mops the floor using a mop","Body moving through space while performing a task that involves sweeping, which typically includes movement.","r001","Cooking","silver","Bad","",1701.7989486,"2026-02-23T06:53:01.533537Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1231,"1",12,"","2026-02-23T06:53:05.145854Z",1231,1.729,"#C C rinses the jug","Core task involving manual operation with the hands.","r001","Cooking","silver","Gold","",1720.5467386,"2026-02-23T06:53:05.145854Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1232,"1",12,"","2026-02-23T06:53:09.148284Z",1232,2.161,"#C C removes the juicer with both hand","Logistics step involving picking up the juicer with both hands.","r001","Cooking","silver","Gold","",1726.1231686,"2026-02-23T06:53:09.148284Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1233,"1",12,"","2026-02-23T06:53:12.127872Z",1233,1.149,"#C C picks an orange with the right hand","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1799.9669586,"2026-02-23T06:53:12.127872Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1234,"1",12,"","2026-02-23T06:53:15.469365Z",1234,1.338,"#C C moves the orange to the left hand","Logistics step involving the transfer of the orange from one hand to another.","r001","Cooking","silver","Gold","",1800.3495786,"2026-02-23T06:53:15.469365Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1235,"1",12,"","2026-02-23T06:53:19.232084Z",1235,1.756,"#C C drops the orange in the polythene bag","[CtxFixed] The action of dropping the orange into the polythene bag appears to be a deliberate placement, which fits the definition of 'Object Transfer'.","r001","Cooking","silver","Gold","",1815.6658986,"2026-02-23T06:53:19.232084Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1236,"1",12,"","2026-02-23T06:53:51.849656Z",1236,28.644,"#C C dumps the orange peels in the dustbin","Logistics action of picking up and disposing of an object.","r001","Cooking","silver","Gold","",1826.4693686,"2026-02-23T06:53:51.849656Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1237,"1",12,"","2026-02-23T06:56:03.981293Z",1237,130.53,"#C C rinses the corn with both hands","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",1884.0191986,"2026-02-23T06:56:03.981293Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Essential Operation",1238,"1",12,"","2026-02-23T06:56:08.915225Z",1238,1.56,"#C C closes the tap with the left hand","Core manual task involving fine motor skills.","r001","Cooking","silver","Gold","",1913.8940286,"2026-02-23T06:56:08.916206Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1239,"1",12,"Essential Operation","2026-02-23T07:04:49.355676Z",1239,3.798,"#O a person M picks drinks the drink","Drinking involves minimal body movement and is generally a stationary activity.","r001","Cooking","silver","Bad","",2381.7137686000005,"2026-02-23T07:04:49.355676Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Stationary",1240,"1",12,"Essential Operation","2026-02-23T07:04:54.094565Z",1240,2.579,"#C C touches the cat","Low body/hand motion, likely petting or interacting in a calm manner.","r001","Cooking","silver","Bad","",2388.7283386000004,"2026-02-23T07:04:54.094565Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Object Transfer",1241,"1",12,"","2026-02-23T07:05:05.056408Z",1241,8.988,"#C C drops the spoon in the bowl","Refined via regex fallback","r001","Cooking","silver","Gold","",2468.033108600001,"2026-02-23T07:05:05.056927Z","e65eb769-09ac-4ed0-b747-847e76252fa6"
"Locomotion",1242,"1",12,"","2026-02-23T07:05:08.724496Z",1242,1.444,"#C C walks towards the back of the car.","Body moving through space, indicative of walking.","r001","Cleaning","silver","Gold","",56.7032496,"2026-02-23T07:05:08.724496Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1243,"1",12,"Essential Operation","2026-02-23T07:07:23.780304Z",1243,138.511,"#C C stops spraying.","Low body/hand motion, indicating a pause or stop.","r001","Cleaning","silver","Bad","",181.4802596,"2026-02-23T07:07:36.340146Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1244,"1",12,"Essential Operation","2026-02-23T07:07:28.325225Z",1244,2.644,"#C C continues spraying.","Low body/hand motion, likely holding the spray bottle still.","r001","Cleaning","silver","Bad","",222.5398796,"2026-02-23T07:07:28.325225Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Locomotion",1245,"1",12,"","2026-02-23T07:07:40.565755Z",1245,2.009,"#C C moves around the car in bits.","Body moving through space in a cleaning context.","r001","Cleaning","silver","Gold","",441.47894095466336,"2026-02-23T07:07:40.565755Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1246,"1",12,"","2026-02-23T07:07:45.187262Z",1246,2.624,"#C C dips the foam in the bucket of soap lather .","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",546.0751956213301,"2026-02-23T07:07:45.187262Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1247,"1",12,"Essential Operation","2026-02-23T07:07:50.644674Z",1247,3.557,"#C C raises the windscreen wiper with his left hand","The action involves a single hand movement which is likely to be minimal and does not involve significant body or hand acceleration.","r001","Cleaning","silver","Bad","",627.85834762133,"2026-02-23T07:07:50.644674Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1248,"1",12,"","2026-02-23T07:07:53.657914Z",1248,1.098,"#C C squeezes the sponge with both hands","Core manual task involving high hand activity.","r001","Cleaning","silver","Gold","",751.69282762133,"2026-02-23T07:07:53.657914Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1249,"1",12,"","2026-02-23T07:07:59.634188Z",1249,1.409,"#C C washes the car with a sponge in his right hand","Core manual task involving high hand activity.","r001","Cleaning","silver","Gold","",814.90368762133,"2026-02-23T07:07:59.634188Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1250,"1",12,"","2026-02-23T07:09:24.554306Z",1250,81.877,"#C C wipes the car windscreen with his left hand","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",1090.6651622879967,"2026-02-23T07:09:24.554306Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1251,"1",12,"","2026-02-23T07:09:28.088345Z",1251,1.371,"#C C adjusts the tip of the spray gun with his left hand","Adjusting the spray gun tip involves a focused, manual task.","r001","Cleaning","silver","Gold","",1342.2504942879966,"2026-02-23T07:09:28.088345Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1252,"1",12,"Essential Operation","2026-02-23T07:09:43.084851Z",1252,12.465,"#C C stops spraying the car with water","Low body/hand motion, indicating a pause or stop in action.","r001","Cleaning","silver","Bad","",1418.6983742879966,"2026-02-23T07:09:43.084851Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1253,"1",12,"Essential Operation","2026-02-23T07:09:52.015341Z",1253,6.21,"#C C resumes spraying the car with water","Low body/hand motion, possibly holding the spray bottle.","r001","Cleaning","silver","Bad","",1444.8745642879967,"2026-02-23T07:09:52.015341Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Locomotion",1254,"1",12,"Essential Operation","2026-02-23T07:09:58.299790Z",1254,4.454,"#C C turns on the high pressure wheel blaster.","The action implies movement and manipulation, likely involving significant body movement to operate the blaster.","r001","Cleaning","silver","Bad","",1706.048300954663,"2026-02-23T07:09:58.299790Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Stationary",1255,"1",12,"Essential Operation","2026-02-23T07:10:02.802151Z",1255,2.686,"#C C turns off the high pressure wheel blaster","Turning off a tool is typically a quick action followed by inaction, indicating low energy.","r001","Cleaning","silver","Bad","",1722.2104209546633,"2026-02-23T07:10:02.802151Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1256,"1",12,"","2026-02-23T07:10:07.391263Z",1256,2.435,"#C C washes the rear windscreen of the red car.","Core manual task involving high hand activity.","r001","Cleaning","silver","Gold","",1741.8995709546632,"2026-02-23T07:10:07.391263Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Essential Operation",1257,"1",12,"","2026-02-23T07:10:15.768492Z",1257,5.763,"#C C washes the right side of the red car.","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",1749.0692009546633,"2026-02-23T07:10:15.768492Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Locomotion",1258,"1",12,"","2026-02-23T07:10:18.838054Z",1258,1.024,"#C C walks to the left side of the red car.","Movement through space, high body acceleration.","r001","Cleaning","silver","Gold","",1760.3938309546634,"2026-02-23T07:10:18.838054Z","e91bd0fd-abaa-4aa8-90db-21eae97c25f3"
"Search",1259,"1",12,"","2026-02-23T07:10:24.849338Z",1259,0.986,"#C C looks","Head movement (visual search), hands mostly still.","r001","Cleaning","silver","Gold","",0.0070286,"2026-02-23T07:10:24.849338Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1260,"1",12,"","2026-02-23T07:10:29.452665Z",1260,1.12,"#C C puts the plates in the cabinet","Logistics step involving moving objects to a location.","r001","Cleaning","silver","Gold","",56.9929286,"2026-02-23T07:10:29.452665Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Locomotion",1261,"1",12,"","2026-02-23T07:10:33.363194Z",1261,1.341,"#C C enters through the door","Movement through space (entering through a door), high body acceleration.","r001","Cleaning","silver","Gold","",102.0389286,"2026-02-23T07:10:33.363194Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1262,"1",12,"","2026-02-23T07:10:37.468208Z",1262,1.225,"#C C Puts the bowl in the utensil holder","Logistics/Setup step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",269.3265810313542,"2026-02-23T07:10:37.468208Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1263,"1",12,"","2026-02-23T07:10:41.526896Z",1263,1.294,"#C C Puts the plastic dish in the utensil holder","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",303.0402410313542,"2026-02-23T07:10:41.526896Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1264,"1",12,"","2026-02-23T07:10:48.814771Z",1264,4.382,"#C C Puts the #unsure in the utensil holder","Logistics step, putting an item in a specific place.","r001","Cleaning","silver","Gold","",320.30117103135416,"2026-02-23T07:10:48.814771Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1265,"1",12,"","2026-02-23T07:10:54.668475Z",1265,3.473,"#C C Picks the mats","Logistics step involving picking up objects.","r001","Cleaning","silver","Gold","",324.6836310313542,"2026-02-23T07:10:54.668475Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1266,"1",12,"","2026-02-23T07:10:58.359080Z",1266,1.38,"#C C Puts the cup in the utensil holder","Logistics/Setup step involving placing an object.","r001","Cleaning","silver","Gold","",389.2926910313542,"2026-02-23T07:10:58.359080Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Essential Operation",1267,"1",12,"","2026-02-23T07:11:02.551746Z",1267,1.669,"#C C Washes the sponge","Core manual task involving high hand activity.","r001","Cleaning","silver","Gold","",471.0189810313542,"2026-02-23T07:11:02.551746Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1268,"1",12,"","2026-02-23T07:11:09.448205Z",1268,3.555,"#C C Puts the bottle beside the sink","Logistics/Setup step involving picking up and placing the bottle.","r001","Cleaning","silver","Gold","",516.9392410313542,"2026-02-23T07:11:09.448205Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Stationary",1269,"1",12,"","2026-02-23T07:11:17.320029Z",1269,7.8740000000000006,"#C C Holds the try","Low body/hand motion, holding an object without movement.","r001","Cleaning","silver","Gold","",640.9191136986084,"2026-02-23T07:11:26.078620Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1270,"1",12,"","2026-02-23T07:11:33.792010Z",1270,5.684,"#C C Puts the tray on the counter top","Logistics step involving moving an object to a specific location.","r001","Cleaning","silver","Gold","",642.3267136986084,"2026-02-23T07:11:33.792010Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Stationary",1271,"1",12,"","2026-02-23T07:11:38.243216Z",1271,1.689,"#C C Holds the paper wipe","Low body/hand motion, holding an object without movement.","r001","Cleaning","silver","Gold","",751.9943336986084,"2026-02-23T07:11:38.243216Z","ed1e7c2d-970b-4773-b945-1df0061b677d"
"Object Transfer",1272,"1",12,"","2026-02-23T07:11:42.558391Z",1272,2.2,"#C C removes the paintbrush from the paint can.","Logistics/Setup step involving picking up or taking an object.","r001","Mechanical Repair","silver","Gold","",114.54951,"2026-02-23T07:11:42.558391Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1273,"1",12,"Essential Operation","2026-02-23T07:12:13.136281Z",1273,28.424,"#C C stops painting.","Low body/hand motion, indicating a pause or stop in activity.","r001","Mechanical Repair","silver","Bad","",230.09218,"2026-02-23T07:12:13.136281Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1274,"1",12,"Essential Operation","2026-02-23T07:12:20.280061Z",1274,5.039,"#C C touches his left leg with his left hand.","Low body/hand motion, indicative of a pause or thought process.","r001","Mechanical Repair","silver","Bad","",480.40168,"2026-02-23T07:12:20.280061Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Essential Operation",1275,"1",12,"","2026-02-23T07:12:25.360164Z",1275,2.282,"#C C dips the paintbrush in the paint can.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",488.02102,"2026-02-23T07:12:25.360689Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1276,"1",12,"Essential Operation","2026-02-23T07:12:31.640329Z",1276,4.071,"#C C touches the nylon on the floor with his left hand.","Low body/hand motion, likely inspecting or waiting.","r001","Mechanical Repair","silver","Bad","",538.35038,"2026-02-23T07:12:31.640329Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Essential Operation",1277,"1",12,"","2026-02-23T07:12:36.810280Z",1277,2.814,"#C C paints the wooden rail with the paintbrush.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",603.57232,"2026-02-23T07:12:36.810280Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Object Transfer",1278,"1",12,"Essential Operation","2026-02-23T07:12:41.784911Z",1278,2.632,"#C C dips the paintbrush into a paint can.","Logistics step involving picking up and transferring the brush to the paint can.","r001","Mechanical Repair","silver","Bad","",752.16036,"2026-02-23T07:12:41.784911Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1279,"1",12,"Essential Operation","2026-02-23T07:12:48.198680Z",1279,4.082,"#C C removes her left hand from the nylon.","The action describes a removal of a hand, which is a brief gesture and does not indicate continuous motion or high activity.","r001","Mechanical Repair","silver","Bad","",798.4159999999999,"2026-02-23T07:12:48.198680Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Object Transfer",1280,"1",12,"","2026-02-23T07:12:51.856514Z",1280,1.546,"#C C removes the paint brush from the paint can.","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",798.5896700000001,"2026-02-23T07:12:51.856514Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1281,"1",12,"Essential Operation","2026-02-23T07:12:56.990548Z",1281,2.858,"#C C touches the nylon with her left finger.","Minimal movement, likely involves fine motor skills with one finger.","r001","Mechanical Repair","silver","Bad","",800.4904799999999,"2026-02-23T07:12:56.990548Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Locomotion",1282,"1",12,"","2026-02-23T07:17:21.856037Z",1282,1.465,"#C C walks towards a polythene on the floor.","Body moving through space (walking).","r001","Mechanical Repair","silver","Gold","",844.26257,"2026-02-23T07:17:21.856037Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Stationary",1283,"1",12,"Essential Operation","2026-02-23T07:17:29.312353Z",1283,5.48,"#C C removes the glove in his right hand with his left hand.","The action involves a change in state (removing a glove) rather than movement through space or active manipulation of an object. It is a brief, stationary action.","r001","Mechanical Repair","silver","Bad","",850.03188,"2026-02-23T07:17:29.312353Z","ed432ff3-54f7-4fb9-9a67-80b4d43a076c"
"Essential Operation",1284,"1",12,"","2026-02-23T07:17:34.206751Z",1284,2.587,"#C C ties the laces on the right shoe of the pair of sneakers on the ground with both hands.","The action involves a precise manual task, which requires high hand activity.","r001","Mechanical Repair","silver","Gold","",16.61475,"2026-02-23T07:17:34.206751Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Object Transfer",1285,"1",12,"","2026-02-23T07:17:57.354717Z",1285,21.046,"#C C picks the left lace on the left shoe of the pair of sneakers on the ground with his left hand.","The action involves picking up an object, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",28.3477,"2026-02-23T07:17:57.354717Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Object Transfer",1286,"1",12,"Essential Operation","2026-02-23T07:18:19.908095Z",1286,20.701,"#C C opens the apartment exit door with his left hand.","Opening a door is a logistics step involving the manipulation of an object.","r001","Mechanical Repair","silver","Bad","",72.44542,"2026-02-23T07:18:19.908605Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Stationary",1287,"1",12,"Essential Operation","2026-02-23T07:18:30.251373Z",1287,8.058,"#C C adjusts his cellphone on the napsack with his left hand.","Low body/hand motion, primarily adjusting an object.","r001","Mechanical Repair","silver","Bad","",552.9057293333333,"2026-02-23T07:18:30.251373Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Locomotion",1288,"1",12,"","2026-02-23T07:18:33.773656Z",1288,1.335,"#C C walks in the gym area.","Body moving through space, indicative of walking.","r001","Mechanical Repair","silver","Gold","",554.5104093333333,"2026-02-23T07:18:33.773656Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Locomotion",1289,"1",12,"","2026-02-23T07:18:43.228322Z",1289,3.852,"#O A man U walks into the gym.","The action involves walking, which is a form of movement through space.","r001","Mechanical Repair","silver","Gold","",750.1315233333333,"2026-02-23T07:18:43.228686Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Stationary",1290,"1",12,"","2026-02-23T07:18:47.655379Z",1290,1.961,"#O The man U drops his right hand.","[CtxFixed] The action of dropping the right hand is a continuation of a stationary action, such as resting or holding a position. It does not indicate movement or an essential operation.","r001","Mechanical Repair","silver","Gold","",752.7564633333334,"2026-02-23T07:18:47.655379Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Stationary",1291,"1",12,"Essential Operation","2026-02-23T07:18:52.062314Z",1291,2.377,"#C C touches his head with his right hand. #Unsure","Low body/hand motion, likely thinking or pausing.","r001","Mechanical Repair","silver","Bad","",758.5170233333333,"2026-02-23T07:18:52.062314Z","f1b5ae1e-742c-4802-9e61-ff8aae83e12e"
"Object Transfer",1292,"1",12,"","2026-02-23T07:18:55.534589Z",1292,1.327,"#C C arranges pillow on couch","Logistics step involving picking up and placing the pillow.","r001","Cleaning","silver","Gold","",14.5649286,"2026-02-23T07:18:55.534589Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1293,"1",12,"","2026-02-23T07:19:02.825448Z",1293,3.431,"#C C collects flower leaves on table","Logistics step, picking up and moving objects.","r001","Cleaning","silver","Gold","",107.7986486,"2026-02-23T07:19:02.825448Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1294,"1",12,"","2026-02-23T07:19:06.184060Z",1294,1.219,"#C C drops leaves on flower pot","[CtxFixed] The action of dropping leaves on the flower pot can be considered a deliberate placement of the leaves, which fits the definition of 'Object Transfer'.","r001","Cleaning","silver","Gold","",109.1370686,"2026-02-23T07:19:06.184060Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Essential Operation",1295,"1",12,"","2026-02-23T07:19:10.121993Z",1295,1.162,"#C C tightens lid on bottle","Core task involving manual operation with hands.","r001","Cleaning","silver","Gold","",115.4128786,"2026-02-23T07:19:10.121993Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1296,"1",12,"","2026-02-23T07:19:17.739146Z",1296,5.014,"#C C picks surface cleaner bottle","Logistics step involving picking up an object.","r001","Cleaning","silver","Gold","",127.8826986,"2026-02-23T07:19:17.739146Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1297,"1",12,"Essential Operation","2026-02-23T07:21:18.126024Z",1297,3.102,"#C C opens cleaner bottle lid","Logistics step involving opening a lid.","r001","Cleaning","silver","Bad","",167.31394859999995,"2026-02-23T07:21:18.126024Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1298,"1",12,"","2026-02-23T07:21:23.330181Z",1298,2.916,"#C C shifts wipe cloth to right hand","Logistics step involving the transfer of an object (wipe cloth).","r001","Cleaning","silver","Gold","",177.16272859999998,"2026-02-23T07:21:23.330181Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Object Transfer",1299,"1",12,"","2026-02-23T07:21:31.165172Z",1299,5.643,"#C C shifts bottle lid to right hand on way in room","Logistics step involving moving the bottle lid to the right hand.","r001","Cleaning","silver","Gold","",286.86723188613286,"2026-02-23T07:21:31.165172Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
"Essential Operation",1300,"1",12,"","2026-02-23T07:21:35.068189Z",1300,1.744,"#C C wipes hand on floor","[CtxFixed] The action of wiping one's hand on the floor is a form of cleaning or maintaining personal hygiene, which falls under the category of Essential Operation.","r001","Cleaning","silver","Gold","",365.1386918861329,"2026-02-23T07:21:35.068189Z","f2024ae7-3da0-4c90-8c12-6cfde6f0ab82"
