batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,4469a684-b4f9-4b50-a26f-2943f477a420,1882.6076666666668,#C C wipes table with serviette,Walking Outdoors,Essential Operation,"Core task involving manual activity with the hands, likely high hand acceleration."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1886.1686666666667,#C C puts the serviette on the tray,Walking Outdoors,Object Transfer,"Logistics step of placing the serviette on the tray, short bursts of hand acceleration."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1887.0586666666668,#C C picks the fork,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1888.1266666666663,#C C eats,Walking Outdoors,Stationary,"Eating typically involves minimal movement, indicating a low-energy activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1891.342666666667,#O man B eats,Walking Outdoors,Locomotion,"The action describes a person moving through space, which corresponds to locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1893.2996666666668,#C C pushes a container on the table,Walking Outdoors,Object Transfer,"The action involves placing a container on a table, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1895.7097566666664,#C C puts fork on the plate,Walking Outdoors,Object Transfer,Logistics step of placing an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1896.8936666666664,#C C touches plastic paper,Walking Outdoors,Stationary,"The action involves a brief touch, indicating low body/hand motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1899.0213566666664,#C C speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1907.381666666667,#C C picks a fork,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1909.1956666666667,#O man A touches head,Walking Outdoors,Stationary,"Low body/hand motion, focused action (touching head)."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1912.1646666666663,#O man A touches phone,Walking Outdoors,Stationary,The action described is a static interaction with an object (touching the phone) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1912.8086666666668,#C C eats,Walking Outdoors,Stationary,The action of eating does not involve significant body movement and can be considered a low energy activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1915.0886666666663,#O man A picks spoon,Walking Outdoors,Object Transfer,"Action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1916.9996666666664,#O man A eats,Walking Outdoors,Stationary,The action described ('eats') implies a stationary activity rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1924.6266666666663,#C C moves chicken piece,Walking Outdoors,Locomotion,"Body moving through space, likely involves walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1927.4376666666667,#C C eats,Walking Outdoors,Stationary,"Eating typically involves low body and hand motion, despite being outdoors."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1927.250176666667,#O man A puts the spoon on the plate,Walking Outdoors,Object Transfer,"The action involves placing an object (spoon) on another surface (plate), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1930.7417266666664,#O man A picks the spoon,Walking Outdoors,Object Transfer,"Action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1940.323666666667,#O man F eats,Walking Outdoors,Stationary,"The action described involves eating, which is a low energy activity despite the outdoor setting."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1932.3895366666663,#C C eats,Walking Outdoors,Stationary,Eating typically involves low body and hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1944.8695866666667,#O man A eats,Walking Outdoors,Stationary,"The action described does not involve movement or high activity, suggesting a static posture while eating."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1952.7816666666668,#O man A moves meat with a spoon,Walking Outdoors,Essential Operation,"The action involves a core manual task, specifically using a spoon to move meat, which involves high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1964.7196666666664,#O man A eats,Walking Outdoors,Stationary,"The action described ('man A eats') suggests a stationary activity such as eating, which involves low body and hand motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1964.5873466666667,#C C eats,Walking Outdoors,Stationary,Eating typically involves low body/hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1969.0351866666665,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,"The action describes placing an object (spoon) on a surface (plate), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1977.1276666666668,#O man A picks the spoon,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1975.2951266666664,#O man B picks a serviette,Walking Outdoors,Object Transfer,"The action involves picking up an item, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1978.0946666666664,#O man B wipes mouth with the serviette,Walking Outdoors,Stationary,The action involves a single motion (wiping) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1982.6296666666667,#O man A eats,Walking Outdoors,Stationary,"The action described ('eats') suggests a stationary activity, not locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1988.2246666666665,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,"Logistics step, placing the spoon on the plate."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1989.1364666666668,#O man A touches face,Walking Outdoors,Stationary,The action involves a static gesture (touching face) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,1990.0876666666668,#O man A picks phone,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,1991.8196666666668,#O man A operates phone,Walking Outdoors,Stationary,"Operating a phone typically involves holding and interacting with the device, which is characterized by low body and hand motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2002.0706666666665,#O man B removes phone from the pocket,Walking Outdoors,Object Transfer,The action involves picking up an item (phone) from a location (pocket).
0,4469a684-b4f9-4b50-a26f-2943f477a420,2005.2016666666664,#O man B puts the phone on the table,Walking Outdoors,Object Transfer,"The action involves placing an object (the phone) on a surface, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2009.4026666666664,#C C picks a soda can,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2012.4626666666668,#O man B folds right leg,Walking Outdoors,Locomotion,"Body movement through space, likely part of walking motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2016.2266666666667,#O man B picks phone,Walking Outdoors,Essential Operation,"Picking up an object, which involves high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2017.4616666666664,#C C puts soda can on the table,Walking Outdoors,Object Transfer,"Action involves placing an object (soda can), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2017.4836666666663,#O man B operates phone,Walking Outdoors,Stationary,Operating a phone typically involves low body/hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2022.0716666666667,#O man B touches stomach,Walking Outdoors,Stationary,The action described is a stationary gesture (touching stomach) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2029.5306666666663,#O man D drinks soda,Walking Outdoors,Stationary,"The action describes a person drinking soda, which involves minimal body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2030.909666666667,#O man B puts phone on the table,Walking Outdoors,Object Transfer,Logistics step of placing the phone on the table.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2032.3296666666663,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space with gestures, indicating movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2036.9646666666667,#O man D eats,Walking Outdoors,Stationary,The action described suggests a static activity (eating) rather than movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2038.6186666666667,#O man F eats,Walking Outdoors,Stationary,"The action described ('man F eats') suggests a stationary activity like eating, not a locomotion or movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2042.2516666666663,#C C holds salad container,Walking Outdoors,Stationary,"The action describes holding an object, which involves minimal movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2051.9706666666666,#C C opens salad container,Walking Outdoors,Object Transfer,Logistics/Setup step (opening a container).
0,4469a684-b4f9-4b50-a26f-2943f477a420,2053.8416666666667,#O man A puts phone on the table,Walking Outdoors,Object Transfer,"The action involves placing the phone on the table, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2055.4896666666664,#O man A picks spoon,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2062.3923766666667,#O man A eats,Walking Outdoors,Stationary,The action described ('man A eats') suggests a stationary activity rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2063.0476666666664,#O man F picks a water bottle,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2065.1026666666667,#O man F opens the water bottle,Walking Outdoors,Object Transfer,"The action involves opening a water bottle, which is a logistics step involving a short burst of hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2066.2306666666664,#O man E eats,Walking Outdoors,Locomotion,"The action implies movement through space, which is characteristic of locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2079.357666666667,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, despite the inclusion of gestures. The primary motion is walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2080.5646666666667,#O man A wipes table with a serviette,Walking Outdoors,Essential Operation,Core task involving manual effort with hands.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2082.9266666666667,#O man F puts water bottle on the table,Walking Outdoors,Object Transfer,"The action involves placing an object (water bottle) on a surface (table), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2077.6055866666666,#O man F drinks water,Walking Outdoors,Stationary,Drinking involves minimal body movement and is generally a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2085.759666666667,#O man F drinks water,Walking Outdoors,Stationary,Drinking action is typically stationary with minimal body movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2087.6736666666666,#C C looks at the phone,Walking Outdoors,Search,"Head movement (looking at the phone), hands mostly still."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2091.4366666666665,#O man D eats,Walking Outdoors,Locomotion,"The action implies movement through space, characteristic of walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2093.2526666666668,#O man F speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely accompanied by walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2094.445186666667,#O man B removes face mask,Walking Outdoors,Locomotion,"The action is part of a walking scenario, indicating movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2097.5806666666667,#C C puts phone on the table,Walking Outdoors,Object Transfer,"Logistics step, putting an object down."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2098.6846666666665,#C C moves face mask,Walking Outdoors,Stationary,The action is more about adjusting an accessory than moving through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2098.9216666666666,#O man A picks the spoon,Walking Outdoors,Object Transfer,"Action involves picking up an object, which corresponds to logistics and setup."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2101.7576666666664,#O man A eats,Walking Outdoors,Stationary,"The action described ('eating') suggests a stationary activity, not a movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2100.742346666667,#C C picks phone,Walking Outdoors,Object Transfer,"Logistics action of picking up the phone, short burst of hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2102.221666666667,#O man B wipes table with fingers,Walking Outdoors,Stationary,The action describes a wiping motion which is low in body movement and can be considered as a stationary task.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2109.8596666666667,#C C eats,Walking Outdoors,Stationary,"Eating typically involves holding food and bringing it to the mouth, which is a low-energy activity compared to the locomotion category."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2127.879016,#O man F eats,Walking Outdoors,Stationary,"The action described involves eating, which is typically a low-energy, stationary activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2128.811016,#O man E eats,Walking Outdoors,Locomotion,"The action implies movement through space, likely walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2135.844016,#O man E speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2144.563016,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which is characteristic of locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2167.892016,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space (walking), gestures indicate active movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2173.034016,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion while speaking, indicating movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2172.578276,#O man D eats,Walking Outdoors,Locomotion,"The action implies movement through space, likely walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2182.7960000000003,#C C puts fork on the plate,Walking Outdoors,Object Transfer,"Action involves placing an object (fork) on another object (plate), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2177.5995700000003,#O man B moves sunglasses on his head,Walking Outdoors,Stationary,The action involves minor adjustments and is not a continuous movement or task that would cause significant hand or body acceleration.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2185.5317400000004,#C C speaks with gestures,Walking Outdoors,Locomotion,Body is moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2189.173,#C C picks the fork,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2191.4570000000003,#C C eats,Walking Outdoors,Stationary,Eating typically involves low body/hand motion while seated or standing still.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2195.90466,#C C moves left hand,Walking Outdoors,Locomotion,"Body moving through space during outdoor walking, despite the focus on hand movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2196.1890000000003,#C C puts the fork on the plate,Walking Outdoors,Object Transfer,Logistics step of placing the fork on the plate.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2203.617,#C C picks the fork,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2205.93184,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,Logistics step of placing the spoon on the plate.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2207.311,#C C eats,Walking Outdoors,Stationary,"Eating typically involves holding food and bringing it to the mouth, which is a low-energy activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2205.54955,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which are secondary to the overall locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2215.0962200000004,#O man A picks the spoon,Walking Outdoors,Object Transfer,"Action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2218.807,#O man A eats salad,Walking Outdoors,Essential Operation,"The action describes a core manual task (eating), which involves high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2222.682,#O man A eats salad with a hand,Walking Outdoors,Essential Operation,"Core manual task (eating), high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2226.63067,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,Logistics action of placing an object (put spoon on the plate).
0,4469a684-b4f9-4b50-a26f-2943f477a420,2231.295,#O man A licks his fingers,Walking Outdoors,Stationary,The action of licking fingers is a low-energy activity and does not involve significant body or hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2236.2295900000004,#C C picks a soda can,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2238.079,#O man A picks a tissue,Walking Outdoors,Object Transfer,Logistics step of picking an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2238.949,#O man A wipes fingers with the tissue,Walking Outdoors,Stationary,"The action describes a minor, stationary motion with the hand, not involving significant body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2241.728,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space (walking), gestures indicate active movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2239.11153,#O man B rubs his face,Walking Outdoors,Stationary,The action involves rubbing the face which is a low energy activity and not related to locomotion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2245.4210000000003,#O man A wipes his left hand fingers with right hand,Walking Outdoors,Stationary,The action described involves a minor hand movement and does not involve significant body motion or locomotion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2247.6470000000004,#O man B picks phone,Walking Outdoors,Object Transfer,"Picking up an object, short burst of hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2249.083,#O man B operates phone,Walking Outdoors,Stationary,"The action implies holding and operating a phone, which typically involves low body and hand motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2254.974,#O man A scratches his head,Walking Outdoors,Stationary,The action involves a stationary body and minimal hand movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2256.7870000000003,#C C puts the soda can on the table,Walking Outdoors,Object Transfer,Logistics step of placing an object down.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2257.5003,#O man A stretches,Walking Outdoors,Stationary,"The action of stretching is typically associated with a stationary position, involving minimal movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2259.385,#O man A picks the spoon,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2261.3821300000004,#O man A eats salad,Walking Outdoors,Essential Operation,"The action involves eating, which is a core manual task with high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2268.157,#C C picks the fork,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2279.1654700000004,#O man A eats salad,Walking Outdoors,Essential Operation,"The action involves eating, which is a core manual task with high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2279.33565,#C C touches food with a fork,Walking Outdoors,Object Transfer,Logistics step involving picking up or manipulating an object with the hand.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2286.007,#C C eats,Walking Outdoors,Stationary,The action of eating implies a stationary posture with low body and hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2293.8630000000003,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is moving through space while speaking, which is a form of locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2295.121,#O man A looks at his watch,Walking Outdoors,Search,"Head movement (visual search), passive hands."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2310.4770000000003,#O man A scratches his head,Walking Outdoors,Stationary,The action involves a static gesture (scratching the head) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2284.12163,#O man D drinks soda,Walking Outdoors,Stationary,Drinking involves low body and hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2324.3630000000003,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2330.0980000000004,#O man D drinks soda,Walking Outdoors,Stationary,"The action describes a person drinking soda, which involves minimal body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2336.0910000000003,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures do not significantly alter the classification."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2342.23617,#O man A touches his face,Walking Outdoors,Stationary,The action involves a static gesture (touching face) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2350.1270000000004,#O man A scratches his arm,Walking Outdoors,Stationary,"Low body/hand motion, indicating a pause in locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2351.512,#O man A picks the spoon,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2363.077,#C C speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2353.39379,#O man A puts spoon in the salad container,Walking Outdoors,Object Transfer,"The action involves placing an object (spoon) into another object (salad container), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2371.5620000000004,#O man A eats salad,Walking Outdoors,Essential Operation,"The action involves eating, which is a core manual task with high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2374.4060000000004,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,"Action involves placing an object (spoon on plate), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2383.3430000000003,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2387.2979800000003,#C C eats,Walking Outdoors,Stationary,Eating typically involves low body/hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2388.119,#O man A scratches face,Walking Outdoors,Stationary,The action involves a static gesture (scratching face) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2394.0460000000003,#O man A looks at his watch,Walking Outdoors,Search,"Head movement (checking time), passive hands."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2395.4080000000004,#O man A operates his watch,Walking Outdoors,Search,"Head movement (looking at watch), hands mostly still."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2405.577,#O man D looks at his phone,Walking Outdoors,Search,"Head movement (looking at phone), hands mostly still."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2409.4300000000003,#O man A picks the spoon,Walking Outdoors,Object Transfer,"Action involves picking up an object, indicating a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2412.56617,#O man A eats salad,Walking Outdoors,Essential Operation,"The action involves a core manual task (eating), which is characterized by high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2413.134,#C C eats pasta,Walking Outdoors,Stationary,Eating involves low body motion and is typically a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2419.333,#O man A puts spoon on the plate,Walking Outdoors,Object Transfer,"The action involves placing an object (spoon) on a surface (plate), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2425.045,#O man A picks phone,Walking Outdoors,Object Transfer,"Action involves picking up an object, which corresponds to logistics or setup."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2426.472,#O man A operates phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2431.644,#O man B scratches head,Walking Outdoors,Stationary,The action describes a stationary behavior where the person is not moving through space but rather engaging in a localized action like scratching their head.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2439.53699,#O man A lifts his phone,Walking Outdoors,Stationary,The action is a single momentary gesture and does not involve continuous movement or high activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2440.744,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action describes a person speaking with gestures while walking outdoors, which indicates movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2444.494,#C C eats,Walking Outdoors,Stationary,"Eating typically involves holding food and bringing it to the mouth, which is a low-energy activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2447.9990000000003,#O man B scratches head,Walking Outdoors,Stationary,The action involves a stationary activity (scratching head) rather than locomotion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2448.0240000000003,#O man A lowers phone to the table,Walking Outdoors,Object Transfer,"The action describes a logistics step, specifically lowering the phone to the table, which involves short bursts of hand acceleration."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2451.4750000000004,#O man B speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures indicates walking.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2452.3610000000003,#O man A puts hand on the table,Walking Outdoors,Stationary,"The action describes a person placing their hand on a table, which indicates a pause or stationary state."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2453.309,#O man A pulls a sleeve,Walking Outdoors,Locomotion,The action of pulling a sleeve while walking indicates movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2454.396,#C C eats pasta,Walking Outdoors,Stationary,Eating involves low body motion and is typically a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2454.26348,#O man A puts left hand on the right hand,Walking Outdoors,Stationary,The action described is a stationary gesture with low body and hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2467.0950000000003,#O man D speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2472.5220000000004,#O man B speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures indicates walking outdoors.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2475.63293,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even if accompanied by gestures."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2480.753,#O man B operates phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement and is generally a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2489.241,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is moving through space, likely with walking, even though there are gestures."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2491.6180000000004,#O man F eats,Walking Outdoors,Stationary,"The action described ('man F eats') suggests a stationary activity such as eating, which involves low body and hand motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2500.24244,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space (walking), gestures indicate active movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2500.98185,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which indicates walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2503.7301100000004,#C C puts fork on the plate,Walking Outdoors,Object Transfer,"Logistics step, placing object on the plate."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2503.998,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures are secondary."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2501.27287,#O man B operates phone,Walking Outdoors,Stationary,"Operating a phone typically involves holding the device and interacting with it, which is a low-energy activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2516.2520000000004,#C C eats,Walking Outdoors,Stationary,The action of eating does not involve movement through space and is more associated with a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2521.884,#O man B puts phone on the table,Walking Outdoors,Object Transfer,"The action involves placing an object (phone) on a surface (table), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2523.603,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which is characteristic of locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2527.7830000000004,#O man A touches beard,Walking Outdoors,Stationary,"The action describes a person touching their beard, which is a low-energy, stationary activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2529.623,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space with gestures, indicating movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2530.8630000000003,#O man A speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space with gestures, indicating movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2536.7251100000003,#O man B scratches head,Walking Outdoors,Stationary,The action describes a stationary activity (scratching the head) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2537.711,#O man A touches beard,Walking Outdoors,Stationary,The action describes a gesture rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2539.25,#C C puts fork on the plate,Walking Outdoors,Object Transfer,"Action involves placing an object, indicating logistics and setup."
