video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
f3a0487b-70f6-4446-99a0-16dc78019ee7,2560.3045,#C C drops the knife on the kitchen counter.,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the knife onto the kitchen counter, which fits the criteria for Object Transfer.",1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2574.78315,#C C rummages around the bowl in the right basin with their right hand.,Cooking,Search,"The action involves searching for something specific within the bowl, indicating head and hand movements focused on finding an item.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2607.54415,#C C passes the broccoli piece to their left hand.,Cooking,Object Transfer,Logistics action of transferring an object from one hand to another.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2607.7469999999994,#C C chops the broccoli piece.,Cooking,Task Operation,Core task involving repetitive hand movements.,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2610.5389199999995,#C C picks the chopped broccoli pieces with both hands.,Cooking,Object Transfer,Logistics step involving picking up objects.,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2610.90284,#C C throws the chopped broccoli pieces into the bowl on the kitchen counter.,Cooking,Object Transfer,"The action involves moving an object (chopped broccoli pieces) to a destination (bowl), which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2633.30517,#C C picks a broccoli piece with their left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2653.75187,#C C packs the remnants of the previously chopped carrots and broccoli in the bowl in the right basin with their right hand.,Cooking,Object Transfer,Logistics step involving picking up and placing objects.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2668.262889333333,#C C removes their right hand from the cupboard.,Cooking,Stationary,Logistics step involving removing an object from a location.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2675.9703493333327,#C C turns on the tap with their right hand.,Cooking,Essential Operation,Turning on the tap is a logistics step involving the manipulation of an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2726.060983333333,#C C drops the polythene sheet inside the mushroom pack in his left hand.,Cooking,Object Transfer,Logistics step involving placing an object inside another.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2748.9099133333325,#C C places the mushroom on the chopping board with his left hand.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2827.753163333333,#C C closes the oven with his right hand.,Cooking,Essential Operation,Closing the oven is a logistics step involving a specific action with the hand.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2877.4279833333326,#C C shreids the garlic into pieces with both hands.,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2890.1291033333328,#C C picks the knife on the chopping board with his right hand.,Cooking,Object Transfer,Logistics action of picking up an object.,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,2984.9218933333327,#C C removes the onion from the tap with his left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3117.721933333333,#C C rubs her both hands on the handkerchief.,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3132.954453333333,#C C scraps stainless steel manual squeezer extract with the knife in her right hand inside the fry pan.,Cooking,Essential Operation,"Core task involving manual operation with the knife, high hand activity.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3145.627463333333,#C C dust off the onion slice at the edge of the cutting board with the longer knife in her right hand.,Cooking,Essential Operation,Core task involving fine hand movements.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3174.057403333333,#C C adjust the cooker temperature with her right finger.,Cooking,Stationary,"Low body/hand motion, focused action with one finger.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3177.5174733333324,#C C cleans her face with the back of her left hand. #Unsure,Cooking,Stationary,"Low body/hand motion, primarily involves the face and hand in a non-locomotive, non-transfer action.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3220.4845826666665,#C C turns the tap knob to turn off running water with her right hand.,Cooking,Stationary,Turning a knob is a logistics action involving picking up and manipulating an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3222.1360426666665,#C C picks the handkerchief with her right hand from the kitchen table.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3238.3513526666666,#C C drops the handkerchief in her left hand on the kitchen table.,Cooking,Object Transfer,"The action involves placing an object (handkerchief) on a surface, which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3284.1464166666665,#C C passes a leaf of the vegetable in the sieve to his left hand with his right. #Unsure,Cooking,Object Transfer,Transferring the leaf from one hand to another involves picking up and putting down the object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3299.5793366666667,#C C stirs onions in a frying pan on the cooker with the wooden spatula in his right hand.,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3310.088536666666,#C C drops the blue napkin in his left hand on the countertop.,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3312.8240066666667,#C C cuts the vegetable with knife in his right hand and the vegetable in his left on the chopping board.,Cooking,Essential Operation,Core task involving high hand activity with a knife and vegetable on a chopping board.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3337.055566666667,#C C holds the green bowl containing mushroom and broccoli with both hands.,Cooking,Stationary,Holding an object with both hands indicates a static position with minimal movement.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3340.0977666666668,#C C drops the water bottle a little further ahead the countertop with his right hand.,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the water bottle on the countertop, which fits the definition of 'Object Transfer'.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3346.3749566666665,#C C lifts both the blue napkin and green bowl containing both mushroom and broccoli with both hands.,Cooking,Object Transfer,Logistics action involving picking up multiple objects.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3347.603666666667,#C C lifts the wooden spatula in the frying pan on the cooker with his right hand.,Cooking,Object Transfer,"Action involves picking up an object, which is a logistics step.",1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3348.060916666667,#C C holds the handle of the frying pan with his left hand.,Cooking,Stationary,"Low body/hand motion, holding position.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3356.5077666666666,#C C stirs the onions in the frying pan with the wooden spatula in his right hand.,Cooking,Essential Operation,Core manual task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3380.2934766666667,#C C picks up a tomato in a pack on the countertop with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3383.7195466666667,#C C rinses the tomatoes in his left hand with both hands.,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3391.2301466666668,#C C picks up the bigger knife on the chopping board with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3414.2140466666665,#C C places his left hand on the food processor motor.,Cooking,Stationary,The action involves a static position with minimal movement.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3414.5196866666665,#C C moves the food processor motor to the right with his left hand.,Cooking,Stationary,Core task involving manipulation with high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3425.1161166666666,#C C lifts the blender on the countertop with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3431.278476666667,#C C removes a pack of tofu from the fridge with his left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3468.999196666666,#C C holds the frying pan handle with his left hand.,Cooking,Stationary,"The action describes holding an object without movement, indicating a low energy state.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3489.9421666666667,#C C strokes the edge of the frying pan with the wooden spatula in his right hand.,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3518.8153666666667,"#C C stirs onions, mushroom and broccoli in a frying pan on the cooker with the wooden spatula in his right hand.",Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3534.8085166666665,#C C touches soap with his right hand in a bowl inside the kitchen sink.,Cooking,Stationary,Core task involving manual activity with the hand.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3537.427506666667,#C C closes the kitchen tap with his right hand.,Cooking,Essential Operation,Closing the tap is a core manual task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3646.719956666667,#C C walks towards a table in the kitchen.,Cooking,Locomotion,Body moving through space (walking).,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3662.4472766666654,#C C adds ingredients in the food.#Unsure,Cooking,Object Transfer,"Logistics step of adding ingredients, likely involves picking up and placing down objects.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3810.23005,#C C touches a tofu on a tray with her left hand. #Unsure,Cooking,Stationary,"Low body/hand motion, just touching an object.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3814.6354,#C C places a knife on the kitchen basement with her right hand.,Cooking,Object Transfer,"Logistics step, placing an object.",1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3819.56656,#C C slices a tofu on a tray with her right hand. #Unsure,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3882.89083,#C C stretches her right hand towards a counter in the kitchen.,Cooking,Stationary,"The action involves reaching towards an object, which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3885.87135,#C C places a container of turmeric powder on a kitchen basement with her right hand. #unsure,Cooking,Object Transfer,"The action involves picking up and placing an object, which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3918.65924,#C C raises a container of ginger powder with both hands. #Unsure,Cooking,Object Transfer,"The action involves picking up an object with both hands, which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3925.81776,#C C closes a container of ginger powder with her right hand. #Unsure,Cooking,Stationary,"Closing a container involves logistics and setup, with short bursts of hand activity.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3946.46753,#C C sprinkles the thyme on a tofu in the blender with her right hand. #Unsure,Cooking,Task Operation,Core task involving fine hand movements.,1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,3975.31755,#C C takes few steps towards the kitchen sink.,Cooking,Locomotion,"Movement through space, involves walking.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4016.12025,#C C squeezes half of a lemon fruit on a tofu in the blender with both hands. #Unsure,Cooking,Essential Operation,Core task involving high hand activity and manipulation.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4019.24957,#C C squeezes half of a lemon fruit on a tofu in the blender with her right hand. #Unsure,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4067.16339,#C C removes his right hand from the food processor switch.,Cooking,Stationary,"Action involves moving the hand away from a switch, which is a logistics step.",9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4100.75148,#C C puts part of the sauce in the food processor. #Unsure,Cooking,Essential Operation,Logistics step involving moving the sauce to the food processor.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4107.0017800000005,#C C picks a sauce from the kitchen cabinet with his left hand. #Unsure,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4107.99485,#C C holds the sauce with both hands. #Unsure,Cooking,Stationary,"Low body/hand motion, holding an object.",1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4109.41672,#C C opens the sauce with his right hand. #Unsure,Cooking,Object Transfer,"Opening an object, which involves picking up and manipulating the item.",1,r002,Gold
f3a0487b-70f6-4446-99a0-16dc78019ee7,4133.26889,#C C pours a few sauce inside the food processor with his right hand. #Unsure,Cooking,Essential Operation,Core task involving high hand activity.,9,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,23.7406986,#C C dumps the weeds.,Gardening,Object Transfer,"The action involves moving an object (dumping weeds), which is a logistics step.",10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,31.4097086,#C C roots out the weeds.,Gardening,Task Operation,Core task involving manual labor and high hand activity.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,59.4786386,#C C dumps the weed.,Gardening,Object Transfer,Logistics step involving the transfer of an object.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,63.8636086,#C C disposes the weed.,Gardening,Object Transfer,Logistics step of moving the weed to a disposal location.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,65.91585859999999,#C C removes the weeds.,Gardening,Essential Operation,Core manual task involving high hand activity.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,72.1535686,#C C disposes the weeds.,Gardening,Object Transfer,Logistics step of moving and disposing of weeds.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,114.0762786,#C C plucks weeds in the garden.,Gardening,Essential Operation,"Core manual task, high hand activity.",11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,166.1054386,#C C takes out weed in the garden.,Gardening,Object Transfer,"Logistics step, taking out an object (weed).",11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,186.6817586,#C C roots out weed.,Gardening,Essential Operation,Core manual task involving high hand activity.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,210.7670186,#C C plucks weeds.,Gardening,Essential Operation,"Core task involving manual work, high hand activity.",11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,256.6201586,#C C drops the potatoes.,Gardening,Object Transfer,"[CtxFixed] The action of dropping the potatoes appears to be a deliberate placement rather than a mistake, as it follows a sequence of actions involving the handling of objects.",11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,294.90736707826204,#C C picks weed from the pot,Gardening,Object Transfer,Logistics step involving picking up an object.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,297.23109707826205,#C C picks weed from the pot,Gardening,Object Transfer,Logistics step involving picking up and removing an object.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,298.37780707826204,#C C digs with a trowel,Gardening,Essential Operation,Core task involving repetitive and focused hand activity.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,309.39749707826206,#C C hits weed with trowel,Gardening,Task Operation,Core task involving high hand activity and focused action.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,383.6841870782621,#C C plucks leaf from tree,Gardening,Task Operation,Core manual task involving fine motor skills.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,386.8479970782621,#C C places weed on other hand,Gardening,Object Transfer,Logistics step involving moving an object (weed) from one hand to another.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,468.7957270782621,#C C places leaf on other hand,Gardening,Object Transfer,Logistics step involving the placement of an object.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,471.234597078262,#C C picks leaf from the ground,Gardening,Object Transfer,Logistics step of picking up an object.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,488.5804370782621,#C C picks trowel from the ground,Gardening,Object Transfer,"Logistics step, picking up an object.",10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,501.6795470782621,#C C holds trowel with both hands,Gardening,Stationary,The action describes holding an object without any significant movement.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,545.432337613672,#C C knocks the soil off the plant,Gardening,Task Operation,Core task involving high hand activity to remove soil from the plant.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,561.416077613672,#C C puts the plant down,Gardening,Object Transfer,Logistics step involving picking up and putting down objects.,10,r002,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,570.4700576136719,#C C removes plant from garden,Gardening,Essential Operation,Core task involving manual effort to remove a plant.,11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,636.1076076136719,#C C picks plant cutter scissors,Gardening,Object Transfer,"Logistics/Setup step, picking up an object.",11,r001,Gold
f3a9685f-0238-45a8-b7f5-30660e4d3acf,1142.811190431055,#C C picks leaves off the ground,Gardening,Object Transfer,"The action involves picking up objects (leaves), which is a logistics step.",11,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,92.1122296,#C C moves towards the can of paint,Mechanical Repair,Locomotion,Body moving through space to reach an object.,4,r002,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,356.8030509546634,#C C paints the wooden guard rail,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,652.33921762133,#C C picks up the can of paint from the floor with her left hand,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,704.86032762133,#C C drains the paint on the brush by the side of the paint can,Mechanical Repair,Essential Operation,Logistics step involving the transfer of paint from the brush to the can.,8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,858.4756376213301,#C C paints the wooden hand rail,Mechanical Repair,Essential Operation,Core task involving manual activity with the hands.,8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1095.9893742879967,#C C wipes the brush on the paint can,Mechanical Repair,Task Operation,Core manual task involving hand activity.,4,r002,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1102.8109342879966,#C C brushes the newel post with a brush,Mechanical Repair,Task Operation,Core manual task involving hand activity with a tool.,4,r002,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1142.5205442879967,#C C walks towards the paint can,Mechanical Repair,Locomotion,Body moving through space towards an object.,8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1150.5327242879966,#C C squats for a while,Mechanical Repair,Stationary,"Low body/hand motion, maintaining a position.",8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1171.4353342879967,#C C removes the brush from the newel post,Mechanical Repair,Object Transfer,"The action involves removing an object, which is a logistics step.",8,r001,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1223.7024942879966,#C C touches the polythene with her left hand,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or holding the item.",4,r002,Gold
f3d921fe-d7d8-4c09-98fd-7850154d73dc,1374.1737742879966,#C C removes the brush from the handrail,Mechanical Repair,Object Transfer,"Logistics/Removal step, short burst of hand activity.",8,r001,Gold
f3dc880e-c5c9-4463-b1f3-8e2465ea6032,48.73519,#C C walks forward towards a road.,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",3,r001,Gold
f3dc880e-c5c9-4463-b1f3-8e2465ea6032,143.865,#C C looks to the right.,Walking Outdoors,Search,"Head movement (looking to the right), hands mostly still.",3,r001,Gold
f3dc880e-c5c9-4463-b1f3-8e2465ea6032,285.48336,#C C turns towards a streetlight at his back.,Walking Outdoors,Locomotion,"Turning while moving, involves body rotation and movement through space.",3,r001,Gold
f3dc880e-c5c9-4463-b1f3-8e2465ea6032,311.63947,#C C looks at his phone on his right hand.,Walking Outdoors,Search,Looking at a phone while holding it in one hand indicates a pause in movement with minimal hand activity.,3,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,78.7028296,#C C Looks at the photo print,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",8,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,151.4964896,#C C Looks at the photo prink paper,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",8,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,370.7673109546634,#C C Looks at a laminated photo print,Cleaning,Search,"Head movement (visual inspection), passive hands.",9,r002,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,644.9918652666667,#C C lifts the laminating paper from a table,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,652.5264252666667,#C C looks at the laminating paper,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",8,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,688.6730352666667,#C C removes the laminating paper from a print,Cleaning,Essential Operation,Core task involving manual dexterity and high hand activity.,8,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,753.8707252666667,#C C inspects the print,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",8,r001,Gold
f3e79f6b-3b27-4aa6-a270-55a6424fd974,800.4430952666667,#C C places the pen knife on a table,Cleaning,Object Transfer,"Logistics step, placing an object.",8,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,37.8685796,#C C drops pot on cooker,Cooking,Object Transfer,"[CtxFixed] The action of dropping the pot onto the cooker can be considered a deliberate placement, as it is part of the process of transferring the pot from one location to another (the cooker).",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,47.3126096,#C C adjusts pot on cooker,Cooking,Object Transfer,Logistics step involving the adjustment of an object's position.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,60.8422696,#C C opens pack on countertop near sink,Cooking,Essential Operation,Logistics step involving opening and placing an object.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,71.2152796,#C C cuts milk pack edge with knife,Cooking,Essential Operation,Core task involving manual dexterity and precise hand movements.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,89.25759959999999,#C C picks knife on countertop,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,107.4167396,#C C shifts milk pack on countertop,Cooking,Object Transfer,Logistics/movement of an object (milk pack) from one location to another.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,117.1301696,#C C stares around countertop,Cooking,Search,"Visual search around countertop, likely with head movement.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,150.0560596,#C C drops pack on countertop,Cooking,Object Transfer,"Action involves placing an object, indicative of short bursts of hand acceleration.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,153.7557896,#C C drops lid back on pot,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,225.0762096,#C C stirs milk in pot with spatula,Cooking,Task Operation,Core manual task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,228.6751496,#C C drops spatula in pot,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,242.8452396,#C C picks ingredient bottle on countertop,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,244.8526596,#C C drops bottle lid on countertop,Cooking,Object Transfer,Refined via regex fallback,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,285.4371809546634,#C C opens pot lid on cooker,Cooking,Object Transfer,Logistics step involving opening a lid.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,346.7359309546634,#C C drops bottle on countertop,Cooking,Object Transfer,Refined via regex fallback,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,350.0796509546634,#C C picks spatula in pot,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,444.74965095466337,#C C stirs milk in pot with skillet,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,473.2744709546634,#C C shifts plates on countertop,Cooking,Object Transfer,Logistics/Setup step involving moving objects.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,535.9873309546634,#C C shakes piece,Cooking,Essential Operation,"[CtxFixed] Shaking a pasta piece with tongs is part of the process of turning or stirring the pasta, which is an essential operation in cooking.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,563.6538909546634,#C C serves sheets in plate with pair of tongs,Cooking,Essential Operation,Logistics of transferring sheets onto a plate using tongs.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,573.9433909546634,#C C drops pair of tongs on countertop,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,613.8722609546634,#C C positions bowl on countertop,Cooking,Object Transfer,Logistics step involving placing the bowl on the countertop.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,616.0349209546634,#C C spreads food in bowl with spatula,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,618.4729609546634,#C C drops spatula in skillet,Cooking,Object Transfer,"[CtxFixed] The action of dropping the spatula into the skillet can be considered a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,671.0177209546634,#C C stirs cream with spatula,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,693.5500509546634,#C C drops piece in pot,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,737.0102109546634,#C C arranges pieces in bowl,Cooking,Essential Operation,Logistics of moving and arranging objects.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,750.9849309546634,#C C shifts pot with cream from cooker to countertop,Cooking,Object Transfer,Logistics step involving moving an object (pot).,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,758.0260809546634,#C C spreads cream on food in serving bowl with spoon,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,815.2641109546635,#C C scoops cream with spoon,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,826.1356709546634,#C C spreads milk in serving bowl with spoon,Cooking,Task Operation,Core manual task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,832.3853909546634,#C C scoops milk from pot with spoon,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,860.5336709546634,#C C spreads food in serving bowl with spatula,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,881.6835309546634,#C C picks milk pack on countertop,Cooking,Object Transfer,Logistics step involving picking up an object.,12,r001,Gold
