video_uid,scenarios,duration_sec
8301a3fc-aac5-466d-bb02-d0ac7a81ccc6,"['Cleaning / laundry', 'Cooking', 'Crafting/knitting/sewing/drawing/painting', 'Eating', 'Playing with pets', 'Talking with family members']",689.77
831c62c9-6580-4cea-9381-d32df475ad5e,['Carpenter'],1095.5
8338763a-3f8c-47b1-a6e7-fa3af04cfbf3,['Cooking'],708.03
8383791d-2df9-4bac-89b6-4cc01df5f4d1,"['Cooking', 'Watching tv']",3116.04
84322f50-7fce-4d49-a04b-9ecd7afd4119,['Cooking'],708.03
843e6d37-9722-4b71-acbd-d1e2774ae2af,"['Cooking', 'Talking with family members']",955.43
8491af2d-7226-4563-adcc-1e06da2cd763,['Carpenter'],883.5
84b2ef35-339e-4903-b2d9-d875cf145c4d,['Bike'],2931.86
84ccc9f7-8e02-4bfd-bd44-1658814df7cc,['Cooking'],586.94
84ef2c77-91ca-471b-9ecf-4d7c870151fb,['Cooking'],395.18
84fc2783-4557-4b80-aa2d-bfb028aa9198,['Gardening'],111.17
8540abdb-db89-442d-9b10-2648ee3fe3b2,['Cooking'],532.03
85775377-b334-4bd7-8cfc-16885099cc9a,"['Carpenter', 'Talking with family members']",830.2
85782c5f-a240-44d9-951c-27f0bb3f7f4c,['Bike'],5751.32
857f7dab-dbc6-41c3-b51b-ab02681e228a,['Carpenter'],682.11
858c1362-b0e9-4281-9200-a3abc6c524ba,['Carpenter'],64.57
85c085a4-00e3-4d00-bf23-9ff5b958fe57,['Cooking'],4137.93
85c497c2-d87b-47de-92dc-3b0fad83e6e7,['Cooking'],497.3
85f8d1ec-62d5-49cc-83b5-241ac9fc5108,['Cooking'],171.97
85f9b008-514e-408f-8201-fc8ba32ea179,"['Gardening', 'Indoor Navigation (walking)']",3672.97
86343e9e-b932-41d3-ad6f-83f2c2fe5486,['Cooking'],708.01
869aa0d2-9557-4f3e-8bc9-c46ca5e2c8ff,"['Cleaning / laundry', 'Cooking', 'Crafting/knitting/sewing/drawing/painting']",3539.27
86b7a8dc-e0ba-4b21-a097-eed463fb2747,['Cooking'],708.03
86c7950f-d315-47f4-b7f1-0fb29416e05b,"['Cooking', 'Crafting/knitting/sewing/drawing/painting', 'Talking with family members']",1800.13
86e38202-ef01-4bee-8e82-87313fd6c0b1,"['Cooking', 'Talking with family members']",1800.13
876dad36-879c-42eb-977d-b500f7c141d3,['Gardening'],4010.17
87bbc5c0-1b4a-47a5-bfbb-ec417b8e12d1,['Carpenter'],312.41
87cfce50-3d03-4ffe-b9a7-e94a435175e3,['Cooking'],708.03
883c2e5a-abc9-424a-9d63-379499652096,['Carpenter'],905.57
886a3539-ed07-40ee-9197-32ea929588c1,['Cooking'],568.09
8877f9dc-a3f5-49c6-bdd6-19229fca02be,['Cooking'],492.25
889ccb86-bfe4-43d9-a4bd-95e662658ee1,['Cooking'],449.28
88aaba00-ad94-4e76-9b7d-583cd8744fd2,"['Attending religious activity', 'Bike', 'Eating at the cafeteria']",3948.43
88b48d98-361c-4663-a406-3c21aeab6972,"['Cleaning / laundry', 'Cooking']",311.67
88bae242-7f3a-45d4-b129-5d69b1a1e15a,['Cooking'],708.03
88c6d7a8-a5b4-40fd-a274-4135ce5e33e5,['Cooking'],708.01
8912a138-6c68-424d-8be5-59e0d4f5c173,['Cooking'],708.03
892629b0-61eb-425d-97f4-7d213074c435,['Cooking'],1044.44
8929cc82-46fc-4e81-9b06-5fe8ccd60496,['Gardening'],1190.17
892a25e2-df0c-4577-af57-b720e73654f6,"['Cleaning / laundry', 'Cooking', 'Eating', 'Indoor Navigation (walking)', 'Listening to music']",2126.4
89857b33-fa50-469a-bbb3-91c8ab655931,['Cooking'],164.07
898afb02-0bde-4fe7-81f8-645b94ac4899,['Carpenter'],4153.23
89a95cd8-ca13-4edf-807e-d62138fd30e0,['Cooking'],3606.58
89af735b-7c13-4366-befe-efd6cd5402ff,['Cooking'],1667.39
89e7168c-f17f-4acd-aceb-740ebd0b760e,['Bike'],2681.83
8a431195-083a-4e07-a99d-28c2591beaef,['Cooking'],1494.98
8a546576-18d1-4be5-bc0e-af7fdfaaa2ef,['Cooking'],4232.29
8aa8a9ce-9ff9-4ff8-a61b-3f6cb999f61a,['Cooking'],432.6
8b2eb476-c242-4220-8102-9f3152159788,['Cooking'],281.07
8b47ac19-7c4f-47d2-b5d0-755b524b66b2,['Cooking'],708.03
8b72b54f-f87c-4fdb-84dc-97e42ab111ac,['Cooking'],1525.95
8b81d2e1-4ebb-4144-8d9a-1a602bf7e759,['Cooking'],608.81
8b9b9816-d6eb-4544-818e-9d59e400b80d,['Cooking'],708.03
8c309d88-bf71-49f3-9d05-b7a1d84babd4,['Cooking'],708.03
8c335aa9-5caf-4e54-bffb-031ffd452888,['Carpenter'],2276.27
8c336ba7-c474-4d6b-ae2a-2c2388eaaca3,"['Cooking', 'Talking with family members']",299.13
8c8e2e9b-2c15-4dac-a4b2-16a3dda1eac4,['Cooking'],708.03
8cdde2d5-7750-463e-9135-a8d5791984a9,['Gardening'],1036.86
8cde3461-e499-4b42-9165-1c3d547b3769,['Cooking'],383.67
8d206fe8-3270-4176-accb-05ecdf094e3a,['Cooking'],708.03
8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,"['Cooking', 'Eating', 'Play with cellphone']",2286.82
8d30335e-635c-43b6-b1e1-09fa12033416,['Cooking'],708.03
8d44b13c-464d-498b-b639-dfede202872c,['Carpenter'],731.07
8d47a744-4306-4d2f-ad73-7007eee777ff,"['Cooking', 'Walking on street']",3138.37
8d50f526-624c-40bd-b696-7ad6ce5746ab,['Carpenter'],487.92
8daa6e1d-ff60-4f57-a250-45f9fcb98129,['Cooking'],708.01
8dadb485-dcb6-4429-b78d-781e6c5aa2a3,['Cooking'],708.03
8db05748-e83e-4422-ac45-de586be75f70,"['Cooking', 'Talking with family members']",1800.0
8db4d87c-403c-4d79-902b-945df8a4b0e4,['Cooking'],661.4
8dfdf47b-b446-4866-b38f-54add1a8e702,['Cooking'],2092.33
8e1655e6-70dd-4280-943c-5d892867495e,['Cooking'],701.59
8e4f159f-fa24-4458-9d99-7d5b6cc573a7,['Cooking'],96.66
8e7ccef4-7c4c-4baf-baae-386e420d487a,['Cooking'],2116.16
8e83f8d4-0aca-41ee-8a36-56062bd227d9,['Cooking'],82.88
8e910cd4-9d9d-477d-b10d-c4bb01135813,['Cooking'],366.43
8e914832-2dd1-44fd-81f8-1b7e2ccd2402,['Gardening'],1501.0
8e92e289-96dd-4777-b485-3dd1efb2d757,['Cooking'],51.5
8e9d6e7d-b7e4-436f-9340-90aba67eec4b,['Cooking'],867.46
8eac6789-726f-4d09-a713-b3ce6a45ac21,['Cooking'],708.03
8ed1c3ad-c7c8-460a-93a8-66837fdca138,['Cooking'],1646.91
8ed40810-09cf-4061-953c-9fff6e6d6aeb,['Bike'],1114.0
8f5c6752-79fe-48fd-b122-0866f86aa7e1,"['Cooking', 'Working at desk']",2102.83
8f693e8a-5ea4-4b0f-93fd-787fe5f481df,['Carpenter'],1294.8
8f760f0b-6b84-4a89-b553-288254c7533f,['Cooking'],708.03
8f813dab-1969-44e4-a16c-1f12f1bcc968,"['Cooking', 'Talking with family members']",542.83
8f91bc0d-9ce7-4b31-aba7-dd59791917df,['Cooking'],14.17
8f971d3f-a743-485b-af77-f7870e00a616,['Carpenter'],1358.17
8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b,['Carpenter'],1612.46
8fc2c084-ff56-4112-af4a-dfa2609f17c3,['Cooking'],578.73
8fca1865-7ce7-4a3e-8797-530f15d30bdf,['Carpenter'],426.18
8fec5995-c65d-4cae-adaf-45eb76956085,['Carpenter'],926.93
8ff7558e-8f83-41a6-9860-792aaad455dc,['Cooking'],154.5
9029043d-60b2-4b65-949a-5fb482c99dfb,['Cooking'],2787.9
907fd0e7-6821-4e2d-9c62-6d7afad5a9d1,['Cooking'],1943.27
90a0cc01-f498-490a-bda1-01ad94db2946,['Cooking'],708.03
915298a9-2f5a-4686-ba74-f71ef3c81802,['Gardening'],464.41
9198b9a4-8d8f-4ba6-9924-4c86982d890a,['Cooking'],3600.0
91e3e6ce-bc01-4720-a490-e319dd380509,['Cooking'],2775.91
91e6a87f-8d41-496b-bba5-c50b3c46023d,"['Cooking', 'Talking with family members']",277.17
9232277f-997b-4721-9d90-bc8cd8da7c0b,['Cooking'],109.7
9239bf0f-db8c-4378-866d-15f302da08b5,['Cooking'],708.03
9252292c-b444-40a8-8df1-facd8e1a583b,['Carpenter'],472.6
92540c42-ea23-4838-9348-a39901344049,['Cooking'],642.13
92a09e8c-0b46-47f0-97a0-3e6411e0a627,['Cooking'],301.7
92ad7536-af93-4cd5-bf87-fc2829a460a2,"['Cooking', 'Talking with family members']",1800.13
935792d2-a07f-4db6-8b06-a9f020b26109,['Cooking'],1494.57
939b2e2b-39b8-4d4e-aeac-1b939840cfab,['Cooking'],243.58
93b49229-b25a-4775-ab81-4922f61f8a22,['Cooking'],708.01
93bd291b-a297-4f13-b4e3-6606caceacae,['Carpenter'],59.82
93d50e4c-0a3b-430a-8267-01fbe5f302f4,['Cooking'],708.03
93ebb042-2544-4554-a07f-f86977d448c9,['Cooking'],708.03
93f78437-229d-4824-a8c1-68d9b17e754d,['Cooking'],2322.98
9416ad54-220d-473d-b26c-7e007ef1e95f,['Cooking'],295.17
9434b584-177a-49ea-8402-078e9d7f933a,['Cooking'],1737.9
947e135d-ae28-4812-8575-8418ff4585ff,['Cooking'],708.01
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,"['Cooking', 'Eating']",1800.13
94cdabf3-c078-4ad4-a3a1-c42c8fc3f4ad,['Cooking'],708.03
94d5eff8-0fac-4719-adf2-5c0208ab89f7,['Cooking'],3299.07
94e8fb8f-ecf5-409c-940b-a5c966ea2837,"['Cleaning / laundry', 'Cooking', 'Eating', 'Reading books']",3538.55
952097d6-3140-46bd-a5e0-1340069f38ee,['Carpenter'],3594.39
952b1fa3-05cc-4c2b-8897-47d02cd598b8,['Cooking'],214.74
952b872a-3f23-4d90-a2a3-45a330973351,['Carpenter'],40.0
952f40df-b1d7-4562-afe4-2a4ff569e949,['Carpenter'],2953.03
955f162e-05a1-43cc-9115-64817f6d1438,['Cooking'],185.54
95632b4a-81f6-411f-aa1b-adcf8d8b8f08,['Cooking'],708.01
95710114-4168-47b4-a63e-a4d220b42fcf,['Cooking'],708.03
95836c4a-e856-4c04-9c68-800b154b6bc6,['Carpenter'],49.13
95ab1ca9-e2d0-4086-b2ff-8a01fe32212b,['Cooking'],446.44
95b0ae61-6063-4b35-a406-edfefeffe43d,"['Cooking', 'On a screen (phone/laptop)', 'Playing with pets', 'Talking with family members']",3242.13
960b820b-1807-4219-8e74-94c4d00abc41,"['Car/scooter washing', 'Cleaning / laundry', 'Gardening', 'Indoor Navigation (walking)', 'Playing with pets']",2206.73
96267fe7-19c1-4409-b333-4fa08c27c38e,"['Cleaning / laundry', 'Cooking', 'Making coffee']",1800.0
96677cbb-14bc-457a-9dbc-498e3c457f3b,['Cooking'],708.03
96e231f7-fa0b-4c98-99c8-3edfbe765cb3,['Cooking'],708.01
9721b719-62c7-4ca0-90e7-e868109bfc0c,['Carpenter'],311.94
972dc189-22a5-4463-b9aa-5232590e42dc,['Carpenter'],543.38
9732292c-19dd-4457-8b29-c6e18cc82977,['Cooking'],113.45
97811639-7def-4034-8083-a82a59156234,['Cooking'],612.53
97c1c805-291f-4b2f-bef9-0495d9d2fc92,['Cooking'],822.74
97f3c1c5-3fc2-4bc8-8956-b6e679ace868,['Cooking'],708.03
982e2d58-f1a9-444b-9151-756a920dcd9e,['Cooking'],708.03
983190f9-ce86-428c-9baa-40c4be97ded7,['Cooking'],30.14
986a0113-6bf3-4426-84a5-c5a78c1ee494,['Cooking'],708.01
988864ec-f4cc-4637-9e7d-243e003d3218,['Cooking'],410.24
98ff21ab-6151-4429-a6ff-39d3c6fa173b,['Carpenter'],1778.9
9917407f-b4ea-4ac3-b8c4-ec56dac214a2,['Cooking'],3174.22
9940a038-2bb1-4d2d-afeb-81f2798f815f,['Carpenter'],785.44
994616c8-63b0-47bd-a526-0680f4acff9e,['Cooking'],1800.0
99482472-b8cc-47c9-9f54-e0ff4e42182b,"['Cleaning / laundry', 'Cooking']",2642.53
9954bb90-a2fd-444f-bc5b-437058a7db07,['Carpenter'],2893.43
9961615a-7e54-4b22-84ee-8e05f52c22df,['Cooking'],642.77
9970b072-f426-4f60-95bd-b922f458a3de,['Carpenter'],1040.47
998100d5-7fc9-40fd-b136-54eb3aa7628a,['Cooking'],2575.0
99912eaa-5b67-4fca-b01d-6c30d20f5486,"['Bike', 'Indoor Navigation (walking)', 'Walking on street']",105.47
99a250b0-a3bd-45de-9fb6-6f9a418dce1a,['Cooking'],708.03
99c22e25-31ba-4d1c-a339-257d329f0efc,['Cooking'],708.03
9a2443ba-6b95-451b-9390-3f8895ff0d5d,['Cooking'],390.64
9a30454f-b06b-45b7-a8a0-90d3f4ea2eb1,['Cooking'],5290.36
9a607b5c-d0cd-4d02-be3e-ad2d3e643f3c,['Cooking'],420.74
9a622b20-b234-4237-a3aa-c76b350e82dd,['Bike'],1077.53
9a63a726-df18-4114-9113-86e04fba8eff,['Carpenter'],5149.31
9a75cf56-f670-42e3-9709-0f6b8c402368,['Cooking'],522.94
9ad4f150-15fe-4e1b-b145-331475afbe0c,['Carpenter'],3025.77
9adb762e-4baa-4328-bc76-a2662c6a9977,"['Carpenter', 'Cleaning / laundry', 'Fixing something in the home']",1328.0
9ae31deb-8f1b-4a7a-bf16-19c33449d789,['Carpenter'],1995.6
9b14c997-a2a2-4920-84e2-8278c66e860a,['Cooking'],1063.1
9b34e344-494d-4664-8180-a8ff2a692ab2,"['Bike', 'Hanging out with friends at a bar', 'Talking to colleagues']",1593.67
9b3f95ec-879f-4502-b04a-a08de3c67576,['Cooking'],769.0
9b45530e-a510-44d8-81fc-afc8252eccdf,"['Bike', 'Working at desk']",2888.77
9b58e3ab-7b6d-4e79-9eea-c21420b0eedc,['Cooking'],510.21
9b8e8dc6-4069-4ef4-b8b2-edeb76894d53,['Cooking'],708.01
9b990848-7edb-4501-b8ff-5ada88405592,['Cooking'],342.5
9c5c9efc-608f-4fdf-9c29-2251a451c8f9,['Cooking'],708.03
9c9a1df7-2423-4e84-8f81-152869f98862,['Cooking'],499.14
9cbb797f-b5cf-4338-83f2-b3573c4f2692,['Gardening'],736.0
9cdb75d5-f8d7-428e-b826-b9aa09ab9571,['Cooking'],708.03
9d09f4f8-4ea1-4989-8f6d-8965c4f4fe69,['Carpenter'],510.38
9d1f1f10-32fc-4d7d-8131-4254c68fb845,['Cooking'],730.33
9d26362a-4411-4d8b-b114-03f4f89928d7,['Carpenter'],1662.7
9d7690d1-6543-42db-b752-01c7b5dc3d9d,['Carpenter'],262.44
9db435f7-e89c-44fe-842f-2544b2660507,['Cooking'],279.15
9df7ece6-df68-4158-a294-06aa242c2b9d,['Cooking'],1114.46
9e4edf4d-e557-4b3d-bc35-0d7f1f91019b,['Cooking'],708.03
9e5e2f85-898e-48ac-b6d6-12bce4a820eb,['Cooking'],708.03
9e658f31-c08a-4b6d-a783-8bb225549262,['Gardening'],571.87
9e752143-a495-4e19-a8f3-5df268d64665,['Carpenter'],1114.4
9e9c5b05-c7d4-450d-9850-e6ae83caa9a5,['Cooking'],3449.13
9e9debc1-239d-4f62-bccf-f950f464f7a5,"['Bike', 'Hiking', 'Indoor Navigation (walking)', 'Talking with family members', 'Walking on street']",3477.73
9efbc0ef-4d0a-41ae-ad37-74f530ceeff0,['Carpenter'],276.54
9f28e782-417c-4c8b-a7ae-42fc96a0e94f,['Cooking'],708.03
9f5253af-acc3-40ca-b8bf-7b931f875bd7,['Cooking'],590.87
9f5b658c-1958-4fa0-b67d-3b365c49b919,['Cooking'],1688.73
9f6a691f-26b3-4fb8-a1dd-2c0f4e1e23b6,['Cooking'],708.03
9fabfbc8-1d5c-495e-9bb2-03795f0145ae,['Cooking'],179.27
9faf5095-8741-4b2d-8b2e-e803467c7130,['Cooking'],4339.49
9fd1b645-da67-4fb1-8615-952a37bc7728,['Carpenter'],687.42
a005a883-8381-4707-986f-58f0a9c4cea2,['Cooking'],708.03
a00c0367-4ed0-4e47-962c-62b4121ae0d2,['Carpenter'],1860.43
a021694e-a0a1-43e8-97e3-f4469e31d035,['Cooking'],708.03
a037eb93-9749-4022-8925-471aefb946b5,['Cooking'],708.03
a053c7e8-2b71-4466-abac-c6747563735a,['Cooking'],228.25
a055e4e8-cc07-47c1-a438-06f45c4f724c,['Cooking'],3977.7
a06ac945-e65f-4259-9563-00bbcf62436f,['Cooking'],881.5
a0777741-8eab-44ad-9678-21f25bdfae80,['Carpenter'],206.46
a0833d1c-ee45-42b3-8fb2-f5f44272d59b,['Cooking'],1679.48
a09945ce-23d9-4068-9e7e-942515331fb7,['Carpenter'],167.72
a0b24dc7-12d4-49ee-b3a3-4192a26ebdfd,['Cooking'],143.87
a0e2e842-4877-403b-bcd1-e3ae35a36d21,['Bike'],493.57
a0fb8289-7d55-4af3-9d2b-2b3e4a12ab65,"['Bike', 'Going to the gym - exercise machine, class, weights', 'Going to the park', 'Walking on street']",4394.37
a16dde53-8a4d-4246-aab4-9759f0af81f0,['Cooking'],1845.97
a1cf9215-730c-4c5a-9980-3108250984c2,['Cooking'],693.78
a1d427e8-1d69-4c2f-9278-2172bc028c57,['Cooking'],624.77
a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,['Cooking'],1245.47
a267b011-b1db-4e3c-aa49-438e2afdd6dc,"['Cooking', 'Talking with family members']",1000.5
a2d77a0b-3c57-4c5e-b2af-490c483b1ffe,"['Cooking', 'Eating', 'Household management - caring for kids', 'Indoor Navigation (walking)', 'Making coffee', 'Talking with family members']",1579.94
a3c4eb3f-2d62-4730-8476-6c161d0a75ea,['Cooking'],69.4
a3e528b8-dce9-431f-b3ca-b2707f3439d2,['Cooking'],532.03
a4168afc-c19a-42dc-a8df-153072e4f455,['Cooking'],708.03
a4241a5b-327e-4426-9a11-e310c81f48ce,['Carpenter'],6004.6
a43fbc55-2835-447f-b88f-1ce3d426d790,['Cooking'],708.03
a4728450-c05c-4d51-91e4-348f571d74bc,['Cooking'],532.01
a49bdcc8-8f23-445d-bae0-8d9e5c4d9c63,"['Cleaning / laundry', 'Cooking']",1800.13
a501c38d-26e8-40f5-b301-b55f714ad36f,"['Cooking', 'Talking with family members']",1196.0
a5c10f2d-b374-49ff-bdfb-fff51f66f644,"['Cleaning / laundry', 'Cooking', 'Eating']",3189.6
a5d416f3-723a-4181-8ed3-3e3c97a4cd3c,['Carpenter'],2374.08
a6419de9-1e40-4793-b21b-9c8d9038835a,['Cooking'],721.4
a671da3b-b9da-419e-98b1-12c11c2dc7e5,['Carpenter'],2909.6
a67789f8-3788-4a8d-aba8-9b2c2945d457,['Cooking'],5290.36
a6ae81d6-f014-4902-bae6-b06373b31c55,['Cooking'],169.24
a6b81d4e-484a-4987-85bf-f1582b66ed0c,['Cooking'],74.9
a6bd7096-ada1-4fe1-a81b-3b7609a39f31,['Cooking'],375.3
a6d45e95-8dc0-4932-83bf-ec53e265a16a,"['Cleaning / laundry', 'Cooking', 'Talking with family members']",1800.0
a721f766-7bda-4b7c-a105-6d0e0c4e3789,['Cooking'],437.31
a738fe92-4d8e-48db-9c1f-280a7471b5dd,['Cooking'],443.61
a74057de-5ea6-40e0-b07f-4ab5d46b9251,['Bike'],5793.94
a75199b2-6032-427c-bb94-0429e97e1859,['Cooking'],440.22
a772f23c-3789-4e8b-8352-5495eea6e94d,['Carpenter'],295.87
a790b051-6a4a-47d2-ba1c-349a1dd29049,['Cooking'],708.03
a8175d36-481a-4c4d-9928-f1d31cb2254b,"['Cooking', 'Preparing hopot', 'Talking with friends/housemates']",1765.0
a8197601-7474-4cb0-8d08-e8a8febcecfc,"['Bike', 'Cycling / jogging']",1201.4
a81f5843-ccf2-4bfb-bd6a-e5ca3f309eb3,['Cooking'],3589.6
a8238ec0-a8d8-4b2e-8d92-d161bb6dcdca,"['Camp setup/pack-up/chores', 'Cleaning / laundry', 'Gardening', 'On a screen (phone/laptop)']",1503.97
a82e3cde-345a-4e63-a405-a3c32d4d3314,['Cooking'],708.03
a8425172-35e9-4b94-9360-91328e84ea47,['Cooking'],440.74
a8486c50-4576-41e3-a9ad-ee809e40c648,['Cooking'],1039.5
a84e378e-c9d5-4ace-8e42-e07b95784746,['Cooking'],193.84
a850112c-68e3-45d7-9fc0-9ada21e970a4,['Carpenter'],651.44
a8549514-080e-43c2-a728-600dda44f6d9,['Cooking'],708.03
a8552764-45e5-43da-9b99-c2e6cac405be,['Carpenter'],353.63
a869ed3c-901d-4328-99f0-9b446822a412,"['Cooking', 'Eating', 'Listening to music']",1214.71
a887acbe-efd5-48e2-ad8b-8e22a3c654d2,['Cooking'],480.38
a898a794-b5c9-4e8c-ae7c-06df839b6012,['Carpenter'],443.93
a8ce8831-58e4-4c84-926e-8f948fc782a7,['Cooking'],708.03
a9a72573-de06-4656-a8e1-bea1603fd3c3,['Carpenter'],351.83
a9b2b5ec-dff3-4154-a34c-a0ec3722495d,['Cooking'],708.03
a9c13069-d229-4e09-92e8-bd6cf3c3448a,"['Cleaning / laundry', 'Cooking', 'Eating', 'Watching tv']",2269.67
a9c519a7-4776-42d6-bcf1-270f0d302843,['Cooking'],532.03
a9fdb09f-3684-4521-901a-c4f6f30cf335,"['Cleaning / laundry', 'Cooking']",723.2
aa30794e-fd69-4e30-99a8-5c44dd3ecbf7,"['Cooking', 'Playing with pets', 'Talking with family members']",751.4
aa3237b2-4a62-4676-b81c-a9726003b420,['Carpenter'],4173.43
aa545209-5e41-4534-8473-67ff18cf9985,['Carpenter'],354.41
ab070b36-def2-4ad7-a760-2a9ce29ce505,['Cooking'],708.03
ab2252f6-b375-4c86-bab9-367c97519ad4,"['Gardening', 'Playing board games']",1800.13
ab2bf67b-efc0-4448-8c91-a4cecb29691f,['Cooking'],708.01
ab7ed4f7-10ee-4ccb-bb21-4853c9018b1e,['Cooking'],1320.96
ab875220-cd6c-410d-8fbc-94742e51e775,['Cooking'],2626.33
ab9c4cd4-632f-43d0-8bdd-1d41ac037f50,['Cooking'],1197.65
aba38542-03dc-4d93-81ab-c6348dee042b,['Cooking'],708.03
abab0e69-f7e4-40c1-aa58-375798df487a,['Cooking'],137.15
ac0c1dbc-2552-49c8-9bc9-f18074a53156,['Cooking'],765.7
ac0fa6ee-ce7c-42e4-951c-cea1259ccec3,['Cooking'],663.87
ac175e0d-322e-4de2-8024-cd5e3337af55,['Carpenter'],4385.45
ac2d5e36-81bd-4ad0-8c51-7c90ad1b3b36,['Cooking'],387.29
ac582760-09b1-4a6e-be08-f19f9bf5dfcb,"['Cooking', 'Preparing hopot', 'Talking with friends/housemates']",1764.9
ac66d197-8177-45cb-a75c-1a870321b58e,"['Bike', 'Indoor Navigation (walking)', 'Talking with family members']",3195.47
aca158eb-1f37-4745-ae18-a2fb6777015a,['Cooking'],607.3
acc6839e-9d6d-46db-921b-51812834d3b2,['Cooking'],738.88
ad559083-e314-4112-8c3b-12b56883cc48,['Cooking'],3174.22
ad58390d-41bd-4ffd-8c42-1de0b181b568,['Carpenter'],222.93
adf4d8c5-2c49-4d25-9a20-7dc29bbda0ce,['Cooking'],1062.03
ae0300cd-994f-4e7d-9d61-78c823c292b6,['Cooking'],238.12
ae039ed1-a925-4455-a7d8-d956f7d17aa1,"['Cooking', 'Talking with family members']",559.33
ae03efc8-6d45-4013-b834-33729283992f,['Cooking'],516.82
ae24f60b-be0f-4595-bbc7-bb6958ed8f61,"['Cleaning / laundry', 'Cooking']",963.7
ae2cd423-6d11-4b18-959c-9e6ad872249f,['Cooking'],515.93
ae2d99c2-1720-4354-bc4d-f7bc3e4ee28d,['Cooking'],817.9
ae2dfec4-6094-4ff3-a404-a8a6ab1e0f02,['Carpenter'],987.22
ae9cb412-7b93-49ae-bb46-306dc74d5fe3,['Cooking'],1768.52
aee01849-0c36-4e61-ad3f-0304ee4ee999,['Cooking'],708.03
af17c6b9-c00e-4f68-ba79-78a6f9085c62,"['Bike', 'Cleaning / laundry', 'Cooking', 'Cycling / jogging', 'Eating', 'Making a salad/sandwich', 'On a screen (phone/laptop)', 'Play with cellphone']",1403.37
af33167f-658d-4c19-a35e-aaaf95efd3d0,"['Carpenter', 'Crafting/knitting/sewing/drawing/painting']",3282.67
af4828ab-2ff7-4935-87e0-08881989f178,['Cooking'],471.6
af862b37-12f1-4b55-a1ca-1c162c4f98a0,"['Gardening', 'Outdoor cooking']",3698.67
afbab8ce-797a-4c6e-800b-5acd9bf1653e,['Cooking'],3146.71
afbb32dd-a9f5-4086-aa3e-bfac55789e0b,"['Cleaning / laundry', 'Cooking', 'Eating']",1061.3
afd5c197-7b14-4e21-ac56-d23b6a5543d0,"['Cooking', 'Playing with pets', 'Walking the dog / pet']",1800.13
b01959d9-6918-4f50-a091-0b1fdbabb829,['Cooking'],395.35
b026e6cd-51b9-4fca-861d-e7b7bbed0e10,['Cooking'],141.5
b0429a48-6f89-4544-8128-a24fd63d3149,['Gardening'],4087.43
b05146ea-8397-492a-b140-791ceb1e2f75,['Carpenter'],741.93
b08cc451-bab8-4ab1-a0a2-102582d9f778,['Cooking'],566.0
b0a55292-f9a0-4af2-8f2a-bd6d7eff2b2e,['Cooking'],642.99
b0bef990-651b-42f2-aa99-b11dcde5d678,['Gardening'],1731.27
b0c29201-38ae-40cf-b751-ae77759e0b66,['Cooking'],657.87
b0c747fb-6126-4d24-8a98-eed8c211834e,['Cooking'],708.03
b11d072b-e4eb-4f74-9970-8245d8e67744,['Cooking'],339.71
b148c2bd-349a-4c3d-af5c-6791c300bea9,"['Bike', 'Cooking', 'Eating', 'Making a salad/sandwich']",1285.3
b14f2469-8df1-4f1a-a397-5374e73d2f46,['Cooking'],530.09
b19ba0e0-c95b-497a-9cf3-151ffa18d099,['Cooking'],708.03
b1ac8c7e-6b29-4196-a28b-e4e21b872ede,['Gardening'],4458.33
b1b01372-64c3-4a6a-93fc-a86409f518ab,"['Cleaning / laundry', 'Cooking', 'Listening to music', 'Talking with family members', 'Working at desk']",4228.34
b1b788b9-5f7f-4f8d-b9eb-951d4bdbbef4,['Cooking'],532.03
b1bbfee4-8499-4c50-9de1-ade61d05d481,"['Cleaning / laundry', 'Cooking']",834.3
b21c02b1-0ac9-4739-8524-f7b061d92777,['Cooking'],708.03
b2525e86-0301-4c1a-9991-155fd49236be,['Carpenter'],365.61
b29b29d2-8335-4307-b5d7-976fa2b38f28,['Gardening'],2009.66
b2a1b8ca-99d6-4f26-953f-426e89649e90,['Cooking'],5544.57
b2bd978d-1c84-4f58-897e-02667fdc156a,['Cooking'],326.43
b2f0b38e-8d81-4209-a5d4-5dc179bc098b,['Bike'],209.77
b3819d7f-33de-4710-9399-287241a3e886,"['Carpenter', 'Fixing something in the home']",949.67
b391c221-f390-40e2-a210-a22616adb272,"['Gardening', 'Playing games / video games']",4217.43
b3c2ce02-c4a7-4ff7-984d-4be1cb50748a,['Cooking'],850.13
b3df1e5e-0c7a-4ac5-84b6-41acde78d57d,['Cooking'],848.5
b4072935-56a6-4765-bb4d-d5f6bbeb95b9,['Cooking'],789.57
b4461fe4-c5ed-4764-8ef0-bcff0eb2714c,['Cooking'],599.83
b491e3c2-80b4-441f-908b-814cf80d57e6,['Cooking'],2750.51
b59f7f5d-2991-49a6-8e88-0e2f2db92585,['Cooking'],708.03
b5a8fd72-ab13-4f23-b13d-e86f36ea8de5,['Cooking'],77.95
b5ae112e-55e2-4031-bca0-f15b2093ed04,['Carpenter'],2074.63
b5afe0e8-6a42-4795-ade6-a180d58e04ca,['Cooking'],879.37
