"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Search",2599,"5",4,"","2026-02-23T03:49:32.605899Z",1105020,1.811,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",1487.2742666666663,"2026-02-23T03:49:32.605918Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2601,"5",4,"","2026-02-23T03:49:36.520183Z",1105021,2.41,"#C C drives the golf cart on the field","Body moving through space (driving), high body acceleration.","r001","Walking Outdoors","Gold","",1777.1119566666664,"2026-02-23T03:49:36.520197Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2604,"5",4,"","2026-02-23T03:49:41.989157Z",1105022,3.498,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",1809.2563966666664,"2026-02-23T03:49:41.989200Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2606,"5",4,"","2026-02-23T03:49:44.555584Z",1105023,1.546,"#C C walks around the field","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",1823.2738966666664,"2026-02-23T03:49:44.555598Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2608,"5",4,"","2026-02-23T03:49:47.037580Z",1105024,1.228,"#C C enters in the golf cart","Movement of the body through space, entering a vehicle.","r001","Walking Outdoors","Gold","",2099.6355566666666,"2026-02-23T03:49:47.037613Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2610,"5",4,"","2026-02-23T03:49:49.000182Z",1105025,1.145,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",2397.1582666666663,"2026-02-23T03:49:49.000215Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2612,"5",4,"","2026-02-23T03:49:56.808041Z",1105026,5.27,"#O A man X walks around the field","Body moving through space (walking).","r001","Walking Outdoors","Gold","",2435.6379166666666,"2026-02-23T03:49:56.808056Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2614,"5",4,"","2026-02-23T03:50:00.822340Z",1105027,1.767,"#C C walks around the golf cart","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",2527.0606366666666,"2026-02-23T03:50:00.822393Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2616,"5",4,"","2026-02-23T03:50:04.441203Z",1105028,2.48,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",2784.4164166666665,"2026-02-23T03:50:04.441217Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2617,"5",4,"","2026-02-23T03:50:07.121512Z",1105029,1.877,"#C C steps on the road","Body moving through space (walking).","r001","Walking Outdoors","Gold","",2889.5350966666665,"2026-02-23T03:50:07.121525Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2618,"5",4,"","2026-02-23T03:50:09.094544Z",1105030,1.08,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",2955.8755966666663,"2026-02-23T03:50:09.094557Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2619,"5",4,"","2026-02-23T03:50:13.402274Z",1105031,1.551,"#C C stares around the field","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",2976.9769366666665,"2026-02-23T03:50:13.402289Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2620,"5",4,"","2026-02-23T03:50:15.089934Z",1105032,0.979,"#C C walks around the field","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",2982.5018466666666,"2026-02-23T03:50:15.089947Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2621,"5",4,"","2026-02-23T03:50:17.227206Z",1105033,1.088,"#C C walks round the golf cart","Movement through space, indicative of walking.","r001","Walking Outdoors","Gold","",3064.7255066666667,"2026-02-23T03:50:17.227222Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2622,"5",4,"","2026-02-23T03:50:19.301111Z",1105034,0.946,"#C C walks around the field","Body moving through space, involves walking.","r001","Walking Outdoors","Gold","",3098.0457266666663,"2026-02-23T03:50:19.301125Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2623,"5",4,"","2026-02-23T03:50:20.928255Z",1105035,0.716,"#C C walks towards the golf cart","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",3328.7025766666666,"2026-02-23T03:50:20.928328Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2624,"5",4,"","2026-02-23T03:50:22.454078Z",1105036,0.608,"#C C drives on the golf cart","Body moving through space in a vehicle.","r001","Walking Outdoors","Gold","",3346.5362366666664,"2026-02-23T03:50:22.454095Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2625,"5",4,"","2026-02-23T03:50:23.885767Z",1105037,1.8219999999999998,"#C C walks towards the golf post","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",3576.1037966666663,"2026-02-23T03:50:30.577781Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2626,"5",4,"","2026-02-23T03:50:33.163461Z",1105038,1.408,"#O a woman U gets off the golf cart","The action involves the woman moving her body to get off the golf cart, indicating a change in position.","r001","Walking Outdoors","Gold","",3701.106516666666,"2026-02-23T03:50:33.163485Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Essential Operation",2627,"5",4,"","2026-02-23T03:50:35.441755Z",1105039,1.551,"#O a woman U hits the golf ball","The action involves a specific task (hitting the golf ball), which is a core manual task with high hand activity.","r001","Walking Outdoors","Gold","",3778.6208366666665,"2026-02-23T03:50:35.441776Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Object Transfer",2628,"5",4,"","2026-02-23T03:50:38.563928Z",1105040,2.173,"#O a woman U puts a golf club in the golf bag","The action involves placing an object (golf club) into another object (golf bag), which is a logistics step.","r001","Walking Outdoors","Gold","",3852.7632666666655,"2026-02-23T03:50:38.563943Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2629,"5",4,"","2026-02-23T03:50:45.241241Z",1105041,1.571,"#C C drives the golf cart","Body moving through space in a driving context.","r001","Walking Outdoors","Gold","",3873.5500566666665,"2026-02-23T03:50:45.241274Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Essential Operation",2630,"5",4,"","2026-02-23T03:50:49.010128Z",1105042,2.575,"#C C hits the golf","Core task involving high hand activity during the swing.","r001","Walking Outdoors","Gold","",4130.443176666667,"2026-02-23T03:50:49.010142Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2631,"5",4,"","2026-02-23T03:50:52.687442Z",1105043,2.047,"#O a woman U walks towards the golf post","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",4232.931386666666,"2026-02-23T03:50:52.687475Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2632,"5",4,"","2026-02-23T03:50:55.452513Z",1105044,1.431,"#O a woman M runs across the golf course","Body moving through space at a high speed.","r001","Walking Outdoors","Gold","",4279.345186666666,"2026-02-23T03:50:55.452538Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2633,"5",4,"","2026-02-23T03:50:59.012715Z",1105045,2.585,"#C C and a woman N walk towards the golf cart","Movement through space involving walking.","r001","Walking Outdoors","Gold","",4298.323566666666,"2026-02-23T03:50:59.012729Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Essential Operation",2634,"5",4,"","2026-02-23T03:51:02.508506Z",1105046,0.918,"#O a woman N swings the golf club","The action involves a core manual task (swinging a golf club), which is characterized by high hand activity.","r001","Walking Outdoors","Gold","",4419.770666666667,"2026-02-23T03:51:02.508542Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",2635,"5",4,"","2026-02-23T03:51:09.707378Z",1105047,1.271,"#O a woman N drives on the golf cart","Body moving through space, indicative of driving or moving a vehicle.","r001","Walking Outdoors","Gold","",4554.232736666667,"2026-02-23T03:51:09.707391Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",2636,"5",4,"","2026-02-23T03:51:12.323863Z",1105048,1.254,"#C C looks around the golf course","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",4590.986496666666,"2026-02-23T03:51:12.323877Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Locomotion",3667,"5",4,"","2026-02-23T04:49:54.652071Z",1105049,2.413,"#C C drives through the golf course","Body moving through space (driving), high body acceleration.","r001","Walking Outdoors","Gold","",4605.218946666667,"2026-02-23T04:49:54.652085Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",3669,"5",4,"","2026-02-23T04:49:57.494401Z",1105050,1.914,"#C C looks at a woman N","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",4620.901236666667,"2026-02-23T04:49:57.494433Z","3fb410d6-e5aa-49d3-b184-75ec9651550f"
"Search",3670,"5",4,"","2026-02-23T04:50:00.057518Z",1105051,1.509,"#C C looks at the cloth","Head movement (visual inspection), passive hands.","r001","Cleaning","Gold","",178.21965859999997,"2026-02-23T04:50:00.057532Z","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690"
"Object Transfer",3672,"5",4,"","2026-02-23T04:50:02.721512Z",1105052,1.543,"#C C closes a door","Logistics action involving a door.","r001","Cleaning","Gold","",359.408768365625,"2026-02-23T04:50:02.721535Z","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690"
"Object Transfer",3674,"5",4,"","2026-02-23T04:50:07.414306Z",1105053,2.25,"#C C picks up the laundry basket","Logistics step involving picking up an object.","r001","Cleaning","Gold","",461.956028365625,"2026-02-23T04:50:07.414331Z","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690"
"Locomotion",3675,"5",4,"","2026-02-23T04:50:10.799842Z",1105054,1.375,"#C C walks around","Body moving through space, involves walking.","r001","Cleaning","Gold","",485.410098365625,"2026-02-23T04:50:10.799876Z","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690"
"Locomotion",3677,"5",4,"","2026-02-23T04:50:13.059429Z",1105055,1.351,"#C C walks around","Body moving through space (walking).","r001","Cleaning","Gold","",526.5821783656249,"2026-02-23T04:50:13.059460Z","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690"
"Stationary",3679,"5",4,"Essential Operation","2026-02-23T04:50:20.698614Z",1105056,6.637,"#C C turns off the wood lathe with his left hand.","The action involves a single, brief motion to turn off a machine, followed by a likely stationary state.","r001","Carpentry","Bad","",54.678599600000005,"2026-02-23T04:50:20.698646Z","4050e70f-913f-4d2f-9bdf-0efd02916978"
"Locomotion",3680,"5",4,"Object Transfer","2026-02-23T04:50:27.899973Z",1105057,6.32,"#C C moves the wood lathe forward.","Body moving through space, likely involves moving a heavy object.","r001","Carpentry","Bad","",100.4215796,"2026-02-23T04:50:27.899988Z","4050e70f-913f-4d2f-9bdf-0efd02916978"
"Locomotion",3682,"5",4,"","2026-02-23T04:50:37.739618Z",1105058,6.846,"#C C walks on the floor","Body moving through space, high body acceleration.","r001","Cooking","Gold","",14.2573186,"2026-02-23T04:50:37.739635Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3684,"5",4,"","2026-02-23T04:50:40.716850Z",1105059,1.955,"#C C takes cooking pans from the drawer","Logistics/Setup step involving taking objects from a drawer.","r001","Cooking","Gold","",32.3448386,"2026-02-23T04:50:40.716884Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Stationary",3685,"5",4,"Essential Operation","2026-02-23T04:50:45.349832Z",1105060,3.894,"#C C turns on the cooker","Low body/hand motion, primarily an action involving a switch or button press.","r001","Cooking","Bad","",63.8602486,"2026-02-23T04:50:45.349846Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3686,"5",4,"","2026-02-23T04:50:48.296562Z",1105061,1.457,"#C C closes the drawer","Logistics step involving a drawer.","r001","Cooking","Gold","",107.2208986,"2026-02-23T04:50:48.296602Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3531,"5",4,"","2026-02-23T04:44:26.745391Z",1105062,3.444,"#C C picks a carrot from the floor","Logistics step involving picking up an object.","r001","Cooking","Gold","",111.2209986,"2026-02-23T04:44:26.745408Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Locomotion",3532,"5",4,"","2026-02-23T04:44:28.850000Z",1105063,1.379,"#C C walks on the floor","Body moving through space, involves walking.","r001","Cooking","Gold","",120.9024086,"2026-02-23T04:44:28.850013Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3533,"5",4,"","2026-02-23T04:44:31.277792Z",1105064,1.514,"#C C picks #unsure from the drawer","Logistics/Setup step, picking up an object.","r001","Cooking","Gold","",128.49126859999998,"2026-02-23T04:44:31.277809Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Locomotion",3536,"5",4,"","2026-02-23T04:44:33.773451Z",1105065,1.447,"#C C walks on the floor","Body moving through space, high body acceleration.","r001","Cooking","Gold","",230.9306186,"2026-02-23T04:44:33.773488Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Search",3537,"5",4,"","2026-02-23T04:44:35.987869Z",1105066,1.161,"#C C searches the crisper","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",295.1051618959672,"2026-02-23T04:44:35.987903Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3538,"5",4,"","2026-02-23T04:44:41.047554Z",1105067,1.934,"#C C puts a knife on the surface","Logistics/Setup step involving placing an object.","r001","Cooking","Gold","",354.6795518959672,"2026-02-23T04:44:41.047587Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",3540,"5",4,"","2026-02-23T04:44:43.272320Z",1105068,1.309,"#C C spreads cooking oil on the pan","Core task involving high hand activity.","r001","Cooking","Gold","",368.0705618959672,"2026-02-23T04:44:43.272334Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3541,"5",4,"","2026-02-23T04:44:45.844067Z",1105069,1.211,"#C C puts onions on the pan","Logistics step, moving the onions to the pan.","r001","Cooking","Gold","",372.1778918959672,"2026-02-23T04:44:45.844102Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",3543,"5",4,"","2026-02-23T04:44:48.458219Z",1105070,1.991,"#C C fries onions","Core task involving high hand activity.","r001","Cooking","Gold","",442.2598718959672,"2026-02-23T04:44:48.458242Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3547,"5",4,"","2026-02-23T04:44:51.396027Z",1105071,1.514,"#C C puts garlic on the surface","Logistics step involving placing an item.","r001","Cooking","Gold","",464.1607718959672,"2026-02-23T04:44:51.396052Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3549,"5",4,"","2026-02-23T04:44:54.373056Z",1105072,1.576,"#C C opens the packet","Logistics step involving opening an object.","r001","Cooking","Gold","",540.7512352293006,"2026-02-23T04:44:54.373089Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",3551,"5",4,"","2026-02-23T04:44:56.777704Z",1105073,1.676,"#O Y cooks vegetables on the pan","Core task involving high hand activity and manipulation.","r001","Cooking","Gold","",548.4752352293007,"2026-02-23T04:44:56.777736Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3554,"5",4,"","2026-02-23T04:45:00.084822Z",1105074,2.488,"#C C covers the sauce pan with the lid","The action involves picking up and placing the lid, which is a logistics step.","r001","Cooking","Gold","",560.9311621677084,"2026-02-23T04:45:00.084837Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3558,"5",4,"","2026-02-23T04:45:04.502346Z",1105075,3.114,"#C C covers the nodules pan with the lid","Logistics step involving picking up and placing the lid on the pan.","r001","Cooking","Gold","",594.9524221677084,"2026-02-23T04:45:04.502370Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3559,"5",4,"","2026-02-23T04:45:07.639034Z",1105076,2.086,"#C C takes kitchen towel from the cabinet frame","Logistics/Setup step, picking up and moving an object.","r001","Cooking","Gold","",598.6202021677084,"2026-02-23T04:45:07.639048Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3563,"5",4,"","2026-02-23T04:45:12.534526Z",1105077,3.715,"#C C puts grill pan on the sink","Logistics step involving picking up and placing an object.","r001","Cooking","Gold","",636.8295221677084,"2026-02-23T04:45:12.534544Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",3569,"5",4,"","2026-02-23T04:45:20.023028Z",1105078,1.561,"#C C covers the sauce pan with the lid","Logistics step involving picking up and placing the lid.","r001","Cooking","Gold","",660.1755521677084,"2026-02-23T04:45:20.023042Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2637,"5",4,"","2026-02-23T03:51:14.214820Z",1105079,0.976,"#C C puts the fork on the table","Logistics/Setup step involving placing an object.","r001","Cooking","Gold","",724.4034921677084,"2026-02-23T03:51:14.214851Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2862,"5",4,"","2026-02-23T04:10:27.231399Z",1105080,1152.292,"#C C takes the fork from the table","Logistics/Setup step.","r001","Cooking","Gold","",731.4101821677084,"2026-02-23T04:10:27.231412Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2866,"5",4,"","2026-02-23T04:10:34.101058Z",1105081,2.571,"#C C take the nodule from sauce pan with the left hand","Logistics step, transferring an object.","r001","Cooking","Gold","",766.2836721677083,"2026-02-23T04:10:34.101074Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Search",2871,"5",4,"","2026-02-23T04:10:43.394149Z",1105082,8.282,"#C C checks the watch","Head movement (checking), passive hands.","r001","Cooking","Gold","",801.9018721677085,"2026-02-23T04:10:43.394184Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2922,"5",4,"","2026-02-23T04:13:41.308307Z",1105083,178.822,"#C C picks container from the countertop","Logistics step involving picking up an object.","r001","Cooking","Gold","",880.9302727878942,"2026-02-23T04:13:44.414712Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2924,"5",4,"","2026-02-23T04:13:47.224977Z",1105084,2.014,"#C C picks the towel from the tap","Logistics step involving picking up an object.","r001","Cooking","Gold","",934.4659127878942,"2026-02-23T04:13:47.224990Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",2927,"5",4,"","2026-02-23T04:13:49.856245Z",1105085,1.282,"#C C washes the towel","Core task involving manual activity with high hand acceleration.","r001","Cooking","Gold","",937.9914527878942,"2026-02-23T04:13:49.856356Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",2929,"5",4,"","2026-02-23T04:14:00.165105Z",1105086,9.486,"#C C closes the water tap","Closing a tap is a core manual task with high hand activity.","r001","Cooking","Gold","",951.9003727878942,"2026-02-23T04:14:00.165118Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2930,"5",4,"","2026-02-23T04:14:03.207699Z",1105087,2.028,"#C C picks the towel from the sink","Logistics step involving picking up an object.","r001","Cooking","Gold","",954.3540527878944,"2026-02-23T04:14:03.207715Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2931,"5",4,"","2026-02-23T04:14:06.444600Z",1105088,2.371,"#O A lady X lifts the tower egg boiler","The action involves picking up an object (lifting the tower egg boiler), which is a logistics step.","r001","Cooking","Gold","",989.1285627878942,"2026-02-23T04:14:06.444623Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2932,"5",4,"","2026-02-23T04:14:09.771400Z",1105089,2.557,"#O A lady X picks the spoon from the countertop","Logistics/Setup step, picking up an object.","r001","Cooking","Gold","",992.9621627878944,"2026-02-23T04:14:09.771413Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Stationary",2934,"5",4,"","2026-02-23T04:14:13.167507Z",1105090,2.309,"#O A lady X holds the eggs","Low body/hand motion, holding an object without movement.","r001","Cooking","Gold","",1001.8141527878944,"2026-02-23T04:14:13.167530Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Stationary",2957,"5",4,"Essential Operation","2026-02-23T04:15:31.638780Z",1105091,77.613,"#C C adjusts the cooker","Adjusting the cooker likely involves minor hand movements and no significant body movement.","r001","Cooking","Bad","",1182.4030352666666,"2026-02-23T04:15:31.638796Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2958,"5",4,"","2026-02-23T04:15:34.924980Z",1105092,2.199,"#O A lady X puts onions in the cooking pot","Logistics step involving picking up and placing the onions.","r001","Cooking","Gold","",1197.9111952666667,"2026-02-23T04:15:34.924995Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2960,"5",4,"","2026-02-23T04:15:37.700974Z",1105093,2.063,"#C C puts the vegetables in the cooking pot","Logistics step involving picking up and placing the vegetables.","r001","Cooking","Gold","",1338.3134452666666,"2026-02-23T04:15:37.700988Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2961,"5",4,"","2026-02-23T04:15:40.995787Z",1105094,1.675,"#C C opens the trash can,","Logistics step involving the interaction with an object (opening the trash can).","r001","Cooking","Gold","",1407.8923253055273,"2026-02-23T04:15:40.995812Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",2963,"5",4,"","2026-02-23T04:15:43.840071Z",1105095,1.911,"#C C stirs the ingedients.","Core task involving high hand activity.","r001","Cooking","Gold","",1411.4310153055274,"2026-02-23T04:15:43.840093Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Search",2966,"5",4,"","2026-02-23T04:15:46.495935Z",1105096,3.27,"#C C looks around","Visual search or monitoring, likely with head movement.","r001","Cooking","Gold","",1544.1098053055273,"2026-02-23T04:15:50.668650Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2969,"5",4,"","2026-02-23T04:15:53.596358Z",1105097,2.131,"#C C picks the mushroom","Logistics step involving picking up an object.","r001","Cooking","Gold","",1585.3381053055273,"2026-02-23T04:15:53.596373Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Essential Operation",2971,"5",4,"","2026-02-23T04:15:58.779899Z",1105098,4.117,"#C C fills pan with water","Core task involving a manual action with high hand activity.","r001","Cooking","Gold","",1671.64814438154,"2026-02-23T04:15:58.779912Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Object Transfer",2972,"5",4,"","2026-02-23T04:16:01.274686Z",1105099,1.194,"#C C puts bottle aside","Logistics action involving placing an object.","r001","Cooking","Gold","",1757.83296438154,"2026-02-23T04:16:01.274700Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Stationary",2975,"5",4,"Search","2026-02-23T04:16:07.918507Z",1105100,4.685,"#C C looks at person S","Low body/hand motion, primarily visual interaction.","r001","Cooking","Bad","",1832.3628577148727,"2026-02-23T04:16:07.918531Z","414f3e08-b515-4c9b-9d9f-eeccf586fb3a"
"Locomotion",2976,"5",4,"","2026-02-23T04:16:10.207870Z",1105101,1.38,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",41.1411786,"2026-02-23T04:16:10.207886Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2978,"5",4,"","2026-02-23T04:16:12.314043Z",1105102,1.363,"#C C picks #unsure","Logistics step of picking up an item.","r001","Cooking","Gold","",50.6187686,"2026-02-23T04:16:12.314065Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2980,"5",4,"","2026-02-23T04:16:15.644340Z",1105103,0.865,"#C C puts cooking pot on the table.","Logistics step involving the placement of an object.","r001","Cooking","Gold","",71.0809186,"2026-02-23T04:16:15.644372Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2981,"5",4,"","2026-02-23T04:16:18.258380Z",1105104,1.791,"#C C fetches water in the kettle.","Fetching an object (kettle) and performing a setup action (filling with water).","r001","Cooking","Gold","",86.5982286,"2026-02-23T04:16:18.258417Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",2982,"5",4,"","2026-02-23T04:16:20.480480Z",1105105,1.027,"#C C ties the packet of pasta.","Core task involving manual dexterity and fine motor skills.","r001","Cooking","Gold","",126.8378486,"2026-02-23T04:16:20.480514Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2983,"5",4,"","2026-02-23T04:16:22.419186Z",1105106,1.051,"#C C puts the cooking pot on the gas cooker.","Logistics step of placing an object.","r001","Cooking","Gold","",139.9668486,"2026-02-23T04:16:22.419199Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Stationary",2984,"5",4,"","2026-02-23T04:16:24.872053Z",1105107,1.437,"#C C touches the pasta in the cooking pot.","Low body/hand motion, likely involves touch and inspection.","r001","Cooking","Gold","",145.43446859999997,"2026-02-23T04:16:24.872076Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",2986,"5",4,"Object Transfer","2026-02-23T04:16:27.040545Z",1105108,6.882,"#C C moves cooking pot.","Body moving through space to move a cooking pot, likely involves significant body acceleration.","r001","Cooking","Bad","",164.1747586,"2026-02-23T04:16:33.480818Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3571,"5",4,"","2026-02-23T04:45:22.998774Z",1105109,2.208,"#C C regulates the gas knob.","Core task involving manipulation of a knob, high hand activity.","r001","Cooking","Gold","",166.5932086,"2026-02-23T04:45:22.998797Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3572,"5",4,"","2026-02-23T04:45:24.966878Z",1105110,1.23,"#C C regulates another gas knob.","Core manual task involving fine hand movements.","r001","Cooking","Gold","",193.0949886,"2026-02-23T04:45:24.966904Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3573,"5",4,"","2026-02-23T04:45:26.846301Z",1105111,1.107,"#C C picks a cup.","Logistics step involving picking up an object.","r001","Cooking","Gold","",254.9044386,"2026-02-23T04:45:26.846340Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3574,"5",4,"","2026-02-23T04:45:30.884941Z",1105112,3.258,"#C C adds water in the food.","Core task involving manual operation with high hand activity.","r001","Cooking","Gold","",276.69190860000003,"2026-02-23T04:45:30.884965Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3576,"5",4,"","2026-02-23T04:45:32.995717Z",1105113,1.185,"#C C adds water in the cooking pot.","Core task involving a manual action with the hands.","r001","Cooking","Gold","",289.9009685274584,"2026-02-23T04:45:32.995750Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Stationary",3577,"5",4,"Object Transfer","2026-02-23T04:45:35.280735Z",1105114,3.7239999999999998,"#C C covers the cooking pot.","The action involves a simple cover operation which is likely done with minimal movement.","r001","Cooking","Bad","",323.70516852745845,"2026-02-23T04:45:37.888137Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3579,"5",4,"","2026-02-23T04:45:40.409699Z",1105115,1.805,"#C C picks a plate.","Logistics step, picking up an object.","r001","Cooking","Gold","",357.58547852745846,"2026-02-23T04:45:40.409723Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
