"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Locomotion",998,"4",3,"","2026-02-22T00:37:28.920047Z",1102359,0.872,"#c c runs in the field","Body moving through space at a high speed.","r001","Mechanical Repair","Gold","",1466.8272066666666,"2026-02-22T00:37:28.920081Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",999,"4",3,"","2026-02-22T00:37:30.497266Z",1102360,0.62,"#c c runs in the field","Body moving through space (running).","r001","Mechanical Repair","Gold","",1485.4409766666668,"2026-02-22T00:37:30.497301Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1000,"4",3,"","2026-02-22T00:37:33.690987Z",1102361,0.988,"#c c looks around the field","Visual search or monitoring, indicative of head movement.","r001","Mechanical Repair","Gold","",1530.8744866666666,"2026-02-22T00:37:33.691002Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1002,"4",3,"","2026-02-22T00:37:35.527193Z",1102362,0.764,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",1696.51608,"2026-02-22T00:37:35.527226Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Stationary",1003,"4",3,"","2026-02-22T00:37:37.381400Z",1102363,0.803,"#c c holds the ball","Holding an object without movement.","r001","Mechanical Repair","Gold","",1843.81454,"2026-02-22T00:37:37.381424Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1005,"4",3,"","2026-02-22T00:37:39.470620Z",1102364,1.034,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",1887.70921,"2026-02-22T00:37:39.470644Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1006,"4",3,"","2026-02-22T00:37:41.105058Z",1102365,0.684,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",1997.88388,"2026-02-22T00:37:41.105081Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1008,"4",3,"","2026-02-22T00:37:42.683230Z",1102366,0.704,"#c c runs in the field","Body moving through space at a quick pace, indicating running.","r001","Mechanical Repair","Gold","",2007.84952,"2026-02-22T00:37:42.683257Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1010,"4",3,"","2026-02-22T00:37:44.289241Z",1102367,0.635,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",2071.32273,"2026-02-22T00:37:44.289280Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1011,"4",3,"","2026-02-22T00:37:46.848002Z",1102368,1.668,"#c c steps forward with the right leg","Body moving through space, step action.","r001","Mechanical Repair","Gold","",2077.2585,"2026-02-22T00:37:46.848024Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1085,"4",3,"Essential Operation","2026-02-22T00:45:14.767557Z",1102369,22.534,"#c c kicks the ball in the field","Body movement through space (kicking a ball).","r001","Mechanical Repair","Gold","",2107.94077,"2026-02-22T00:55:26.769345Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1086,"4",3,"","2026-02-22T00:45:17.067945Z",1102370,3.55,"#c c walks in the field","Movement through space, high body acceleration.","r001","Mechanical Repair","","",2109.50954,"2026-02-22T00:55:29.821500Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1087,"4",3,"","2026-02-22T00:45:21.951962Z",1102371,6.211,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","","",2111.20234,"2026-02-22T00:55:32.899122Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1088,"4",3,"","2026-02-22T00:45:24.326397Z",1102372,3.2350000000000003,"#c c looks around the field","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","","",2114.4558500000003,"2026-02-22T00:55:35.933108Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1089,"4",3,"","2026-02-22T00:47:19.279257Z",1102373,115.352,"#c c runs in the field","Running involves high body acceleration and movement through space.","r001","Mechanical Repair","","",2197.855083333334,"2026-02-22T00:55:38.287146Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1090,"4",3,"Essential Operation","2026-02-22T00:47:34.798528Z",1102374,13.480999999999998,"#c c kicks the ball in the field","Body movement through space, specifically kicking which involves significant body acceleration.","r001","Mechanical Repair","Gold","",2302.2814033333334,"2026-02-22T00:55:44.070637Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1091,"4",3,"","2026-02-22T00:47:37.794792Z",1102375,5.69,"#c c looks around the field","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2342.415233333333,"2026-02-22T00:55:48.802989Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1092,"4",3,"","2026-02-22T00:47:39.417339Z",1102376,0.848,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",2372.2678533333333,"2026-02-22T00:47:39.417364Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1093,"4",3,"","2026-02-22T00:47:41.287767Z",1102377,1.07,"#c c looks around the field","Visual search or monitoring, likely involving head movement.","r001","Mechanical Repair","Gold","",2389.652333333333,"2026-02-22T00:47:41.287781Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1094,"4",3,"Essential Operation","2026-02-22T00:48:12.351809Z",1102378,30.257,"#c c kicks the ball in the field","Body moving through space (kick), high body acceleration.","r001","Mechanical Repair","Bad","",2431.935743333333,"2026-02-22T00:48:12.351824Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1095,"4",3,"","2026-02-22T00:48:23.479857Z",1102379,1.634,"#C C walks towards the ball","Body moving through space, involves walking.","r001","Mechanical Repair","Gold","",2473.331783333333,"2026-02-22T00:48:23.479872Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1096,"4",3,"","2026-02-22T00:48:27.491205Z",1102380,2.117,"#C C Looks at the hand","Visual search or monitoring (looking at the hand), low hand activity.","r001","Walking Outdoors","Gold","",13.14343,"2026-02-22T00:48:27.491220Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Search",1097,"4",3,"","2026-02-22T00:48:29.206936Z",1102381,0.809,"#C C Looks around the tent","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",123.44791,"2026-02-22T00:48:29.206962Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Stationary",1098,"4",3,"","2026-02-22T00:48:32.860742Z",1102382,2.678,"#C C Holds the wires","Holding wires suggests a static position with minimal movement.","r001","Walking Outdoors","Gold","",269.24477,"2026-02-22T00:48:32.860757Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Essential Operation",1099,"4",3,"","2026-02-22T00:48:34.962873Z",1102433,1.18,"#C C paints the piece of wood.","Core manual task, high hand activity.","r001","Carpentry","Gold","",109.4748296,"2026-02-22T00:48:34.962898Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Stationary",20,"5",4,"Essential Operation","2026-02-21T18:48:00.973742Z",1104241,73.997,"#C C scrolls a desktop","Low body/hand motion, focused on a screen.","r001","Walking Outdoors","Bad","",20.99431,"2026-02-21T18:50:08.886275Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Stationary",21,"5",4,"Search","2026-02-21T18:50:16.306832Z",1104242,13.174,"#C C looks on mirror","Looking in a mirror involves minimal body movement and is a static activity.","r001","Walking Outdoors","Bad","",72.4864,"2026-02-21T18:50:16.306856Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Stationary",22,"5",4,"Locomotion","2026-02-21T18:50:32.068059Z",1104243,49.153,"#C C turns sock","The action described ('turn sock') is a minor, localized action that does not involve significant body movement, aligning with low energy, stationary activities.","r001","Walking Outdoors","Gold","",126.82514,"2026-02-21T18:51:20.364098Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Search",23,"5",4,"","2026-02-21T18:51:28.978461Z",1104244,3.203,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",219.7303,"2026-02-21T18:51:28.978487Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Search",24,"5",4,"","2026-02-21T18:51:31.544124Z",1104245,1.722,"#C C looks on the right","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",274.66375,"2026-02-21T18:51:31.544139Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Locomotion",25,"5",4,"","2026-02-21T18:51:35.291780Z",1104246,2.905,"#c c walk on the pavement","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",324.39601,"2026-02-21T18:51:35.291803Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Essential Operation",26,"5",4,"","2026-02-21T18:51:45.272486Z",1104247,6.84,"#c c wash the hand","Core manual task involving hand activity.","r001","Walking Outdoors","Gold","",378.0217,"2026-02-21T18:51:45.272499Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Object Transfer",27,"5",4,"","2026-02-21T18:52:09.385803Z",1104248,23.191,"#c c put the water in the bottle","The action involves placing an object (water) into another object (bottle), which is a logistics step.","r001","Walking Outdoors","Gold","",388.04154,"2026-02-21T18:52:09.385828Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Locomotion",28,"5",4,"","2026-02-21T18:52:12.530736Z",1104249,2.392,"#c c walk around","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",404.81417,"2026-02-21T18:52:12.530752Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Locomotion",29,"5",4,"","2026-02-21T18:52:22.214632Z",1104250,7.983,"#c c stop to walk","Body moving through space, involves walking.","r001","Walking Outdoors","Gold","",738.4410533333333,"2026-02-21T18:52:22.214647Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Stationary",30,"5",4,"","2026-02-21T18:52:25.929698Z",1104251,1.798,"#O person X holds the card","The action described involves holding an object, which indicates minimal movement.","r001","Playing Instrument","Gold","",8.3224186,"2026-02-21T18:52:25.929724Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Essential Operation",31,"5",4,"","2026-02-21T18:52:30.633991Z",1104252,3.883,"#C C spreads cards on hands","Core manual task involving high hand activity.","r001","Playing Instrument","Gold","",45.0167086,"2026-02-21T18:52:30.634008Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Essential Operation",32,"5",4,"","2026-02-21T18:52:45.854425Z",1104253,13.492,"#C C moves right hand","Core task involving high hand activity, likely playing notes or chords.","r001","Playing Instrument","Gold","",68.4679486,"2026-02-21T18:52:45.854439Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",33,"5",4,"","2026-02-21T18:52:49.481658Z",1104254,2.799,"#O person X places the card down","Logistics step involving placing an object down.","r001","Playing Instrument","Gold","",76.4108786,"2026-02-21T18:52:49.481693Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",34,"5",4,"","2026-02-21T18:52:55.762243Z",1104255,1.291,"#O person X places cards down","Logistics step of placing cards down, short bursts of hand activity.","r001","Playing Instrument","Gold","",133.8758786,"2026-02-21T18:52:55.762260Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",36,"5",4,"Object Transfer","2026-02-21T18:53:18.170150Z",1104256,21.637,"#C C spreads cards","The action of spreading cards is a preparatory step that involves minimal movement and can be considered low energy.","r001","Playing Instrument","Bad","",254.6654886,"2026-02-21T18:53:18.170183Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",37,"5",4,"Object Transfer","2026-02-21T18:53:22.988581Z",1104257,3.968,"#C C spreads cards","The action of spreading cards is likely done while sitting or standing still, with minimal body movement.","r001","Playing Instrument","Bad","",295.8459687026078,"2026-02-21T18:53:22.988595Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",38,"5",4,"","2026-02-21T18:53:27.312056Z",1104258,3.294,"#O person X holds cards","The action of holding cards is a low-energy, static activity.","r001","Playing Instrument","Gold","",420.9375187026078,"2026-02-21T18:53:27.312090Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",39,"5",4,"","2026-02-21T18:53:30.462558Z",1104259,2.312,"#O person X places card down","The action involves picking up or putting down an object, which is a logistics step.","r001","Playing Instrument","Gold","",423.5282787026079,"2026-02-21T18:53:30.462573Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",40,"5",4,"Object Transfer","2026-02-21T18:53:36.227848Z",1104260,4.9,"#C C spreads cards","The action of spreading cards is a setup step that involves minimal movement.","r001","Playing Instrument","Bad","",439.1729687026078,"2026-02-21T18:53:36.227872Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",41,"5",4,"Object Transfer","2026-02-21T18:53:43.845683Z",1104261,6.309,"#C C aligns cards","The action of aligning cards is a low-energy, precise task that does not involve significant body or hand motion.","r001","Playing Instrument","Bad","",457.3548187026079,"2026-02-21T18:53:43.845697Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",42,"5",4,"Object Transfer","2026-02-21T18:53:55.670805Z",1104262,3.264,"#C C picks a card","The action involves picking a card, which is a low-energy, stationary activity.","r001","Playing Instrument","Bad","",481.9491287026078,"2026-02-21T18:53:55.670860Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",43,"5",4,"","2026-02-21T18:53:59.877982Z",1104263,2.762,"#C C holds cards","The action of holding cards involves minimal movement and is a static activity.","r001","Playing Instrument","Gold","",523.8175087026078,"2026-02-21T18:53:59.878019Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",44,"5",4,"","2026-02-21T18:54:04.609870Z",1104264,3.892,"#C C places card down","Logistics action of placing an object down.","r001","Playing Instrument","Gold","",575.5416221677084,"2026-02-21T18:54:04.609887Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",45,"5",4,"Object Transfer","2026-02-21T18:54:09.727561Z",1104265,4.254,"#C C spreads cards","The action of spreading cards is likely done while seated and involves minimal body movement.","r001","Playing Instrument","Bad","",577.3082221677084,"2026-02-21T18:54:09.727585Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",46,"5",4,"","2026-02-21T18:54:12.731269Z",1104266,2.176,"#C C places card down","The action involves placing an object (card), which is a logistics step.","r001","Playing Instrument","Gold","",608.1872721677084,"2026-02-21T18:54:12.731292Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",47,"5",4,"Object Transfer","2026-02-21T18:54:16.477570Z",1104267,2.869,"#C C aligns card","The action 'aligns card' suggests a precise, controlled movement with minimal body motion.","r001","Playing Instrument","Bad","",628.3011821677084,"2026-02-21T18:54:16.477595Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",48,"5",4,"Object Transfer","2026-02-21T18:54:19.732449Z",1104268,2.585,"#C C spreads cards","The action of spreading cards is likely done while seated and involves minimal body movement.","r001","Playing Instrument","Bad","",633.4087921677084,"2026-02-21T18:54:19.732469Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",49,"5",4,"","2026-02-21T18:54:24.331359Z",1104269,2.314,"#C C holds the cards","Low body/hand motion, holding is a static action.","r001","Playing Instrument","Gold","",663.5685121677084,"2026-02-21T18:54:24.331405Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",50,"5",4,"","2026-02-21T18:54:31.251043Z",1104270,6.187,"#O person X hits card on table","[CtxFixed] The action of hitting a card on the table can be interpreted as a deliberate placement or interaction with the card, which falls under the category of Object Transfer.","r001","Playing Instrument","Gold","",673.5115621677083,"2026-02-21T18:54:31.251058Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",112,"5",4,"","2026-02-21T19:01:43.756959Z",1104271,4.78,"#O person X stares at cards","Low body/hand motion, visual focus without movement.","r001","Playing Instrument","Gold","",1013.2254127880182,"2026-02-21T19:01:43.756973Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",113,"5",4,"","2026-02-21T19:02:12.084637Z",1104272,6.836,"#C C places card down","Logistics action of placing an object down.","r001","Playing Instrument","Gold","",1026.591312788018,"2026-02-21T19:02:12.084653Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",114,"5",4,"","2026-02-21T19:02:15.527804Z",1104273,2.153,"#C C holds cards","Low body/hand motion, holding cards is a static action.","r001","Playing Instrument","Gold","",1037.2847927880182,"2026-02-21T19:02:15.527827Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",115,"5",4,"","2026-02-21T19:02:18.026338Z",1104274,1.759,"#O person X stares at cards","Low body/hand motion, visual focus without movement.","r001","Playing Instrument","Gold","",1054.6285827880183,"2026-02-21T19:02:18.026358Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",116,"5",4,"","2026-02-21T19:02:21.213627Z",1104275,2.387,"#C C places the card down","The action involves placing an object (card), which is a logistics step.","r001","Playing Instrument","Gold","",1071.3835461213514,"2026-02-21T19:02:21.213641Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",117,"5",4,"","2026-02-21T19:02:23.705309Z",1104276,1.68,"#C C puts the card down","The action involves picking up or putting down an object, which is a logistics step.","r001","Playing Instrument","Gold","",1074.1538261213514,"2026-02-21T19:02:23.705332Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",118,"5",4,"Object Transfer","2026-02-21T19:02:36.833642Z",1104277,12.365,"#C C spreads cards","The action of spreading cards is likely done while standing or sitting still, with minimal body movement.","r001","Playing Instrument","Bad","",1079.5936461213514,"2026-02-21T19:02:36.833658Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",120,"5",4,"Object Transfer","2026-02-21T19:03:02.657682Z",1104278,24.179,"#C C spreads the cards","The action of spreading cards is typically done while standing or sitting still, with minimal body movement.","r001","Playing Instrument","Bad","",1091.3837252666667,"2026-02-21T19:03:02.657697Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",121,"5",4,"","2026-02-21T19:03:06.530694Z",1104279,2.935,"#C C holds cards together","The action involves holding cards together which is a low energy, stationary activity.","r001","Playing Instrument","Gold","",1100.5936852666666,"2026-02-21T19:03:06.530731Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",122,"5",4,"","2026-02-21T19:03:09.482283Z",1104280,1.835,"#C C holds cards together","Holding cards together involves minimal movement, indicating a stationary action.","r001","Playing Instrument","Gold","",1162.3458452666666,"2026-02-21T19:03:09.482318Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",123,"5",4,"Object Transfer","2026-02-21T19:03:16.268313Z",1104281,5.728,"#O person X Picks a card","The action described is picking a card, which involves minimal movement and can be considered a stationary activity.","r001","Playing Instrument","Bad","",1218.4111752666663,"2026-02-21T19:03:16.268330Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",125,"5",4,"Object Transfer","2026-02-21T19:03:22.901729Z",1104282,5.381,"#C C spreads cards","The action 'spreads cards' is likely done while sitting or standing still and involves minimal body movement.","r001","Playing Instrument","Bad","",1226.9259352666666,"2026-02-21T19:03:22.901755Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",126,"5",4,"Object Transfer","2026-02-21T19:03:29.335197Z",1104283,4.595,"#O person X shuffles cards","Shuffling cards is a low-energy activity that involves minimal movement.","r001","Playing Instrument","Bad","",1274.1439352666666,"2026-02-21T19:03:29.335213Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",127,"5",4,"","2026-02-21T19:03:32.626215Z",1104284,2.364,"#C C stares at the paper","Low body/hand motion, focused attention.","r001","Playing Instrument","Gold","",1344.9193352666666,"2026-02-21T19:03:32.626229Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",128,"5",4,"Object Transfer","2026-02-21T19:03:36.755869Z",1104285,3.078,"#C C arranges cards","The action involves arranging cards which is a low energy activity with minimal movement.","r001","Playing Instrument","Bad","",1409.118065369522,"2026-02-21T19:03:36.755910Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",129,"5",4,"Object Transfer","2026-02-21T19:03:43.330171Z",1104286,5.448,"#O Woman Y puts card down","The action of putting a card down is a brief, low-energy motion.","r001","Playing Instrument","Bad","",1409.511385369522,"2026-02-21T19:03:43.330194Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",130,"5",4,"Object Transfer","2026-02-21T19:03:47.906476Z",1104287,2.898,"#O Woman Y picks card","The action described does not involve significant body or hand movement, suggesting a low energy state.","r001","Playing Instrument","Bad","",1419.682315369522,"2026-02-21T19:03:47.906496Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",131,"5",4,"Object Transfer","2026-02-21T19:03:52.760155Z",1104288,3.557,"#O Woman Y arranges cards","The action describes arranging cards, which involves minimal movement and can be considered a low-energy activity.","r001","Playing Instrument","Bad","",1457.590695369522,"2026-02-21T19:03:52.760171Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",132,"5",4,"","2026-02-21T19:03:59.985034Z",1104289,6.339,"#C C puts card down","Logistics step involving picking up or putting down an object.","r001","Playing Instrument","Gold","",1461.174345369522,"2026-02-21T19:03:59.985048Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",133,"5",4,"Object Transfer","2026-02-21T19:04:07.528837Z",1104290,6.414,"#C C arranges cards","The action of arranging cards involves minimal body movement and is mostly a static activity.","r001","Playing Instrument","Bad","",1465.3812853695222,"2026-02-21T19:04:07.528851Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",134,"5",4,"Object Transfer","2026-02-21T19:04:12.042755Z",1104291,3.791,"#C C arranges cards","The action of arranging cards involves minimal movement and is more about organizing items rather than physical activity.","r001","Playing Instrument","Bad","",1517.290075369522,"2026-02-21T19:04:12.042799Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",135,"5",4,"Object Transfer","2026-02-21T19:04:16.412768Z",1104292,3.428,"#O Woman Y puts card down","The action 'puts card down' suggests a brief, low-energy movement.","r001","Playing Instrument","Bad","",1525.7344653695222,"2026-02-21T19:04:16.412793Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",136,"5",4,"","2026-02-21T19:04:24.697196Z",1104293,7.211,"#O Woman Y puts card down","Action involves putting something down, which is a logistics step.","r001","Playing Instrument","Gold","",1551.836115369522,"2026-02-21T19:04:24.697219Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",137,"5",4,"","2026-02-21T19:04:29.841961Z",1104294,2.515,"#O Woman Y puts card down","The action involves placing an object (card) down, which is a logistics step.","r001","Playing Instrument","Gold","",1573.691555369522,"2026-02-21T19:04:29.841995Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",139,"5",4,"Object Transfer","2026-02-21T19:04:34.700518Z",1104295,3.519,"#O Woman Y puts card down","The action of putting a card down is a brief motion, likely followed by a stationary state.","r001","Playing Instrument","Bad","",1587.490835369522,"2026-02-21T19:04:34.700558Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",140,"5",4,"","2026-02-21T19:04:44.235781Z",1104296,8.737,"#C C points finger out","Low body/hand motion, pointing is a static gesture.","r001","Playing Instrument","Gold","",1607.5987587028555,"2026-02-21T19:04:44.235820Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",142,"5",4,"Object Transfer","2026-02-21T19:04:48.541956Z",1104297,3.093,"#O lady Y arranges cards","The action described ('arranges cards') suggests a low-energy, stationary activity with minimal body or hand movement.","r001","Playing Instrument","Bad","",1749.479428834375,"2026-02-21T19:04:48.541978Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",143,"5",4,"","2026-02-21T19:04:55.142530Z",1104298,4.469,"#O lady Y takes card","Logistics/Setup step (taking an object).","r001","Playing Instrument","Gold","",1823.449328834375,"2026-02-21T19:04:55.142544Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",145,"5",4,"Essential Operation","2026-02-21T19:05:03.402547Z",1104299,3.928,"#O man Y plays cards","Low body/hand motion, likely involves holding and manipulating cards without significant movement.","r001","Playing Instrument","Bad","",1993.4164499235585,"2026-02-21T19:05:03.402571Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",147,"5",4,"Object Transfer","2026-02-21T19:05:08.634189Z",1104300,3.669,"#C C displaces cards","The action 'displaces cards' suggests a setup or organizational task rather than active movement or playing the instrument. It likely involves minimal body motion.","r001","Playing Instrument","Bad","",2004.1354899235585,"2026-02-21T19:05:08.634223Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",148,"5",4,"","2026-02-21T19:05:12.620186Z",1104301,2.054,"#O man Y puts card on the table","Logistics action of placing an object (card) on a surface (table).","r001","Playing Instrument","Gold","",2023.6390799235587,"2026-02-21T19:05:12.620211Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",149,"5",4,"","2026-02-21T19:05:15.753160Z",1104302,2.084,"#C C holds cards","Holding cards is a low energy, stationary action.","r001","Playing Instrument","Gold","",2029.3845199235584,"2026-02-21T19:05:15.753191Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",150,"5",4,"","2026-02-21T19:05:18.953087Z",1104303,1.935,"#O man Y holds cards","The action describes a static activity (holding cards), with minimal movement.","r001","Playing Instrument","Gold","",2033.6980099235584,"2026-02-21T19:05:18.953102Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",151,"5",4,"Object Transfer","2026-02-21T19:05:23.656717Z",1104304,3.951,"#C C gives out cards","The action of giving out cards is likely a static interaction with low body and hand motion.","r001","Playing Instrument","Bad","",2042.7911099235585,"2026-02-21T19:05:23.656752Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",152,"5",4,"Object Transfer","2026-02-21T19:05:28.686290Z",1104305,3.602,"#C C shuffles the cards","Shuffling cards is a preparatory action that does not involve significant body or hand motion beyond handling the cards.","r001","Playing Instrument","Bad","",2075.8095699235587,"2026-02-21T19:05:28.686314Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",153,"5",4,"Object Transfer","2026-02-21T19:05:38.744872Z",1104306,2.539,"#C C shuffles cards","Shuffling cards is a task that does not involve significant movement through space and can be considered a stationary activity if it is done while seated or standing in one place.","r001","Playing Instrument","Bad","",2182.1563619333338,"2026-02-21T19:05:38.744895Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",154,"5",4,"","2026-02-21T19:05:42.160709Z",1104307,2.266,"#C C talks to lady X","Low body/hand motion.","r001","Playing Instrument","Gold","",2193.514361933333,"2026-02-21T19:05:42.160725Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",156,"5",4,"Object Transfer","2026-02-21T19:05:59.645564Z",1104308,5.237,"#C C shares the cards","The action of sharing cards does not involve significant body or hand motion.","r001","Playing Instrument","Bad","",2206.9083619333337,"2026-02-21T19:05:59.645601Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
