video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,Status,inner_id,secondary_action
b29b29d2-8335-4307-b5d7-976fa2b38f28,115.1045196,#C C trims the plant stem with the pruner in his right hand.,Gardening,Task Operation,Core task involving high hand activity.,9,r002,trims plant stem with pruner in his right hand,7,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,310.6608109546634,#C C places the pruner on the pavement with his right hand.,Gardening,Object Transfer,Logistics step of placing an object.,9,r002,places pruner on pavement with his right hand,12,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,338.3289709546634,#C C drops the dirt on the ground with his left hand.,Gardening,Object Transfer,"[CtxFixed] The action of dropping the dirt on the ground is a deliberate placement, which fits the criteria for 'Object Transfer'.",9,r002,drops dirt on ground with his left hand,5,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,342.2043209546634,#C C drops the dirt on the ground with his right hand.,Gardening,Object Transfer,"[CtxFixed] The action of dropping the dirt on the ground with the right hand appears to be a deliberate placement, similar to the previous action with the left hand which was labeled as 'Object Transfer'.",9,r002,drops dirt on ground with his right hand,7,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,375.54450095466336,#C C picks a dirt from the soil in the black plant bucket with his right hand.,Gardening,Object Transfer,"Action involves picking up an object (dirt), which is a logistics step.",9,r002,picks dirt from soil in black plant bucket with his right hand,6,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,405.4734709546634,#C C picks molded soil from the a plant bucket with his right hand.,Gardening,Object Transfer,Logistics step involving picking up an object.,9,r002,picks molded soil from plant bucket with his right hand,6,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,406.3150209546634,#C C drops the molded soil in the plant bucket with his right hand.,Gardening,Object Transfer,"[CtxFixed] The action of dropping the molded soil into the plant bucket is a deliberate placement, which fits the definition of 'Object Transfer'.",9,r002,drops molded soil in plant bucket with his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,443.2936509546634,#C C holds the molded soil with his hands.,Gardening,Stationary,"Low body/hand motion, holding an object without moving.",9,r002,holds molded soil with his hands,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,922.7120109546634,#C C drops the dirt in a plant bucket with his right hand.,Gardening,Object Transfer,The action involves moving an object (dirt) from one place to another (plant bucket).,9,r002,drops dirt in plant bucket with his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1200.8328652666669,#C C picks a soil particle in the plant bucket with his right hand.,Gardening,Object Transfer,"The action involves picking up an object, which is a logistics step.",9,r002,picks soil particle in plant bucket with his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1260.7808252666666,#C C cuts a branch from the plant with the pruner in his right hand.,Gardening,Task Operation,"Core manual task, high hand activity.",9,r002,cuts branch from plant with pruner in his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1361.8231052666663,#C C puts the sink in a vase,Gardening,Object Transfer,Logistics step involving placing an object.,9,r002,puts sink in vase,4,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1398.2924152666665,#C C picks a stone from the vase with his right hand,Gardening,Object Transfer,Logistics step involving picking up an object.,9,r002,picks stone from vase with his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1419.8914252666666,#C C drops the vase on the floor,Gardening,Object Transfer,Refined via regex fallback,9,r002,drops vase on floor,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1441.0635852666665,#C C drops the soil in the vase,Gardening,Object Transfer,"[CtxFixed] The action involves moving an object (soil) from C's hand to the vase, which is a deliberate placement.",9,r002,drops soil in vase,10,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1442.2634752666663,#C C drops the dirt on the floor,Gardening,Object Transfer,Refined via regex fallback,9,r002,drops dirt on floor,9,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1458.8771652666665,#C C picks a keg from the floor with his right hand,Gardening,Object Transfer,"The action involves picking up an object, which is a logistics step.",9,r002,picks keg from floor with his right hand,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1467.8851252666666,#C C drops the keg on the floor,Gardening,Object Transfer,Refined via regex fallback,9,r002,drops keg on floor,3,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1475.6499452666667,#C C packs some dried leaves from the floor with his right hand,Gardening,Object Transfer,Logistics step involving picking up and transferring dried leaves.,9,r002,packs dried leaves from floor with his right hand,4,no,,no,0,0,0.0,Gold,,
b29b29d2-8335-4307-b5d7-976fa2b38f28,1476.8898452666667,#C C puts the dried leaves in the vase,Gardening,Object Transfer,Logistics step involving picking up and placing the dried leaves.,9,r002,puts dried leaves in vase,4,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,172.0697286,#C C puts the can aside,Cooking,Object Transfer,Logistics step involving picking up and placing down an object.,9,r002,puts can aside,4,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,275.0739586,#O Person A chops a garlic,Cooking,Task Operation,Core task involving high hand activity.,9,r002,person chops garlic,4,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,277.07307860000003,#O Person A puts the knife aside,Cooking,Object Transfer,Logistics/Setup step involving putting an object aside.,9,r002,person puts knife aside,5,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,347.9272392850099,#C C chops the egg plant,Cooking,Task Operation,"Core task, high hand activity.",9,r002,chops egg plant,7,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,989.5696246365724,#O Person A puts garlic in the cooking pot,Cooking,Object Transfer,Logistics step of placing garlic into the pot.,9,r002,person puts garlic in cooking pot,3,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,1710.9867471449218,#C C puts a sieve aside,Cooking,Object Transfer,Logistics step involving putting an object down.,9,r002,puts sieve aside,4,no,,no,0,0,0.0,Gold,,
b491e3c2-80b4-441f-908b-814cf80d57e6,2244.562222167708,#C C taps the spoon on the cooking pot,Cooking,Stationary,"Low body/hand motion, mostly rhythmic tapping.",9,r002,taps spoon on cooking pot,4,no,,no,0,0,0.0,Gold,,
b4f8496d-dc4a-483c-94e5-b0dabce47fc8,1.5288586,#C C Puts on the glove,Mechanical Repair,Stationary,Putting on a glove involves minimal movement and is often done while standing or sitting still.,9,r002,puts on glove,4,no,,no,0,0,0.0,Gold,,
b4f8496d-dc4a-483c-94e5-b0dabce47fc8,367.5782292852933,#C C Fixes the knife sharpener pad on the machine,Mechanical Repair,Task Operation,Core manual task involving precise hand movements.,9,r002,fixes knife sharpener pad on machine,3,no,,no,0,0,0.0,Gold,,
b4f8496d-dc4a-483c-94e5-b0dabce47fc8,636.176257613672,#C C Applies the polish on the sanding machine,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,9,r002,applies polish on sanding machine,3,no,,no,0,0,0.0,Gold,,
b4f8496d-dc4a-483c-94e5-b0dabce47fc8,862.3036782374988,#C C Picks a polish from the table,Mechanical Repair,Object Transfer,"Logistics/Setup step, picking up an item.",9,r002,picks polish from table,3,no,,no,0,0,0.0,Gold,,
b5d0eb9a-2064-4dc0-a123-b220b1046995,113.77713,#C C picks a bolt from the workbench with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,9,r002,picks bolt from workbench with his right hand,7,no,,no,0,0,0.0,Gold,,
b6ae365a-dd70-42c4-90d6-e0351778d991,42.77657,#C C drops the screw on the floor with the T wrench.,Mechanical Repair,Object Transfer,Refined via regex fallback,9,r002,drops screw on floor with t wrench,3,no,,no,0,0,0.0,Gold,,
b6ae365a-dd70-42c4-90d6-e0351778d991,337.15955,#C C passes the tissue to his right hand.,Mechanical Repair,Object Transfer,"The action involves passing an object, which is a logistics step.",9,r002,passes tissue to his right hand,4,no,,no,0,0,0.0,Gold,,
b6ae365a-dd70-42c4-90d6-e0351778d991,397.03571,#C C opens the plastic bag with both hands.,Mechanical Repair,Object Transfer,Logistics step involving picking up and opening an object.,9,r002,opens plastic bag with both hands,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,40.4106886,#C C picks a bowls,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks bowls,15,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,45.9637986,#C C closes a kitchen drawer,Cleaning,Object Transfer,Logistics/Setup step involving the manipulation of objects.,9,r002,closes kitchen drawer,13,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,74.0698086,#C C picks a chop board,Cleaning,Object Transfer,"Logistics step, picking up an object.",9,r002,picks chop board,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,91.3848486,#C C picks forks,Cleaning,Object Transfer,Logistics step involving picking up objects.,9,r002,picks forks,9,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,106.5544986,#C C opens the kitchen drawers,Cleaning,Object Transfer,Logistics action involving drawer interaction.,9,r002,opens kitchen drawers,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,159.2740586,#C C cleans the container with a towel,Cleaning,Task Operation,Core task involving manual cleaning activity with a towel.,9,r002,cleans container with towel,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,177.3899286,#C C puts the towel on a surface,Cleaning,Object Transfer,Logistics step involving placing an object on a surface.,9,r002,puts towel on surface,9,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,302.966598702702,#C C picks a spray,Cleaning,Object Transfer,"Logistics/Setup step, picking up an object.",9,r002,picks spray,17,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,303.967438702702,#C C picks the utensils rack,Cleaning,Object Transfer,Logistics/Setup step involving picking up an object.,9,r002,picks utensils rack,5,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,307.864298702702,#C C sprays the sink,Cleaning,Task Operation,Core task involving high hand activity.,9,r002,sprays sink,5,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,345.62272870270203,#C C puts the scouring pad in the sink,Cleaning,Object Transfer,Logistics step involving picking up and placing the scouring pad.,9,r002,puts scouring pad in sink,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,360.445258702702,#C C puts a glass on surface,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,9,r002,puts glass on surface,7,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,472.761448702702,#C C cleans a surface,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,cleans surface,19,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,495.748638702702,#C C cleans a towel,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,cleans towel,11,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,519.507848702702,#C C cleans the window,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,cleans window,20,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,565.2473421677084,#C C cleans a container,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,cleans container,10,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,589.9981821677084,#C C cleans #Unsure,Cleaning,Task Operation,"Core task, likely involves high hand activity.",9,r002,cleans,17,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,603.8663921677085,#C C puts a phone on a surface,Cleaning,Object Transfer,Logistics action involving placing an object.,9,r002,puts phone on surface,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,632.0143521677084,#C C washes the scouring pad,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,washes scouring pad,9,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,649.6889021677084,#C C drains water from the scouring pad,Cleaning,Task Operation,Core manual task involving hand activity.,9,r002,drains water from scouring pad,3,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,654.6154721677084,#C C cleans the microwave,Cleaning,Task Operation,"Core task involving manual cleaning activity, high hand activity.",9,r002,cleans microwave,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,694.1562521677083,#C C drains water from the towel,Cleaning,Task Operation,Core manual task involving hand activity.,9,r002,drains water from towel,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,893.1969418293625,#C C puts a towel on a sink,Cleaning,Object Transfer,Logistics step involving the placement of an object.,9,r002,puts towel on sink,5,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,917.4025818293624,#C C turns on the tap,Cleaning,Object Transfer,Turning on the tap is a logistics step involving a specific action to activate the water source.,9,r002,turns on tap,49,no,,no,1,5,0.2,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1022.0542418293624,#C C picks flower,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks flower,7,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1032.1989218293625,#C C opens a window,Cleaning,Object Transfer,Opening a window is a logistics step involving manipulation of an object.,9,r002,opens window,23,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1194.3274916989585,#C C puts #Unsure on a sink,Cleaning,Object Transfer,Logistics step involving placing an object.,9,r002,puts on sink,11,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1254.4037316989584,#C C dries #Unsure,Cleaning,Task Operation,Core task involving high hand activity.,9,r002,dries,3,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1272.0099716989582,#C C holds a flower,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",9,r002,holds flower,9,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1278.7674316989585,#C C puts a flower on a surface,Cleaning,Object Transfer,Logistics step involving placing an object on a surface.,9,r002,puts flower on surface,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1350.2678416989584,#C C picks spoon rack,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks spoon rack,3,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1377.8125418017544,#C C sprays a surface,Cleaning,Task Operation,Core task involving manual operation with high hand activity.,9,r002,sprays surface,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1560.6721818017545,#C C cleans a gas stove,Cleaning,Task Operation,"Core task involving manual cleaning activities, high hand activity.",9,r002,cleans gas stove,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1693.3148407126305,#C C puts the tray on a surface,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,9,r002,puts tray on surface,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1776.7980307126302,#C C sprays the wall,Cleaning,Task Operation,Core task involving high hand activity.,9,r002,sprays wall,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1896.4731440363937,#C C places the phone on the countertop,Cleaning,Object Transfer,Logistics action involving picking up and putting down an object.,9,r002,places phone on countertop,7,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1919.8522540363936,#C C picks the blender lid,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks blender lid,3,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1920.9553840363933,#C C walks around the countertop,Cleaning,Locomotion,"Movement through space, indicative of walking.",9,r002,walks around countertop,8,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1942.7497040363933,#C C drops the sponge on the sink,Cleaning,Object Transfer,Refined via regex fallback,9,r002,drops sponge on sink,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,1946.2575640363937,#C C pulls the oven door,Cleaning,Object Transfer,"The action involves moving an object (oven door), which is a logistics step.",9,r002,pulls oven door,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2021.4538540363933,#C C wipes the tray with the kitchen towel,Cleaning,Task Operation,Core task involving high hand activity.,9,r002,wipes tray with kitchen towel,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2034.7233640363936,#O A man X moves his hand,Cleaning,Stationary,"Low body/hand motion, could be idle or talking.",9,r002,man x moves his hand,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2041.1443940363936,#C C walks to the countertop,Cleaning,Locomotion,"Body moving through space, indicative of walking.",9,r002,walks to countertop,18,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2048.920364036393,#C C picks the sponge on the sink,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks sponge on sink,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2050.3785140363934,#C C holds the paper towel in her left hand,Cleaning,Stationary,"Low body/hand motion, holding an object.",9,r002,holds paper towel in her left hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2073.543624036394,#C C opens the oven door,Cleaning,Object Transfer,"Logistics step involving opening a door, short burst of hand activity.",9,r002,opens oven door,8,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2708.0835056982387,#C C walks to the room,Cleaning,Locomotion,Body moving through space.,9,r002,walks to room,11,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2709.120545698239,#C C moves her hand,Cleaning,Stationary,"Low body/hand motion, could imply idle movement or inspection.",9,r002,moves her hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2709.4342756982387,#O A man X moves his hands,Cleaning,Stationary,"Low body/hand motion, likely idle or talking.",9,r002,man x moves his hands,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2735.8911365817703,#C C sweeps the room with the broom,Cleaning,Locomotion,"Body moving through space while performing a sweeping action, indicating high body acceleration.",9,r002,sweeps room with broom,5,no,,no,0,0,0.0,Gold,,Task Operation
b8952ddf-dd75-4d30-99f2-4e93a286abda,2817.9088965817705,#C C picks the dustpan on the floor,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r002,picks dustpan on floor,3,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2858.3559565817704,#C C opens the tap water,Cleaning,Object Transfer,Logistics step involving opening a tap.,9,r002,opens tap water,60,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2897.9288965817705,#C C puts water in the bucket,Cleaning,Object Transfer,Logistics step involving picking up and pouring water into the bucket.,9,r002,puts water in bucket,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2934.5145265817705,#C C places the bucket on the floor,Cleaning,Object Transfer,Logistics step involving picking up and putting down an object.,9,r002,places bucket on floor,15,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2957.62292658177,#C C places the bottle in the cabinet,Cleaning,Object Transfer,Logistics step involving moving an object to a location.,9,r002,places bottle in cabinet,10,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,2983.678366000431,#C C lifts her hands,Cleaning,Stationary,"Low body/hand motion, likely idle or preparing to perform a task.",9,r002,lifts her hands,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3004.8873760004312,#C C opens the door with her left hand,Cleaning,Object Transfer,"Opening an object, a logistics step.",9,r002,opens door with her left hand,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3008.9737160004315,#C C goes down the stairs,Cleaning,Locomotion,"Body moving through space, involves movement and change in elevation.",9,r002,goes down stairs,36,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3020.633606000431,#C C opens the lid of the bottle,Cleaning,Object Transfer,Opening the lid involves logistics and a specific action with the hands.,9,r002,opens lid of bottle,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3049.721746000432,#C C squeeze the mop with both hands on the bucket,Cleaning,Task Operation,Core manual task involving high hand activity.,9,r002,squeeze mop with both hands on bucket,4,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3161.592666000432,#C C lifts her left hand,Cleaning,Stationary,"Minimal body motion, likely idle or talking.",9,r002,lifts her left hand,6,no,,no,0,0,0.0,Gold,,
b8952ddf-dd75-4d30-99f2-4e93a286abda,3180.0749360004315,#C C leans the mop on the wall,Cleaning,Stationary,"Low body/hand motion, indicating a pause or setup action.",9,r002,leans mop on wall,3,no,,no,0,0,0.0,Gold,,
c0de380f-a318-4d4a-89bf-6ca5d0d225ae,223.9172596,#C C writes on the phone.,Desk Work,Task Operation,Core manual task involving fine hand movements.,9,r002,writes on phone,4,no,,no,0,0,0.0,Gold,,Stationary
c0de380f-a318-4d4a-89bf-6ca5d0d225ae,238.4003996,#C C looks on the phone screen.,Desk Work,Search,"Head movement (visual search), hands mostly still.",9,r002,looks on phone screen,3,no,,no,0,0,0.0,Gold,,
c0de380f-a318-4d4a-89bf-6ca5d0d225ae,286.4414109546634,#C C writes on the tablet,Desk Work,Task Operation,Core manual task involving high hand activity.,9,r002,writes on tablet,8,no,,no,0,0,0.0,Gold,,Stationary
c0de380f-a318-4d4a-89bf-6ca5d0d225ae,310.6575909546634,#C C moves the tablet on the table,Desk Work,Object Transfer,The action involves moving an object (tablet) on a surface.,9,r002,moves tablet on table,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,14.10758,#C C lifts the mat,Cleaning,Object Transfer,Logistics step of picking up an object.,9,r002,lifts mat,5,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,251.75608,#C C places the sponge down,Cleaning,Object Transfer,Logistics step involving placing an object down.,9,r002,places sponge down,5,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,253.03002,#C C picks the hose pipe of the pressure washer,Cleaning,Object Transfer,Logistics step of picking up an object.,9,r002,picks hose pipe of pressure washer,3,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,269.56885,#C C opens the bottle of #Unsure,Cleaning,Object Transfer,"Opening an object, which involves logistics/setup.",9,r002,opens bottle of,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,304.09599000000003,#C C dips the sponge of the bucket of water,Cleaning,Task Operation,Core task involving manual dexterity with the hands.,9,r002,dips sponge of bucket of water,3,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,462.81852,#C C washes the windscreen of the car with a sponge,Cleaning,Task Operation,Core task involving high hand activity and repetitive motion.,9,r002,washes windscreen of car with sponge,5,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,771.0565766666666,#C C rinses the car with the pressure washer,Cleaning,Task Operation,Core task involving manual activity with high hand acceleration.,9,r002,rinses car with pressure washer,4,no,,no,0,0,0.0,Gold,,
c396d137-e956-4a7f-ab2e-5a0b29c51afa,1281.7007133333334,#C C squeezes the piece of cloth,Cleaning,Task Operation,Core task involving high hand activity.,9,r002,squeezes piece of cloth,13,no,,no,0,0,0.0,Gold,,
c4333895-ed19-42fe-9323-271a41bdfe4c,333.88301,#O man X walks along the pavement,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",9,r002,man x walks along pavement,5,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,331.14259,#O a man S walks around the tennis court,Desk Work,Locomotion,"The action describes movement through space, which corresponds to walking.",9,r002,man s walks around tennis court,4,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,591.2539933333334,#O person J walks around on the tennis court,Desk Work,Locomotion,"Body moving through space, indicative of walking.",9,r002,person j walks around on tennis court,4,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,1160.8213966666667,#O man K walks around in the tennis court,Desk Work,Locomotion,Body moving through space (walking).,9,r002,man k walks around in tennis court,5,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,1473.0005466666669,#O person F serves a tennis ball in the court,Desk Work,Task Operation,"[CtxFixed] The current action involves the person serving a tennis ball, which is a fundamental part of playing tennis and not a movement from one place to another.",9,r002,person f serves tennis ball in court,3,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,1508.2696566666666,#O person F walks around in the tennis court,Desk Work,Locomotion,"Movement through space, high body acceleration.",9,r002,person f walks around in tennis court,5,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,1635.92497,#O person H walks around in a tennis court,Desk Work,Locomotion,"Movement through space, indicative of walking or moving around.",9,r002,person h walks around in tennis court,3,no,,no,0,0,0.0,Gold,,
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,1646.77848,#O person H serves a tennis ball in the tennis court,Desk Work,Task Operation,[CtxFixed] The action of serving a tennis ball is a fundamental part of playing tennis and is not simply movement around the court.,9,r002,person h serves tennis ball in tennis court,3,no,,no,0,0,0.0,Gold,,
c7c429c7-7e3f-4e22-a623-00c16ce7b33c,33.97845501249205,#C C Puts the wipe paper on the table,Cleaning,Object Transfer,Logistics step involving placing an object.,9,r002,puts wipe paper on table,5,no,,no,0,0,0.0,Gold,,
c7c429c7-7e3f-4e22-a623-00c16ce7b33c,105.16450501249206,#C C Puts the mouse on the table,Cleaning,Object Transfer,"Logistics step, moving an object to a specific location.",9,r002,puts mouse on table,6,no,,no,0,0,0.0,Gold,,
