video_uid,scenario,split
c191e945-f7a1-4017-a2c0-8f9863c77ab1,Mechanical Repair,train
c198885f-94bf-4efd-ba19-6ee1740678cb,Walking Outdoors,train
c1998a70-1db1-495a-bb3e-fd4ac8ab7c22,Cleaning,test
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,Cooking,train
c1a20696-b0bc-42fb-bd9b-ebb4bd4aebb8,Carpentry,test
c1aecf85-ca86-4f96-b40e-65717559aa11,Walking Outdoors,train
c1b1749c-398b-4386-9049-fe318dcad431,Cooking,test
c1b327b7-017c-4fbd-aeb4-1a5538f91558,Cooking,train
c1b46ff8-d2c0-455c-a8bd-c6dcbb3df847,Carpentry,train
c1b75b09-d3e8-4de4-996f-6c49d0efcd10,Cooking,multi
c1b78f1f-456a-4a99-a537-8dcad1d3adec,Playing Instrument,train
c1c056a7-3c48-4adc-9643-2ad4a3d931ca,Mechanical Repair,train
c1c18372-0f3a-4996-beaf-d505faed7d17,Cooking,train
c1c22d07-bfcf-4160-bec1-9a5e6a8f7824,Carpentry,train
c1d4e2e5-1195-4848-97aa-53a43433766a,Playing Instrument,train
c1d8c3ca-f127-4dee-95f5-41280edde54e,Cleaning,train
c1dc6626-34c8-4367-a80a-42a44057f47b,Walking Outdoors,train
c1de2606-7fd1-48e5-8b23-2bbbeff56fd7,Carpentry,val
c1e6482e-2457-4f99-a25d-21701bed69ec,Carpentry,train
c1fca588-dd91-4f40-9b60-01c55e9e03c8,Mechanical Repair,train
c20cf0c7-8c75-47cb-b069-46c2a2058519,Carpentry,train
c20e2722-11e5-4181-960c-305cfcd7cfec,Mechanical Repair,train
c2188101-c8b7-41e4-9e16-cd2e3ed12a38,Carpentry,test
c21b6b02-886f-4218-8595-f13c2d039e0b,Playing Instrument,train
c21f4cf8-cedb-4780-a0a3-d58830251154,Mechanical Repair,train
c2241ea5-5c32-488e-b8d0-09676ef304ee,Carpentry,train
c23858f6-462d-4867-a0a0-6435aa8451bd,Cleaning,train
c25111f0-0c78-4bf8-a16d-57a6c25c2169,Walking Outdoors,train
c25cf5e2-8201-40bf-8aa5-7099d4b956f2,Cleaning,train
c27f0b7d-9938-4369-99bc-bb93b777644c,Cooking,train
c28009b3-ab4a-4ef1-95f1-042abebbbe38,Playing Instrument,train
c2aecde5-ea0c-4343-83c1-355b050e6ffe,Cooking,train
c2b3e7ea-fbeb-4491-b5bc-d0dd723496f7,Cleaning,val
c2c33471-1a8a-44a2-9572-7342a05d6538,Mechanical Repair,train
c2dd92d9-07a3-4aea-beac-5e868d593040,Carpentry,train
c2e6d807-d903-4b64-98e1-2c07ca700c78,Cleaning,train
c2eeeab4-1b2d-440d-a459-f105d65a2f11,Cleaning,train
c304122d-0f0a-4c6a-a5b4-63f8b7aed69c,Cleaning,train
c315192e-2e89-4d32-a003-5a9513889d77,Cleaning,train
c324287b-5b1c-4d26-9d21-8aceadaddda6,Carpentry,train
c3361017-8999-4dfb-88cd-90f1f13d58b2,Mechanical Repair,train
c3401b72-41d0-469c-b9c4-f15c6be4c015,Carpentry,train
c3475eb7-c0e3-4710-bc55-755f64001917,Cooking,train
c348671d-ac3c-4455-89a0-b8819d278b54,Carpentry,train
c349ad0b-ca23-4990-b49c-a48dc6ceba84,Cooking,train
c34effc7-6198-4c85-80c7-c8be85b77dd3,Walking Outdoors,train
c358f002-1b99-4348-923d-e01f8309ff59,Carpentry,train
c3708d65-8d9b-478c-8037-425268e09f07,Cooking,train
c3745b2e-9350-42c3-a2fc-f6e27de433e9,Playing Instrument,test
c396d137-e956-4a7f-ab2e-5a0b29c51afa,Cleaning,multi
c3acdda3-cd92-48c3-9052-45b57cb27e5a,Cleaning,train
c3af150d-6f33-4ad2-8191-d0f9164506ac,Playing Instrument,train
c3b19085-f7eb-4217-8eec-b8cc056f92a1,Cleaning,multi
c3b8f0eb-c013-45e1-8ad0-9d89fae60c70,Carpentry,train
c3b98b45-2e07-453a-8d8d-0a02f4be3494,Playing Instrument,train
c3d39730-5fe9-42e7-be19-da231b157f9e,Playing Instrument,train
c3f5972e-9919-496c-a01a-75ffa5c7bcff,Carpentry,train
c40736ec-e68f-43f6-960d-7d8bd467b1c7,Cooking,val
c4177c91-695d-4f6f-9e72-fbf2247c9c27,Carpentry,train
c41806a7-231e-494f-8e0b-f72587269f79,Cooking,train
c41dcceb-6600-4037-a9a2-955be4d2cfa5,Carpentry,test
c424ecf4-c654-4770-8af6-de97adb8241f,Cooking,test
c4257789-fc13-484c-bbd6-b2a58a799097,Cleaning,train
c42d89d4-1305-43b7-b720-0c9dac854fd0,Walking Outdoors,test
c431062e-857c-4e9f-ad5c-94f925acc822,Cleaning,multi
c4333895-ed19-42fe-9323-271a41bdfe4c,Walking Outdoors,val
c43dcd05-d16a-45d6-943c-b3db725765fb,Walking Outdoors,test
c4456909-4530-44ac-ba6d-67ac04cd5f8f,Carpentry,train
c44fda32-f8e3-4d51-98c0-9f2d775c8b56,Mechanical Repair,train
c45280ae-9837-4e11-a4a6-019c79050c3d,Carpentry,train
c46167f2-6020-4a45-a391-1e0423db68e5,Mechanical Repair,train
c4630a82-9c5a-4582-adfa-aa9cddf17afa,Carpentry,train
c463128d-18cc-44ad-abf6-03ee87534919,Walking Outdoors,train
c46849d6-a382-4a60-818a-cbcd32aae942,Playing Instrument,train
c46f73ae-b8f2-4517-af09-09e9295a5871,Playing Instrument,train
c4788a69-9f85-4883-9802-97ac50f94dc6,Cooking,train
c4892805-56e3-4509-8a30-55c4fc38e4ac,Carpentry,train
c48b5862-077c-44fc-83d3-46889acf38ee,Cleaning,train
c495da06-2baf-4f62-958d-5ef2e6da08c4,Carpentry,train
c49ec223-bd82-4b3c-b54d-c597dcdef652,Cooking,train
c4a0f468-d9c9-425b-b734-7b23e7af589b,Playing Instrument,train
c4c79d50-b7a3-4f36-be1b-ea3d0cb41f22,Cleaning,train
c4cb5afb-7c5b-4849-8ed0-ec71a930d05f,Playing Instrument,train
c4d30882-e057-4028-aaff-d8676ae50699,Carpentry,multi
c4f06549-15b5-49b8-b2d7-bf2a1c26edaa,Mechanical Repair,train
c4f3a74b-1552-48e6-83be-156b08f56002,Gardening,test
c4f62214-e53b-4a43-8477-2a70328e5b18,Carpentry,train
c50c4243-d44d-4627-b971-de4e90eaa8d9,Carpentry,train
c50cefdc-9922-481d-8da6-ec801963da4f,Carpentry,test
c50fc6fd-8dd1-4666-b0eb-17dcea8c7a10,Carpentry,train
c517f92a-3b49-42f9-9927-c290a61f9202,Mechanical Repair,train
c522133e-afff-461e-965a-b435e8320baf,Cooking,train
c5251a55-77e2-4136-a00f-58d8cf2071eb,Walking Outdoors,train
c5270067-6c25-45f2-b63a-1a55b85020ad,Walking Outdoors,train
c53d79b9-097a-45e6-9603-22f1a63fece8,Mechanical Repair,test
c546c508-8352-4c5c-8770-e8f30fb4562a,Cooking,train
c54ac741-19a0-4c0f-be72-20486728de9d,Playing Instrument,train
c54ec24d-abe9-40ab-902b-30f347c2a780,Desk Work,train
c569794f-e88a-414d-b34c-a06d7f7f800a,Cleaning,train
c56e7e04-8787-4df1-98c6-352076f61e53,Cooking,train
c56fa4ea-b7e1-4d2c-b1f3-b97bb6fe0c56,Cooking,test
c57564a6-dc90-4ce2-9abb-798b26f5eece,Carpentry,train
c5851c24-4ae3-4430-b867-f43800f0f56e,Cooking,train
c5852e18-5b6a-4270-8358-b271feaa5a26,Carpentry,train
c586c267-9ac3-45d5-a9aa-6deab0b9608d,Cleaning,train
c58c8c0a-558a-47f1-ba34-a77bc8cb3a60,Carpentry,val
c5938442-90c1-413c-be06-186222d8274f,Cooking,train
c5965da1-aae4-463d-bd3a-accd221a11f2,Playing Instrument,train
c5966e0d-087c-464f-9593-a1cf094ef3f0,Desk Work,train
c5a093c2-b02b-416f-bf40-d00e9e9c5fdf,Carpentry,train
c5a22c25-2649-4441-8bb0-777af79d544e,Cooking,train
c5ba6455-5bc1-462d-bd25-3a542a0a6d18,Playing Instrument,test
c5c0dc6e-f414-490c-b9ec-1d36852e95d1,Mechanical Repair,multi
c5d1bc36-6248-4ad4-a672-a158a9d2509b,Cooking,val
c5edffc4-e7d4-44dc-839f-80c054f3141e,Cleaning,train
c60d8998-5203-40cf-a120-5c6c5ee89118,Cleaning,train
c60f07a2-854b-410e-b715-13c2774f5cb8,Cooking,train
c615d305-14fe-41cd-9099-caf420beb604,Cooking,train
c628c1d2-4ce3-4f28-93a4-cc9d3dd9de11,Walking Outdoors,train
c63c257a-8dc7-46f6-8a3c-e5df8a7495bf,Carpentry,train
c642a9a1-1162-4b4d-8e6c-432e6d9ed2f9,Carpentry,test
c645ddf0-1efc-4c0a-bf58-889ea519b254,Cooking,train
c6462c21-687b-4cfb-8253-1ee8b822a98a,Carpentry,train
c6462f5c-2cff-4373-ba52-03e363c9d7d9,Walking Outdoors,test
c6534c1f-765e-42e7-86f4-da210d5211c3,Cleaning,train
c656772d-de83-431a-b8c2-7468bf0a6f67,Cooking,train
c67a0dc9-0701-40be-ad01-2b0a5464fb73,Gardening,train
c6a3921a-1cf8-4d8e-94be-7c1b94641c65,Mechanical Repair,train
c6a42d6b-5fb0-4829-92e0-40ed1bef6f8a,Mechanical Repair,val
c6afac8f-86bc-4caa-9980-77d66f41abba,Cleaning,val
c6b5d782-d267-410e-8566-f7fe5d4a78a9,Cleaning,train
c6c0171a-50b6-4541-b7d8-daee89bef013,Cleaning,train
c6d92468-586f-483d-bbb3-c29fe04ae9d6,Cooking,train
c6da6ceb-5f40-436b-8c83-76458f46b3fb,Carpentry,val
c6f2b164-7594-423b-9373-56e366a1e90c,Carpentry,train
c6f952ea-b060-42a7-8441-3cde54e9c1d1,Carpentry,train
c707920d-846e-4dc2-9f16-71705507669f,Cooking,train
c70d130e-4696-41a0-b727-c1b71808038a,Playing Instrument,train
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,Desk Work,train
c7272785-8498-45e9-8b01-5965d0e2f127,Playing Instrument,val
c730a60b-236c-4e7b-9d7a-9967ff7ee9ac,Desk Work,train
c7344db5-fc90-42b9-9dad-346dd3c5e4f0,Cleaning,test
c74c1df9-bc28-4561-bc2a-28767632cb2b,Cleaning,val
c75ff6d3-b909-46bf-82ce-da0c1ba0333c,Cooking,test
c77015b4-40e1-44f5-b411-6b962dfd3157,Walking Outdoors,train
c799c3ab-9e07-427c-94f9-0d9d295153b8,Cooking,train
c79c157e-7dce-4cf2-9445-103f26d191c4,Playing Instrument,train
c79e05d5-eaf6-4323-a707-744020743037,Cooking,multi
c7a446bc-e16e-4e59-a027-e8449a01251a,Mechanical Repair,val
c7b2d096-4981-42bf-b85b-a437e52252ca,Cleaning,train
c7b79307-12d5-4502-8a97-0d272d48853c,Carpentry,val
c7c429c7-7e3f-4e22-a623-00c16ce7b33c,Cleaning,train
c7d31de3-e2fc-4542-a318-7719a6922bb4,Mechanical Repair,multi
c7d5d40f-840c-4be0-b79d-ab41394479a2,Playing Instrument,multi
c7d5f591-9861-44ac-a30d-3f996f3141f9,Mechanical Repair,train
c7de35a7-9aba-458f-a01c-45aadf0d7e51,Cooking,train
c7df0fe0-38ac-4fc1-a068-498ed8ac8ad2,Cooking,test
c7e1c134-a806-4ea8-976c-22a96b0b8da4,Mechanical Repair,train
c7e49f16-df6f-456d-9b3b-c04354f26add,Cooking,train
c7e8af35-608f-4d18-b752-2f3140f5fcc4,Mechanical Repair,test
c7f17022-ff2c-46b3-a810-3c52fbca2439,Cooking,train
c7f2e5c3-50b3-43c0-a501-c0efe2ff942e,Playing Instrument,train
c7f71299-a622-4a9a-b225-019335d6f2d2,Carpentry,train
c7fa78f9-169f-496d-8ceb-d2341a363b7e,Cleaning,train
c80584bf-4405-45e8-9e8b-4818b15b0ca1,Mechanical Repair,val
c80acd5c-5989-4d6b-82a3-8140b5da0d6c,Cleaning,train
c82ce11b-e75a-41f9-92dd-277e767ca602,Playing Instrument,train
c82d38c0-e570-4e50-9bde-1f1c3c5a0ad8,Cooking,test
c833a9f6-c59e-4f4e-816f-77f1a32c6c05,Cooking,val
c8344145-e39b-4b13-92fe-dba432a60d89,Cooking,train
c84a8644-93e4-407c-94f4-28f382a2d80e,Cooking,train
c85251fa-eb44-4903-b27f-9cdee26e0ed5,Walking Outdoors,train
c8594cad-b869-45f0-a8d7-30216cd11151,Cooking,train
c85a2212-db93-4258-af1f-ba25d558d066,Cooking,train
c864505c-9d49-4da4-bf7e-254b4c348c03,Desk Work,multi
c87e11bc-9038-4fd2-9ec1-f86998634e2e,Desk Work,train
c88e94a6-5b9a-49a0-9c8a-1fde00d1f97f,Cooking,val
c89a1660-d243-4376-b4bc-970851a122fc,Cooking,test
c8b61175-cfa4-44f9-a88b-76609ffa4ca3,Cleaning,train
c8bac5e2-1c20-4fb6-9024-0659516b6772,Cleaning,train
c8c6360e-be0f-4097-b84a-b6fd21396f39,Cleaning,train
c8d88b2c-d6ed-4ef3-a7a1-e3b3dac0550f,Cleaning,val
c8e1a3d0-517b-4553-9621-e14776992fde,Gardening,multi
c8e39184-6bf1-48e4-9c62-441b58f6e391,Cooking,train
c8ecd8dd-e019-419d-9173-43c6878e50c5,Cooking,train
c8f8ebf1-5613-4f4a-802c-ada5e4c4b651,Cooking,multi
c8fe119c-f43e-4bba-9370-4ab69205ccdb,Desk Work,train
c90a086d-ecbc-47a8-9cbf-0fc0e39b1b31,Walking Outdoors,train
c90bbb3a-88a1-48d0-902e-84041df6ca23,Carpentry,val
c90cfa2d-df6f-496f-b7a5-4933ebc838ef,Cooking,train
c9117666-37a5-4416-8527-e08bdce74cba,Cleaning,train
c921e8d0-f3df-4601-bd99-e9cfb139e3aa,Cleaning,train
c924da0b-c38e-4b68-a0d2-c16cf9207a40,Carpentry,multi
c939aae4-e7c8-453c-8671-40573db0c656,Cooking,multi
c9405dc8-6833-48b1-95b1-5ddfd6d89a91,Cooking,train
c9430849-8afd-4ff9-bae2-fb4a3dc94356,Playing Instrument,train
c957ff4a-780f-4219-a32f-cd8db7fed87b,Mechanical Repair,multi
c95ebd44-edda-4c5a-bb91-6b9a824d0915,Carpentry,train
c96966b4-ecd1-4421-9b53-e7b4e7721376,Playing Instrument,train
c971a9f2-0599-4596-b22b-549f94d3b811,Carpentry,train
c97c63b8-9130-4277-868f-6fa7a8ef0e43,Cooking,val
c97d0f65-e295-48ee-a5b8-00e3ee989916,Cleaning,test
c980a9d2-3fbc-4305-a8ff-ab6522f8320a,Carpentry,train
c98a5a59-ff86-44fd-a091-9a6c54778a99,Cleaning,train
c98e0cdf-fee8-48e3-909d-f282ac8dfc5c,Cleaning,train
c98fc08f-97b2-4d7b-afef-ee9dff4c8a75,Cleaning,test
c9932108-4869-4de7-999c-a5b6291b1d6c,Playing Instrument,multi
c9a135a3-233e-4e76-9793-0fca387345e4,Cooking,test
c9b40d8d-7cb5-4ce7-9e30-8d36adb94a4f,Mechanical Repair,train
c9d4550d-76d9-47f7-b1e4-916cbef743e5,Cooking,train
c9d5c48b-8a81-4f89-ad66-e8fd0f949506,Playing Instrument,train
c9dcb3bf-0dfe-4b07-8bca-0582ac7a81c0,Desk Work,train
c9e6c8c6-6192-4c6b-a430-e5a867f69bd9,Cooking,train
c9eaac3f-6de4-4ed9-90c4-6592be97daaf,Carpentry,train
ca03dcd8-9e87-4da5-9f9d-eac37ed6e9fd,Cleaning,train
ca053c74-6401-4a32-8561-f7a7a2f97c0a,Carpentry,train
ca1015d2-3e03-4cba-826e-5b822a076d4a,Playing Instrument,train
ca1773b8-ec8e-4f61-8e8f-7e4211830793,Cooking,train
ca1a6278-0949-4341-a788-4d86315b13d1,Playing Instrument,train
ca22ace6-2d0e-4e0b-98d4-60544e5af4d5,Carpentry,train
ca33711a-5c59-435a-bacf-5857e7106559,Walking Outdoors,train
ca3d64d7-7d90-42a8-82f0-28a581b22b36,Playing Instrument,train
ca6e9ec9-46ac-4a02-8034-7c31157dc52c,Cooking,train
ca6ef987-bdc5-46ea-bbf4-ff7ec01b2824,Cooking,test
ca7af97f-f795-4b51-95c1-95f07a2d71d5,Playing Instrument,train
ca800ee3-fea2-4825-ba1d-8eaace908135,Walking Outdoors,train
ca8e7ab1-9377-4800-978a-4c24f45e24fe,Playing Instrument,train
ca904341-e8f2-4d13-953f-fd7c8e276973,Mechanical Repair,multi
ca90fc9d-e8d9-4c41-908a-2efd80fc22b4,Carpentry,train
ca91c48b-5354-46c1-b001-59abdfeb0279,Cooking,test
caa17bb0-2b04-49b0-8ccc-38b2803a3b1f,Walking Outdoors,train
caa222aa-57d4-4313-9756-588e38e0577e,Walking Outdoors,train
caa37463-8001-4849-b986-ca70ade1d8bb,Cooking,test
caa582d2-0b56-4a75-893e-a3b727a448d0,Mechanical Repair,train
caaee1c0-27ea-4201-b071-4d74e5c48223,Mechanical Repair,val
cab3c095-8054-4794-81c5-ef9dce1d1373,Cleaning,train
caba19ad-381f-4600-8ffe-11b12a6249ca,Walking Outdoors,train
cac166bf-48d8-43be-aa39-f2e20b4d015a,Cooking,train
cacb6d38-3451-4223-aa13-7ef58a6573db,Cooking,train
cad25340-62e3-49ad-9709-15c9e413d155,Cooking,test
cad2f344-f5cd-4da3-8a97-580bfc85af20,Mechanical Repair,test
cae284a9-0794-4dc0-879a-3126d51a71b6,Cooking,multi
cafe063d-5d19-451a-99ed-307e0cb2b446,Playing Instrument,train
cb0013d1-84a7-42c7-962a-3b00043365e5,Carpentry,train
cb01aa79-193b-4a98-bf66-b0a0604b2670,Playing Instrument,train
cb1f1ddf-f4f6-4b0e-ab73-0285729ba790,Carpentry,train
cb235c78-e524-417a-89fd-57b682bb223b,Cooking,train
cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,Desk Work,train
cb307bf2-d795-4615-8a0c-3f8f7f6800b7,Playing Instrument,train
cb34244a-e8af-435d-8798-67517c96627a,Mechanical Repair,train
cb6239fb-c4ba-4e64-9e23-9a6a935568e5,Mechanical Repair,train
cb6dbc68-561e-4f73-ad98-ba69d4fcf701,Playing Instrument,train
cb82922d-303e-4cbf-992c-df887e578fe8,Mechanical Repair,train
cb83eaff-62e9-4aff-bcdc-e3d747103020,Mechanical Repair,train
cb87d2ca-dc4f-4e1c-a13f-a8fe7dc952e9,Walking Outdoors,train
cb8c7491-7751-49a6-9fca-257c38e971d1,Cleaning,multi
cb987dd4-f0ec-46ed-8bf0-3fee8c84fc90,Walking Outdoors,train
cb9fa354-d780-4c8e-b3e5-d99e4754b9f4,Playing Instrument,train
cb9feccb-c0f7-42e7-a8f0-99d4f0450944,Gardening,train
cba13243-5ad3-4360-87df-6286867c473a,Cooking,train
cbb644c5-aa49-479d-97ce-cfe515bf01ea,Walking Outdoors,train
cbc80fb5-5508-484d-bfc5-d56650cdf838,Carpentry,train
cbdc9146-d4fc-403d-b0b1-ab0cb4dbc02d,Carpentry,train
cbdfde4a-d13d-4c4d-aa84-7db710c2fb1c,Cooking,train
cbe34c13-e91f-4d2f-a902-c011503b6a8f,Cleaning,train
cbea32e6-0a02-41b2-82f2-c416c5819d07,Playing Instrument,train
cc05909b-7654-4116-afca-670c80f5f405,Playing Instrument,train
cc4bc5ab-10af-46d5-9fbe-ff98eff30f74,Mechanical Repair,train
cc558ec2-1596-42c1-a59e-175daf8080cc,Mechanical Repair,train
cc575a16-64fd-4cda-9248-5d85f506fdfd,Cooking,test
cc63043d-d144-40e5-8eb8-b56f432ab37d,Walking Outdoors,train
cc681f7d-125b-43ec-9976-48d52c71cae7,Carpentry,train
cc6e1b2b-daad-4dd5-8353-9fbaccde34c0,Playing Instrument,train
cc7effc3-f01a-4968-9c8f-8ab563db28fe,Walking Outdoors,train
cc81b4bf-5377-438f-802e-8b00c7eac364,Walking Outdoors,train
cc82c3dc-caf7-4d64-9c84-b4701e205344,Walking Outdoors,train
cc83fb01-1904-4917-8d11-2fe2c66a990c,Walking Outdoors,train
cc99cdd7-555c-410e-bbf0-c88cb1711e80,Carpentry,train
cca1ae5d-4528-47e9-91c9-282d88f53680,Carpentry,val
ccb48b25-27b3-4d49-a46f-336a7c5b083c,Carpentry,train
ccbaf895-24d6-4a7d-9974-4d1bc20073e2,Carpentry,train
ccbd6697-d3c0-477c-9f40-3e6e370bfe7c,Mechanical Repair,train
ccc05b6c-1c3d-4748-9ba4-9d87efc42fe3,Cooking,test
ccc51882-745d-4e30-b02a-97fa0879c520,Carpentry,val
cccf9ca4-6877-4dc9-a6f5-1dbf64748491,Mechanical Repair,train
ccd9c579-b4e8-4783-b7f5-426d0bc9937e,Mechanical Repair,train
cce56321-1a52-4663-99fd-73f4bd2841a2,Playing Instrument,train
cce71e41-ab89-4fba-a7a4-28c6c0d944d8,Mechanical Repair,train
cce95cd8-188e-4d6b-996f-07f58fc9d117,Mechanical Repair,multi
ccfb6433-206b-4c5c-8122-567bbeac5f70,Playing Instrument,train
cd087f89-9c3e-4224-a11c-3fa89405d057,Carpentry,train
cd12361d-4162-4d47-826e-7f0bcd8878a1,Cooking,test
cd12acc4-1952-459b-9cb1-0677cc92005a,Cooking,train
cd1c518b-9020-4ac6-aae4-85c4370f825e,Walking Outdoors,train
cd1f98af-6e66-4a1f-a44a-42cfe0743127,Carpentry,train
cd2485dc-fa23-47f8-943a-52b9afcf5a7f,Cooking,train
cd2fd573-cc3e-4ead-b7df-94171e559609,Mechanical Repair,train
cd435f5e-95c4-440c-88c7-c65c19f94c4e,Cooking,test
cd4a46ba-548f-41bc-910b-4b0bc7fe5d9f,Carpentry,train
cd4c731e-6ea7-4904-8a05-c6d2b3470d5d,Carpentry,train
cd4cf777-fa95-4226-9453-f00ce43fe323,Walking Outdoors,train
cd663385-fe88-4192-b286-b08f5d0fee8d,Cleaning,train
cd782861-d8d9-4eae-b642-bb4521b19e3d,Carpentry,train
cd7c3bc6-24df-465c-9b63-a7961a7558de,Carpentry,val
cd7fe967-f86d-4ca9-bb71-0496098bebea,Playing Instrument,train
cd8282c8-528e-4da8-97d2-2987ca818ff0,Mechanical Repair,multi
cd8590b6-4c27-4932-9ccf-501380d35b14,Cooking,train
cd863707-c024-4386-8c55-88e66608a52c,Playing Instrument,train
cd90b59d-16ed-4a0f-bafb-2cb5bdd61c12,Carpentry,train
cda90a00-1969-49db-b476-461792bc6676,Playing Instrument,train
cdab008a-c074-4d4e-af46-f30e467f1c12,Carpentry,train
cdad1d53-a898-466e-88d6-a346697f84cb,Playing Instrument,train
cdaee0ff-a9ab-4935-91a2-45042d55b39c,Carpentry,train
cdc90265-d98e-409c-ab31-435ed3b90763,Carpentry,train
cdd40f4d-86e6-4c47-9b6a-16368c7c23eb,Carpentry,train
cdd9c228-464f-4f4a-8ef4-b42583a7154b,Mechanical Repair,train
cddbe0c1-8b82-4cc8-bd9f-152081bc51fc,Cooking,train
cdfc50a2-22c4-4de7-bd24-4fe77cfdc0e6,Playing Instrument,train
cdff284c-5fe6-45ed-b843-95d9317a181a,Playing Instrument,train
ce19b572-7341-426a-8c2f-fe067344c98d,Mechanical Repair,train
ce276bd7-f84e-4dbd-9ffc-1f8679f15ee1,Carpentry,train
ce283fd5-900a-4b9f-976f-72b7674d4451,Carpentry,train
ce2cf2f6-24aa-4195-93a6-f82b283815e6,Gardening,multi
ce3ef2da-c918-42c8-9d22-533f776366bd,Cleaning,train
ce3fdf13-b934-4a36-94f2-97554d1c7043,Playing Instrument,train
ce4aec15-6bfe-423f-bfa6-cf4d470c1af3,Cooking,train
ce6c1bc9-ee1a-4bfb-b8c1-4e0618fc81c0,Desk Work,train
ce6e48fb-55f3-471c-87a3-a5f3683dde52,Cleaning,train
ce90119f-0fb4-486b-b785-588e8f2bcb2d,Cooking,train
ce90f6f8-a6a8-47b5-bb4c-6e12698164a3,Carpentry,val
cea62757-5c69-4b23-977f-e71a1f9d5b25,Walking Outdoors,train
cea9a5cc-6682-474f-bae4-483ca722ec43,Walking Outdoors,train
ceb9bd17-515e-446d-bf01-e6005867a013,Cooking,test
ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,Cleaning,train
cec2a7a8-345d-4568-8085-a533df826f69,Walking Outdoors,train
cec778f9-9b54-4b67-b013-116378fd7a85,Cooking,train
cecd4a27-9e08-4e56-b288-f3eeab2ac8a6,Cooking,test
ced7d095-e52e-4605-b75e-a58c8212249d,Carpentry,train
cee444e9-6c62-4e35-a322-05b45f418718,Cleaning,train
ceea3a90-8339-4512-8ae2-0da5f1ee6bff,Cleaning,train
ceeb75e8-ee95-4a5f-8ec0-e2a6fcb4d080,Playing Instrument,test
cef05d6e-c7e3-4db6-a760-2938fe365dc3,Playing Instrument,train
cefe9da5-8b91-4ee6-ba03-12b5d175d678,Walking Outdoors,train
cf1a858f-f91e-4357-a2c6-5e90b060a2a0,Mechanical Repair,train
cf26d15a-343c-499d-82b8-9c44f383d83f,Carpentry,train
cf279625-1654-43e7-8b96-9139132b1b47,Mechanical Repair,train
cf2c5b16-4984-466f-a370-843b62e28fc1,Carpentry,train
cf3956a7-8cc6-4a99-8770-71a15c7e69c7,Walking Outdoors,train
cf4132d6-9431-4d43-b79e-6c02a34378d1,Walking Outdoors,train
cf44e74b-878f-45cb-be16-3124417c4ccd,Carpentry,train
cf5f1b08-95bf-40be-b876-cf14cbf65e1a,Cooking,val
cf706242-d060-4615-bc61-7a665a5e1c6f,Carpentry,train
cf7c12db-1a9e-46d3-96d6-38174bbe373c,Cooking,train
cf8345a5-30e1-44f9-8751-bd99836b5b1f,Cooking,train
cf8b22a5-f216-453b-b55e-821f63fd902c,Playing Instrument,train
cf90f24b-32de-452a-b154-03ca5e47099a,Desk Work,train
cf9103c8-f2f9-4a6d-bfe2-5086b2ea8f92,Playing Instrument,multi
cf95d6a4-6ad7-462c-9700-9f04bd993667,Cooking,train
cf9b2219-bdea-4a91-a56d-02c028547400,Mechanical Repair,val
cfa595aa-c467-48fe-a86b-2e9b1a63ccab,Cooking,test
cfa77ff2-6165-4a0a-b4d7-816d6dcfd34f,Mechanical Repair,train
cfa96e76-d909-4ba5-bccb-77402fde6be7,Cooking,test
cfac3358-8f12-4f02-9899-f130e449e2c6,Walking Outdoors,train
cfb682cc-5991-4091-89c9-b944af6bd362,Mechanical Repair,test
cfb6d2fa-3020-48f1-8c6e-b5120e9b55f8,Carpentry,val
cfba10a6-af61-4b63-b958-18f4bed01957,Mechanical Repair,train
cfd2f43a-8151-4b79-b824-876885b3cd4b,Cleaning,train
cfe4d1f3-20c1-45d9-8bd3-5a7a8e7443f4,Cooking,test
cfff00c0-e4a2-4325-a329-6a07b96fd570,Cooking,train
d00c985e-9038-4e6d-912f-4daa938bbcc6,Carpentry,train
d0209cb3-f6ab-456c-9218-054795ca4cd2,Cleaning,train
d0230ced-05b0-4cf0-93cb-e5ba78f36047,Cooking,val
d02bd0da-e84e-40b8-81d7-47106f1911ae,Mechanical Repair,val
d0396c77-6ecc-4d9f-bda1-af051699d0cf,Carpentry,train
d048280c-9e2b-4037-b069-bb11f29b7d3b,Walking Outdoors,test
d04e1928-9a82-4e6f-af37-774ab1e1ebcc,Mechanical Repair,train
d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,Carpentry,train
d0941f6e-4785-4515-a92a-b3f10af71e84,Carpentry,train
d09e4f6d-7db8-460f-a26b-0e9f3a24719a,Walking Outdoors,train
d0a7a2d3-ef6f-46c1-9f36-2b95e31c84e7,Cleaning,test
d0a89fba-6716-4092-b709-2aa23dd0bccb,Playing Instrument,train
d0aedb4e-82cc-406a-a395-3573049a49ee,Carpentry,train
d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24,Desk Work,multi
d0c51964-c499-4c20-b9ce-eb5469da84cb,Mechanical Repair,test
d0c769a7-71bf-4b6b-b11e-93000c76de1a,Cooking,train
d0cd84b0-afb3-4dde-9263-baaa4f40463a,Cooking,train
