video_uid,scenario,split
b491e3c2-80b4-441f-908b-814cf80d57e6,Cooking,train
b4a8cf83-6f0e-40ca-811a-f1e1435d501f,Mechanical Repair,train
b4f8496d-dc4a-483c-94e5-b0dabce47fc8,Mechanical Repair,train
b5410470-6cb6-43ea-8233-4824ba6a27b0,Mechanical Repair,train
b5d0eb9a-2064-4dc0-a123-b220b1046995,Mechanical Repair,train
b65f4313-9e42-422e-87fe-b7bdb91cd56c,Mechanical Repair,val
b6ae365a-dd70-42c4-90d6-e0351778d991,Mechanical Repair,train
b6b4f7a1-f3ec-425c-93eb-acc931acb2b5,Mechanical Repair,multi
b6e2e728-11f9-46c0-9fc8-490ea1a905ae,Cooking,train
b71e68a4-0de8-46fe-9bbb-d92c7b154a3f,Walking Outdoors,train
b730fb99-504c-4a36-a43f-f168017c3ac9,Cooking,test
b79a27cf-4e81-4ae1-8cf8-029711cb1bb7,Cooking,test
b818d104-1dcd-4b1f-ae38-2166f0347514,Playing Instrument,train
b8276cd7-33e9-4529-80b4-b301b50e227b,Desk Work,train
b8952ddf-dd75-4d30-99f2-4e93a286abda,Cleaning,multi
b92eee0d-6b89-4424-a059-8ddd989b048b,Mechanical Repair,train
b940de2b-5fa2-4f37-badc-a42a39919a65,Gardening,multi
b9616c31-3b51-4fea-9113-c0d5d7894beb,Mechanical Repair,test
b963268a-e7af-4265-b74b-e04031fef505,Mechanical Repair,train
b9867b08-5cfd-4528-8c94-67560048b0e7,Cleaning,train
b99c164c-dae8-4009-bb1f-56f550aa4fd5,Desk Work,train
b9c91169-7019-4bfa-8a63-97df8cbefe97,Cooking,train
b9eed644-56a9-4a0b-b1a3-5cc0d6688297,Desk Work,train
b9fd76c5-1f9b-4d82-b9ee-2e0615561765,Walking Outdoors,train
ba23930c-cef7-4f3e-b5bb-8f0a4ae5b1e4,Cooking,multi
ba9fad3a-747f-446e-8392-bbcbd1b17b71,Walking Outdoors,test
baf15309-e865-4e9e-9efd-09097f1d5a43,Mechanical Repair,train
bb03ea40-924a-450f-8521-9773c017395a,Cooking,val
bb1d63a3-f41c-47bb-bae0-7c58c82eefbc,Cooking,test
bb4a305f-c76c-420a-9acf-a020c535e742,Cleaning,train
bba34eeb-7691-4dee-9527-d812ab6ebbe2,Playing Instrument,train
bbd7f65a-71a8-4cd1-b685-7dbb4a5e5520,Gardening,train
bc0e9580-d744-4c2f-b690-0082dc14a9dc,Cleaning,train
bc16dcef-d666-42c8-8a83-6babdf0e045f,Cleaning,train
bc2057cd-1460-4dfd-9f9a-58b8c0af3c5a,Cleaning,train
bc215572-bd4c-4457-bbc1-58cdd6398cc7,Mechanical Repair,train
bc31a74e-0c1f-499b-af02-80dad77ed163,Walking Outdoors,train
bc635ea3-cd49-49fc-82ee-4fff2aa8a2ba,Cleaning,test
bc864bb2-d346-4b99-a11a-bb320a563277,Mechanical Repair,train
bcdf2c7a-fdf3-40a4-836c-c4d2bcef274b,Carpentry,train
bd16e1a8-5119-4f24-ac6f-d4a388bc78bc,Cleaning,train
bd1d22e0-2898-424f-8ec8-d47cab2e9fcb,Cooking,val
bd8fd228-ec64-4515-b7ab-af261c0a5807,Playing Instrument,train
bd970f5b-3fd9-4ae9-9f2b-738e8ca54c1e,Cooking,train
bda3cdb5-32ef-433f-bc6a-e77617447d30,Cleaning,train
bda979cb-dc62-4daf-a87f-8295667c173c,Desk Work,multi
bdb29a9e-d6d4-4918-9870-464abeae48d2,Mechanical Repair,train
bdf00ef0-4616-40ab-ab2e-4437cb93f39e,Cleaning,train
bdf8a675-b236-4404-8819-d5dadded2cb1,Carpentry,test
be8889c4-114f-4cb2-9e2c-fef576dbb00d,Cooking,train
bea8cf53-5c59-4169-a161-b58aedb9f12a,Desk Work,train
bedaa131-deae-4279-9fd4-5b6ab552644c,Mechanical Repair,val
bf295f25-d05d-4aa0-a6b9-4e97334e1ee9,Walking Outdoors,train
bf6e4f01-7891-42fe-9b52-1b5033379b44,Cooking,val
bf843ad3-fad5-4bc5-b74c-0ee9dafe9c40,Cleaning,train
bf9354ab-541d-4c1c-aa3e-8a3bfd8fb51b,Mechanical Repair,train
bfde0e71-dbdb-468c-bf5b-3b9f6cb577ce,Playing Instrument,train
bfe64619-9bd6-43be-bae3-97f4c3dfd4ca,Desk Work,train
bff1d1da-957f-42ea-8c98-61eaca98b5f1,Playing Instrument,train
bff96138-791e-45ba-a91f-a90572cca444,Walking Outdoors,train
c0028015-e421-470b-9373-9611b33ac3f8,Mechanical Repair,train
c0048675-8810-46dc-af51-bca6471b68b1,Desk Work,multi
c019e4c6-45f5-4e01-9e4f-6ec4712850ce,Gardening,multi
c037be7a-e56b-4053-a48b-c593bf069ef4,Mechanical Repair,val
c044c28d-3968-4d7a-9680-ca4280322d05,Desk Work,train
c05389ca-2d74-4889-a8dd-a0f89d28a4b7,Walking Outdoors,train
c0798284-c1c1-416d-9a26-17a8ff94a2e9,Cleaning,train
c07fd00f-e660-4779-8f14-523fcbe80199,Cooking,train
c091c167-003d-46ac-bf3a-265e88bbeec0,Desk Work,train
c0a6b35d-b074-4d99-baa9-79914e4418f7,Cleaning,train
c0ca834d-5e1b-4150-97b0-7a8170f0094c,Cleaning,train
c0de380f-a318-4d4a-89bf-6ca5d0d225ae,Desk Work,train
c0fb007e-122d-496b-bde2-101572aa19f2,Cleaning,test
c115ba6e-cc76-4d8c-b28e-b659a558fc43,Cleaning,train
c13a54ee-5354-414c-8cbc-18879e22d258,Walking Outdoors,train
c18e65fe-edc0-4350-98f5-f292a7a67e47,Carpentry,val
c191e945-f7a1-4017-a2c0-8f9863c77ab1,Mechanical Repair,train
c1b1749c-398b-4386-9049-fe318dcad431,Cooking,test
c1dc6626-34c8-4367-a80a-42a44057f47b,Walking Outdoors,train
c20cf0c7-8c75-47cb-b069-46c2a2058519,Carpentry,train
c21b6b02-886f-4218-8595-f13c2d039e0b,Playing Instrument,train
c2b3e7ea-fbeb-4491-b5bc-d0dd723496f7,Cleaning,val
c2eeeab4-1b2d-440d-a459-f105d65a2f11,Cleaning,train
c304122d-0f0a-4c6a-a5b4-63f8b7aed69c,Cleaning,train
c3361017-8999-4dfb-88cd-90f1f13d58b2,Mechanical Repair,train
c396d137-e956-4a7f-ab2e-5a0b29c51afa,Cleaning,multi
c3b19085-f7eb-4217-8eec-b8cc056f92a1,Cleaning,multi
c41806a7-231e-494f-8e0b-f72587269f79,Cooking,train
c424ecf4-c654-4770-8af6-de97adb8241f,Cooking,test
c42d89d4-1305-43b7-b720-0c9dac854fd0,Walking Outdoors,test
c431062e-857c-4e9f-ad5c-94f925acc822,Cleaning,multi
c4333895-ed19-42fe-9323-271a41bdfe4c,Walking Outdoors,val
c43dcd05-d16a-45d6-943c-b3db725765fb,Walking Outdoors,test
c4456909-4530-44ac-ba6d-67ac04cd5f8f,Carpentry,train
c46849d6-a382-4a60-818a-cbcd32aae942,Playing Instrument,train
c46f73ae-b8f2-4517-af09-09e9295a5871,Playing Instrument,train
c4892805-56e3-4509-8a30-55c4fc38e4ac,Carpentry,train
c4f06549-15b5-49b8-b2d7-bf2a1c26edaa,Mechanical Repair,train
c4f3a74b-1552-48e6-83be-156b08f56002,Gardening,test
c53d79b9-097a-45e6-9603-22f1a63fece8,Mechanical Repair,test
c546c508-8352-4c5c-8770-e8f30fb4562a,Cooking,train
c569794f-e88a-414d-b34c-a06d7f7f800a,Cleaning,train
c5851c24-4ae3-4430-b867-f43800f0f56e,Cooking,train
c5852e18-5b6a-4270-8358-b271feaa5a26,Carpentry,train
c5938442-90c1-413c-be06-186222d8274f,Cooking,train
c5c0dc6e-f414-490c-b9ec-1d36852e95d1,Mechanical Repair,multi
c5d1bc36-6248-4ad4-a672-a158a9d2509b,Cooking,val
c5edffc4-e7d4-44dc-839f-80c054f3141e,Cleaning,train
c645ddf0-1efc-4c0a-bf58-889ea519b254,Cooking,train
c6534c1f-765e-42e7-86f4-da210d5211c3,Cleaning,train
c6a3921a-1cf8-4d8e-94be-7c1b94641c65,Mechanical Repair,train
c6afac8f-86bc-4caa-9980-77d66f41abba,Cleaning,val
c6da6ceb-5f40-436b-8c83-76458f46b3fb,Carpentry,val
c6f952ea-b060-42a7-8441-3cde54e9c1d1,Carpentry,train
c70d130e-4696-41a0-b727-c1b71808038a,Playing Instrument,train
c71d3ead-2f10-41d9-a78b-8a954c0d1f0d,Desk Work,train
c730a60b-236c-4e7b-9d7a-9967ff7ee9ac,Desk Work,train
c7344db5-fc90-42b9-9dad-346dd3c5e4f0,Cleaning,test
c7a446bc-e16e-4e59-a027-e8449a01251a,Mechanical Repair,val
c7c429c7-7e3f-4e22-a623-00c16ce7b33c,Cleaning,train
c7d31de3-e2fc-4542-a318-7719a6922bb4,Mechanical Repair,multi
c7e1c134-a806-4ea8-976c-22a96b0b8da4,Mechanical Repair,train
c7e8af35-608f-4d18-b752-2f3140f5fcc4,Mechanical Repair,test
c80584bf-4405-45e8-9e8b-4818b15b0ca1,Mechanical Repair,val
c80acd5c-5989-4d6b-82a3-8140b5da0d6c,Cleaning,train
c82d38c0-e570-4e50-9bde-1f1c3c5a0ad8,Cooking,test
c84a8644-93e4-407c-94f4-28f382a2d80e,Cooking,train
c864505c-9d49-4da4-bf7e-254b4c348c03,Desk Work,multi
c87e11bc-9038-4fd2-9ec1-f86998634e2e,Desk Work,train
c8e1a3d0-517b-4553-9621-e14776992fde,Gardening,multi
c8f8ebf1-5613-4f4a-802c-ada5e4c4b651,Cooking,multi
c8fe119c-f43e-4bba-9370-4ab69205ccdb,Desk Work,train
c9117666-37a5-4416-8527-e08bdce74cba,Cleaning,train
c921e8d0-f3df-4601-bd99-e9cfb139e3aa,Cleaning,train
c9430849-8afd-4ff9-bae2-fb4a3dc94356,Playing Instrument,train
c98a5a59-ff86-44fd-a091-9a6c54778a99,Cleaning,train
c9a135a3-233e-4e76-9793-0fca387345e4,Cooking,test
c9b40d8d-7cb5-4ce7-9e30-8d36adb94a4f,Mechanical Repair,train
c9d5c48b-8a81-4f89-ad66-e8fd0f949506,Playing Instrument,train
c9dcb3bf-0dfe-4b07-8bca-0582ac7a81c0,Desk Work,train
ca1773b8-ec8e-4f61-8e8f-7e4211830793,Cooking,train
ca33711a-5c59-435a-bacf-5857e7106559,Walking Outdoors,train
ca904341-e8f2-4d13-953f-fd7c8e276973,Mechanical Repair,multi
caa222aa-57d4-4313-9756-588e38e0577e,Walking Outdoors,train
caa582d2-0b56-4a75-893e-a3b727a448d0,Mechanical Repair,train
caba19ad-381f-4600-8ffe-11b12a6249ca,Walking Outdoors,train
cac166bf-48d8-43be-aa39-f2e20b4d015a,Cooking,train
cb235c78-e524-417a-89fd-57b682bb223b,Cooking,train
cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,Desk Work,train
cb6239fb-c4ba-4e64-9e23-9a6a935568e5,Mechanical Repair,train
cb83eaff-62e9-4aff-bcdc-e3d747103020,Mechanical Repair,train
cb8c7491-7751-49a6-9fca-257c38e971d1,Cleaning,multi
cbb644c5-aa49-479d-97ce-cfe515bf01ea,Walking Outdoors,train
cbc80fb5-5508-484d-bfc5-d56650cdf838,Carpentry,train
cbe34c13-e91f-4d2f-a902-c011503b6a8f,Cleaning,train
cc6e1b2b-daad-4dd5-8353-9fbaccde34c0,Playing Instrument,train
cc82c3dc-caf7-4d64-9c84-b4701e205344,Walking Outdoors,train
cca1ae5d-4528-47e9-91c9-282d88f53680,Carpentry,val
ccc05b6c-1c3d-4748-9ba4-9d87efc42fe3,Cooking,test
cce95cd8-188e-4d6b-996f-07f58fc9d117,Mechanical Repair,multi
cd1c518b-9020-4ac6-aae4-85c4370f825e,Walking Outdoors,train
cd435f5e-95c4-440c-88c7-c65c19f94c4e,Cooking,test
cd4a46ba-548f-41bc-910b-4b0bc7fe5d9f,Carpentry,train
cd4cf777-fa95-4226-9453-f00ce43fe323,Walking Outdoors,train
cd782861-d8d9-4eae-b642-bb4521b19e3d,Carpentry,train
cd8282c8-528e-4da8-97d2-2987ca818ff0,Mechanical Repair,multi
cd8590b6-4c27-4932-9ccf-501380d35b14,Cooking,train
ce19b572-7341-426a-8c2f-fe067344c98d,Mechanical Repair,train
ce2cf2f6-24aa-4195-93a6-f82b283815e6,Gardening,multi
ce3ef2da-c918-42c8-9d22-533f776366bd,Cleaning,train
ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,Cleaning,train
ceea3a90-8339-4512-8ae2-0da5f1ee6bff,Cleaning,train
cefe9da5-8b91-4ee6-ba03-12b5d175d678,Walking Outdoors,train
cf1a858f-f91e-4357-a2c6-5e90b060a2a0,Mechanical Repair,train
cf279625-1654-43e7-8b96-9139132b1b47,Mechanical Repair,train
cf7c12db-1a9e-46d3-96d6-38174bbe373c,Cooking,train
cf90f24b-32de-452a-b154-03ca5e47099a,Desk Work,train
cf9103c8-f2f9-4a6d-bfe2-5086b2ea8f92,Playing Instrument,multi
cfa96e76-d909-4ba5-bccb-77402fde6be7,Cooking,test
cfac3358-8f12-4f02-9899-f130e449e2c6,Walking Outdoors,train
cfba10a6-af61-4b63-b958-18f4bed01957,Mechanical Repair,train
d00c985e-9038-4e6d-912f-4daa938bbcc6,Carpentry,train
d02bd0da-e84e-40b8-81d7-47106f1911ae,Mechanical Repair,val
d048280c-9e2b-4037-b069-bb11f29b7d3b,Walking Outdoors,test
d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24,Desk Work,multi
d0c51964-c499-4c20-b9ce-eb5469da84cb,Mechanical Repair,test
d136ab8d-e62e-41f0-b794-beb9a9e8e980,Mechanical Repair,train
d1d1b6da-e7f8-48e7-9ee4-d8382582695a,Cooking,train
d1efe7af-5ab6-4867-8fbb-566c655ab1d8,Desk Work,train
d1f59fb1-5f81-4bd4-b3f1-81d69ab71ef6,Carpentry,multi
d20f6551-0272-4a69-8b02-da7ffcf29e0f,Cooking,multi
d24836a0-f1eb-4093-8966-849e4a0d1fa8,Carpentry,train
d2495931-34b0-4287-9e1a-f501c50580de,Cooking,train
d256e7bd-131c-498b-8398-52e996264fa8,Carpentry,train
d2606d87-2a9b-48df-96b2-5df1a4457215,Cooking,val
d2d6b2f0-c81a-4e43-9e6b-e8d6e9b51793,Cleaning,train
d3075d27-12e9-40ec-9066-cb381eed8aa6,Cleaning,multi
d33a95d6-6acd-454a-b684-4a08b5bcb7fe,Cleaning,train
d362ba00-301d-4e88-8786-c4da2684e62e,Cooking,test
d38f271c-53f3-4771-8c17-a5157e723067,Gardening,multi
d3dd9264-3fbc-468f-8c8f-433c3e804411,Walking Outdoors,train
d44e1498-d9ab-4857-ae4b-947d5a4f945a,Cleaning,train
d45beaf4-ca3c-4a0f-9cee-548d93ae4c71,Playing Instrument,train
d51a0b73-1ad7-4d4e-be99-714f6637668a,Cooking,test
d51cd3c2-dc8a-42ad-90c7-a130f6481b7d,Walking Outdoors,train
d5a09f08-294d-446a-8f56-d3e09232039b,Playing Instrument,train
d5c53bd8-8d48-4242-9893-09e40ee75927,Carpentry,train
d5d01a08-b5ad-4bb5-be0b-60154583e82c,Desk Work,train
d5dd57cf-f09a-4b6c-9292-d4538a9963e4,Playing Instrument,test
d60525a7-d319-4c8c-a264-3659ec005817,Walking Outdoors,train
d647a18b-9e7b-47e7-9eba-0e686060ec64,Cleaning,train
d64d376b-88b3-4820-b002-8b265df08bef,Mechanical Repair,train
d680fc86-1484-4f8d-9a5b-90fc4f473aee,Mechanical Repair,multi
d6cdaa3b-6310-44a3-92d3-dc354e6af60a,Cooking,train
d719810e-75d1-4588-8795-c8763179d226,Walking Outdoors,train
d72003de-42f9-4e11-b06a-8321b8662ca6,Carpentry,train
d731d55b-a67c-498e-9016-2758185a2553,Cleaning,multi
d73e5118-f353-4891-88bc-f09b8096207b,Walking Outdoors,train
d73f2417-5307-4bb9-adef-b1a9e130d030,Cleaning,train
d758b0c3-1c50-4abb-b1bc-a1b16d3397eb,Gardening,train
d7a1ae74-9903-46f5-a0fc-4d4ca0c307b6,Mechanical Repair,train
d7a67b75-ad74-45d1-b78a-1fd8f9422ae6,Playing Instrument,val
d7cbf914-f1c9-4160-afd7-0e3c1d2a3d11,Playing Instrument,train
d7d22502-3c2d-45ed-bb29-7ab23cb1cc1c,Playing Instrument,train
d7dcdd72-3dee-4804-8374-98960b07301e,Walking Outdoors,train
d8217a15-4527-4557-94c5-df4eb78b748a,Cleaning,multi
d833ef72-c801-417e-b90c-ef8d8401029f,Carpentry,train
d845326e-9e4d-414b-9933-a5d2fde59df2,Carpentry,train
d84b7316-6db7-49f3-be95-49121c5a68d7,Walking Outdoors,train
d85356d4-2561-425d-9a29-bc363cd97155,Desk Work,train
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,Mechanical Repair,train
d89ddccf-4845-4f01-8de2-23cde70c0a45,Cleaning,train
d8e20ed1-1d88-49f1-afad-23fb519291ab,Walking Outdoors,train
d933aa04-7b9f-419d-8d70-a3bebeca6c34,Playing Instrument,train
d9439e56-761c-428e-a705-c362d61f8126,Walking Outdoors,train
d94854b6-3469-4c9c-8d2b-aa9019010a11,Cleaning,train
d978d448-478c-40a9-b160-e56bade3a562,Carpentry,train
d98901fb-305a-4e96-a6a6-41fc02295648,Cleaning,train
d9941963-10dd-49bc-badc-998c88cf1e18,Gardening,multi
d9b4c3ac-7b2c-4454-a84f-c216a9129909,Desk Work,train
d9e86651-f7ea-4656-bc74-1591f18f9a38,Cleaning,train
d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,Gardening,multi
da01e952-d1a1-48ba-9770-88440268ebb9,Cleaning,train
da098288-2888-431a-8449-42ebcfc7252d,Walking Outdoors,train
da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d,Mechanical Repair,train
da6fa34f-d1bd-4a73-bfcd-3832f06b3ee9,Cleaning,train
dabcf717-b9f8-4547-b395-2745e2a45356,Mechanical Repair,multi
dad4eb3d-3331-48e5-b3d8-81b7d5fb3ab0,Walking Outdoors,train
dafc3206-3b70-4f43-b386-e0d01a3516a7,Cooking,train
db00b25c-2900-4e86-89c7-d23bc96d46df,Carpentry,val
db16e9f4-39b2-436b-b4e8-2b7afa8c4a1c,Cleaning,train
db16f466-a943-47c4-b7e4-1866f5603aae,Desk Work,train
db171065-a8a9-49f7-bc56-66879d228b30,Carpentry,train
db3f7933-dfa0-4678-9d4f-393b628ded45,Cooking,train
db532215-0f8f-4cb9-8118-004746c5786f,Cooking,train
db57792c-e868-468f-a0c9-e0fe473ab14e,Cooking,train
db86e82b-2f82-40c9-885f-761c8f527a80,Playing Instrument,train
db92ffad-21ff-4cf4-bd2e-e0630faf7ae1,Carpentry,val
dbb150a2-a47c-42b0-82e4-b076b69f0fb2,Cleaning,test
dbb2e70c-d01d-4bae-b51f-857cfb4e2e70,Walking Outdoors,test
dbb6b742-2995-46f1-81ae-00d8256eb98e,Mechanical Repair,train
dbd50964-e448-4129-8c00-1e1bc0d6e892,Cleaning,train
dbece711-b4ea-45c8-9602-48dea9919798,Gardening,val
dbfced7f-d9be-4a93-9238-980f4b17a335,Walking Outdoors,train
dc266fb8-d459-450f-aca8-b8be6c6b0dc2,Walking Outdoors,train
dc58cd89-810e-455d-b51e-1b66ce022edd,Playing Instrument,train
dc6da3c4-dcb4-4ccb-8d2e-d5023dac6ace,Carpentry,val
dca2e9e2-acde-49b7-8b0e-5a150e536769,Cooking,train
dcd09fa4-afe2-4a0d-9703-83af2867ebd3,Cooking,train
dcd30089-0bff-430d-a8ae-c41516301d88,Cooking,train
dce4c6a7-8ce1-40b2-8acf-fe2af249d60d,Cleaning,train
dcf3224e-7c89-4fff-8a1a-c5c45bcc8896,Mechanical Repair,train
dd02cb36-1265-40b4-b141-4e9f58c0d3b9,Carpentry,test
dd08bc58-b614-4ba7-b883-a213560621dd,Gardening,train
dd1a712c-c9ec-42f8-8393-50057de2b301,Cleaning,test
dd4028dc-bc21-4209-9ea6-fbb49ce6628f,Carpentry,test
ddc4e9ed-97bc-4df8-ad63-b23f616c7cb0,Mechanical Repair,val
de8ea8a7-6bdb-4679-9b17-9dc6a79e45e7,Desk Work,train
dea0ae26-eef2-4065-95cd-90feb5e7121f,Playing Instrument,train
dea11d9b-46ad-4561-a9a7-a9c2f453723f,Mechanical Repair,multi
def2e8dd-aaf7-467f-aa8f-46f654e6f4e0,Cooking,train
df01a6a0-2404-4a91-bd95-1ca04a4bcb05,Carpentry,multi
df10e714-4e7b-4173-9025-3f13277343a9,Cleaning,train
df7bdd06-c392-4a3d-ae1a-cdc234582472,Mechanical Repair,val
dfa06e1b-6823-4fa0-b7f8-194bac7bc7f3,Cleaning,train
dfaba491-c7e9-43c0-8294-b5b96d22fa7e,Cooking,train
dfb7c390-7b36-46b6-8c6d-29d2f5d48bc6,Cleaning,test
dfcb327c-c3c9-4865-8bec-d3ab453a49d3,Mechanical Repair,train
dfe55332-7312-486a-95c7-d871b438a427,Carpentry,train
e042c0ce-5038-4d45-810d-28ef585d03f7,Playing Instrument,train
e0b22a37-836a-4231-a5ec-98114c311d32,Carpentry,val
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,Cleaning,train
e0f24177-3542-4d00-93e5-94f03a856d5f,Cooking,test
e187d152-8068-4446-9c60-e40682e9fe5e,Cleaning,train
e1fdb62b-c8c4-4bdb-82a6-9a787fe2684d,Desk Work,train
e250017c-16ff-4825-9c30-160f391e1549,Cooking,val
e25318c3-1bb2-4d60-9476-98b177af30be,Cooking,test
e2f492ff-74c7-4fdc-8c93-0d4ebf66cc63,Playing Instrument,test
e2f6637c-b3c4-4d19-bef4-0d2dd202f1a6,Cleaning,train
e303a071-7d0b-40e7-b8df-dea6e79ad7e8,Cooking,val
e3082331-86f8-469d-a45d-cd69dac91dbd,Mechanical Repair,train
e3191cd9-5e11-4eb9-9895-355888f9d4c8,Carpentry,train
e3c61fe7-0b38-40b3-b3db-efb48fc5d0df,Cooking,test
e3c706cf-9431-4aaf-864c-c6c2ebd71500,Cleaning,train
e42aa8c5-561b-4e53-84cb-b4192db92ab6,Cleaning,train
e454170f-9b08-4861-97b7-a5bdc1b1528f,Walking Outdoors,train
e47119be-41e8-4fda-94cb-e59aabb2329f,Walking Outdoors,train
e481dc88-eea0-4262-8ea1-4169691d96c7,Walking Outdoors,train
e4ab68fe-3560-4dc1-8dbf-f8d4df39f770,Cooking,val
e4c8ece5-cc27-4f8b-84da-ceb7bce6feae,Cleaning,train
e54b0e18-5dcd-4b58-9fbc-9c757cc5b7ec,Mechanical Repair,val
e57140cd-b6d6-4355-a962-1146e0635a95,Desk Work,train
e58a1cd6-cf82-4477-b8a3-8f749ebceffe,Cleaning,multi
e5a9f6d7-e7df-4209-a825-0a391c4815ba,Mechanical Repair,train
e5bbd2ea-2ffd-4d6a-a187-060e664e30c6,Cleaning,train
e5d94463-f292-451d-8d7c-0926001da4e1,Mechanical Repair,test
e5fea731-7b32-4857-a86b-587eda0ff334,Walking Outdoors,train
e6185339-0e35-4337-8260-5d43b46ecbff,Cooking,test
e6351387-e982-4646-b719-d869b1ab61f0,Desk Work,train
e636dd8b-7682-4910-8b26-781f192c37ec,Cleaning,val
e65eb769-09ac-4ed0-b747-847e76252fa6,Cooking,val
e6884440-93b1-4202-8668-460ff075c63f,Cleaning,train
e6b7692d-5e35-4524-8d2a-385475b95806,Walking Outdoors,train
e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,Cooking,train
e739f98c-a5f6-454f-a0b9-8f2fd024c1cf,Mechanical Repair,train
e750d46b-2c3a-468e-88db-4169a9d65a9a,Walking Outdoors,train
e7589947-f110-4142-9597-401c3b2b1251,Carpentry,val
e75caa1f-8658-432c-b559-f6a1f3fc409c,Cleaning,train
e7742d04-2dc5-4046-9d0c-d45c6fe74d25,Cooking,val
e7bb40bd-2ba3-4ac9-8e10-b209504f2964,Cooking,train
e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,Playing Instrument,train
e81f33e5-b5d0-4fe1-84d0-4c7fdea2efeb,Mechanical Repair,train
e826857f-8b94-4168-bc5a-7aaff9cdc7c0,Desk Work,train
e8283c8f-ecc0-448a-84d2-9f16160d7a4b,Mechanical Repair,val
e84c2ee8-0e6a-4d77-953d-00fb5afd76c4,Mechanical Repair,multi
e85be911-b97d-4cba-8d9e-8b404a9f8b7a,Cooking,test
e87ff93b-e900-42a6-83f7-3873c4d831fb,Carpentry,val
e8b1837a-def3-490c-ab5e-4ac64cdce434,Walking Outdoors,train
e8c52c5d-4d8f-4d9f-befd-29f661f80f27,Cooking,train
e8c715ba-d198-4e89-b33f-6efb25750c2a,Playing Instrument,train
e8efc369-ac71-49cd-91fc-de1136b21721,Walking Outdoors,train
e907ab27-ed99-43f1-83e9-e9b1202820eb,Walking Outdoors,train
e90b64cd-b166-405e-925b-184f6beaab61,Desk Work,train
e91bd0fd-abaa-4aa8-90db-21eae97c25f3,Cleaning,multi
e959b283-5bd6-4d23-a21d-4e73b3997468,Playing Instrument,train
e971935f-2e2a-4348-b268-3ca86d4ecbd4,Cooking,train
e9725499-415a-490c-a1c7-6089030c958a,Walking Outdoors,multi
e97e49cd-bc8c-449d-8d8a-7b01ca6d322b,Carpentry,test
e989b029-509c-42de-801c-2d6d547967d2,Mechanical Repair,test
e9957d35-9c4d-44cc-b3b6-267dfa13841a,Desk Work,train
e9c385b9-ab98-4120-8073-9129fff2dfbe,Cleaning,train
ea229192-82eb-49a3-b235-4902eb355f7b,Cleaning,train
ea603bd5-207f-4679-90c5-b480d8b286b9,Carpentry,train
ea6247f4-10cc-4327-af0b-aa834f9e92b3,Carpentry,train
eaa817af-b7e0-4f0a-8156-73834cf1157b,Playing Instrument,multi
eab7f116-e9c4-4c07-a963-ceffaaa68f29,Playing Instrument,train
eae773e3-e2f3-4af7-aad2-d88099322e67,Mechanical Repair,train
eb2c9739-dba0-479c-81b7-9dda51c4ac20,Playing Instrument,train
eb9257f2-4e7a-4ccf-842f-f47a495f4add,Walking Outdoors,train
ebae32c1-6ad1-4b96-851c-166e1784d50a,Carpentry,train
ebc9f0f8-924b-47d1-a639-de4f2d6e6a4c,Cooking,val
ec02ed27-b697-44b0-ae18-a9275205bfee,Walking Outdoors,train
ec2d5748-62ee-498d-a735-e5392a73bcbf,Cooking,multi
ec344610-74f4-4765-9c3f-0837ef78055d,Cooking,train
ec6c99e0-4ced-4cb2-8e69-04e36d2bb2ea,Playing Instrument,train
ec8eb536-e142-4628-9b87-4df3fd403f91,Gardening,train
ecb53665-3b24-416f-9a63-24030aed6f97,Cooking,multi
ecdc21d9-ee59-48ab-ae02-53e9aba05ef8,Cleaning,train
ed11ed4a-fc40-443b-919f-3c4ec2001250,Cleaning,train
ed1e7c2d-970b-4773-b945-1df0061b677d,Cleaning,train
ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,Cleaning,train
ed432ff3-54f7-4fb9-9a67-80b4d43a076c,Mechanical Repair,multi
ed5791ed-49ec-4dca-8071-fa1024442841,Cooking,train
ed693d1a-0231-4854-aae7-27a06e3f7d6f,Cleaning,train
ed6d342f-d599-41ba-a0a4-2822bbe9a78a,Walking Outdoors,train
edc1869c-8a97-44fd-ab47-63fda4a54df9,Cooking,multi
ee05e77f-d52f-48d7-b19f-6b14411a7849,Cleaning,train
ee1eea29-aaad-41a4-b299-c72ed26c9da5,Mechanical Repair,train
ee3e83ac-28ad-4f6d-ab48-51d7a6b5e497,Mechanical Repair,test
ee4f182a-fc16-4c69-a9f3-8201da8bfa91,Desk Work,train
ee5ed7ca-667d-4a31-bdc8-13a9b8008246,Playing Instrument,train
ee7bc1e4-fca9-4c23-9b98-63ce27333824,Cooking,train
ee8a0fac-0543-4676-8345-72028fa3c7a6,Playing Instrument,train
eebb7a06-e9ce-4982-92dc-ec4a5d74d725,Desk Work,train
