action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Object Transfer,12,,3,11068,,no,0,0.0,0,#C C picks book on couch,picks book on couch,Logistics step involving picking up an object.,r002,Cleaning,,1452.9812566666667,Gold,bb4a305f-c76c-420a-9acf-a020c535e742,no
Stationary,12,Task Operation,3,9207,watchlist_verb,yes,0,0.0,0,#C C opens book pages,opens book pages,Opening book pages is a low energy activity.,r002,Cleaning,,1664.88729,Bad,bb4a305f-c76c-420a-9acf-a020c535e742,yes
Object Transfer,12,,3,9990,,no,0,0.0,0,#C C drops phone on couch,drops phone on couch,"[CtxFixed] The action involves deliberately placing the phone onto the couch, which fits the definition of an Object Transfer.",r002,Cleaning,,1831.33201,Gold,bb4a305f-c76c-420a-9acf-a020c535e742,no
Object Transfer,12,,3,11313,,no,0,0.0,0,#c c picks pet food,picks pet food,Logistics step involving picking up an object.,r002,Cleaning,,185.9388486,Gold,bda3cdb5-32ef-433f-bc6a-e77617447d30,no
Task Operation,12,,3,11941,,no,0,0.0,0,#C C pours water from the pot in the sink,pours water from pot in sink,Core task involving high hand activity.,r002,Cleaning,,675.1434020176107,Gold,bda3cdb5-32ef-433f-bc6a-e77617447d30,no
Search,12,,5,4797,,no,0,0.0,0,#O A man x looks around the road,man x looks around road,"Visual search or monitoring (looking around the road), low hand activity.",r002,Mechanical Repair,,438.34329,Gold,bf9354ab-541d-4c1c-aa3e-8a3bfd8fb51b,no
Stationary,12,,5,5598,,no,0,0.0,0,#C C stops at the road,stops at road,"The action describes a pause or stop, indicating low body and hand motion.",r002,Mechanical Repair,,1484.8282866666666,Gold,bf9354ab-541d-4c1c-aa3e-8a3bfd8fb51b,no
Stationary,12,Locomotion,4,6881,,no,0,0.0,0,#O A man X sits on the bicycle,man x sits on bicycle,The action describes a static position with low body motion.,r002,Mechanical Repair,,1754.60968,Bad,bf9354ab-541d-4c1c-aa3e-8a3bfd8fb51b,no
Stationary,12,,6,3224,watchlist_verb,yes,0,0.0,0,#O A man X holds the phone,man x holds phone,"The action describes holding an object, which typically involves low body and hand motion.",r002,Mechanical Repair,,3621.140570000001,Gold,bf9354ab-541d-4c1c-aa3e-8a3bfd8fb51b,yes
Locomotion,12,,5,5723,,no,0,0.0,0,#C C walks in the restaurant,walks in restaurant,Body moving through space (walking).,r002,Cleaning,,443.2017,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Stationary,12,,5,4536,,no,0,0.0,0,#C C drinks milkshake,drinks milkshake,Drinking is a relatively low-energy activity with minimal body motion.,r002,Cleaning,,912.5543433333332,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Stationary,12,,4,6867,,no,0,0.0,0,#O A man X drinks the juice,man x drinks juice,Drinking is generally a stationary activity with low body and hand motion.,r002,Cleaning,,953.1348933333334,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Stationary,12,,3,10726,,no,0,0.0,0,#O A man X leans on the table,man x leans on table,"The action indicates a stable, non-moving posture.",r002,Cleaning,,971.6136533333332,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Object Transfer,12,,3,11163,,no,0,0.0,0,#C C picks disposable juice glass,picks disposable juice glass,Logistics action involving picking up an object.,r002,Cleaning,,1398.5315566666668,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Object Transfer,12,,4,7332,,no,0,0.0,0,#C C places disposable juice glass on the table,places disposable juice glass on table,Logistics step involving picking up and placing an object.,r002,Cleaning,,1403.1554766666668,Gold,c6534c1f-765e-42e7-86f4-da210d5211c3,no
Object Transfer,12,,3,11620,,no,0,0.0,0,#C C places the bowl in the rack,places bowl in rack,Logistics step involving the placement of an object.,r002,Cleaning,,341.67639526666665,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,10148,,no,0,0.0,0,#C C fetches the water with the cooking pot,fetches water with cooking pot,"Fetching involves picking up and moving an object, which is a logistics step.",r002,Cleaning,,401.1949952666667,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,9,1872,,no,0,0.0,0,#C C puts spoon in the drawer,puts spoon in drawer,Logistics step involving placing an object.,r002,Cleaning,,614.3507752666667,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,4,8241,,no,0,0.0,0,#C C takes the bowls,takes bowls,Logistics/Setup step involving picking up or moving objects.,r002,Cleaning,,752.6004452666667,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,4,7632,,no,0,0.0,0,#C C puts down the bowls,puts down bowls,Logistics action involving picking up or putting down objects.,r002,Cleaning,,753.1858552666667,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,11698,,no,0,0.0,0,#C C places the glass on the utensils rack,places glass on utensils rack,Logistics step involving the placement of an object.,r002,Cleaning,,835.2988152666667,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,4,7402,,no,0,0.0,0,#C C places the spoon in the cooking pot,places spoon in cooking pot,Logistics step involving the placement of an object.,r002,Cleaning,,926.9266452666668,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,4,6088,watchlist_verb,yes,0,0.0,0,#C C moves the detergent on the table,moves detergent on table,Logistics step involving moving an object.,r002,Cleaning,,940.9100652666668,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,yes
Task Operation,12,,7,3027,,no,0,0.0,0,#C C sprinkles water on the sponge,sprinkles water on sponge,Core task involving high hand activity.,r002,Cleaning,,981.7928652666668,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,4,6573,,no,0,0.0,0,#C C exchanges sponge brush to his right hand,exchanges sponge brush to his right hand,Logistics step involving the transfer of an object (sponge brush).,r002,Cleaning,,1104.8962919333333,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Task Operation,12,,14,759,,no,0,0.0,0,#C C rinses scrub sponge on the sink with right hand,rinses scrub sponge on sink with right hand,"Core cleaning task, high hand activity.",r002,Cleaning,,1105.4839219333332,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Task Operation,12,,7,3010,,no,0,0.0,0,#C C scrubs kitchen counter with scrub sponge with left hand,scrubs kitchen counter with scrub sponge with left hand,Core task involving high hand activity.,r002,Cleaning,,1129.550081933333,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Task Operation,12,,7,3011,,no,0,0.0,0,#C C scrubs kitchen counter with scrub sponge with right hand,scrubs kitchen counter with scrub sponge with right hand,Core manual task involving high hand activity.,r002,Cleaning,,1133.4970519333333,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,10134,,no,0,0.0,0,#C C exchanges sponge brush to his left hand,exchanges sponge brush to his left hand,Logistics step involving the transfer of an object (sponge brush) to a different hand.,r002,Cleaning,,1137.7291119333331,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Search,12,,6,3511,,no,0,0.0,0,#C C looks around the kitchen room,looks around kitchen room,Visual search involving head movement.,r002,Cleaning,,1182.7307619333333,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,11746,,no,0,0.0,0,#C C places nylon paper dust on kitchen floor,places nylon paper dust on kitchen floor,Logistics step involving placing an object.,r002,Cleaning,,1317.5705819333332,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,10401,,no,0,0.0,0,#C C lifts nylon paper dust,lifts nylon paper dust,"Action involves picking up an object, which is a logistics step.",r002,Cleaning,,1322.7468019333332,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,9,1610,watchlist_verb,yes,0,0.0,0,#C C moves the paper from the table into the polythene bag,moves paper from table into polythene bag,Logistics of moving an object from one place to another.,r002,Cleaning,,1472.0244419333333,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,yes
Stationary,12,,28,197,watchlist_verb,yes,0,0.0,0,#C C holds mop,holds mop,"Low body/hand motion, holding position.",r002,Cleaning,,1729.2792986,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,yes
Object Transfer,12,,3,11352,,no,0,0.0,0,#C C picks rapture shower,picks rapture shower,"Logistics step, picking up an object.",r002,Cleaning,,1732.6156986,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Task Operation,12,,4,8146,,no,0,0.0,0,#C C squeezes scouring cloth,squeezes scouring cloth,"Core manual task, high hand activity.",r002,Cleaning,,1912.5395186,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Object Transfer,12,,3,11455,,no,0,0.0,0,#C C picks toilet hand bidet with left hand,picks toilet hand bidet with left hand,"Logistics step, picking up an object.",r002,Cleaning,,1915.0890286,Gold,c7344db5-fc90-42b9-9dad-346dd3c5e4f0,no
Stationary,12,Task Operation,6,3308,,no,0,0.0,0,#C C arranges the pieces of meat together with his left hand.,arranges pieces of meat together with his left hand,"Low body/hand motion, arranging involves minimal movement.",r002,Cooking,,312.73269860000005,Bad,c8f8ebf1-5613-4f4a-802c-ada5e4c4b651,no
Object Transfer,12,,6,3663,,no,0,0.0,0,#C C picks a piece of meat on the chopping board with his left hand.,picks piece of meat on chopping board with his left hand,Logistics step involving picking up an object.,r002,Cooking,,335.5320686,Gold,c8f8ebf1-5613-4f4a-802c-ada5e4c4b651,no
Object Transfer,12,,4,7169,,no,0,0.0,0,#C C picks pieces of meat on the chopping board with his left hand.,picks pieces of meat on chopping board with his left hand,Logistics step involving picking up objects.,r002,Cooking,,353.7679886,Gold,c8f8ebf1-5613-4f4a-802c-ada5e4c4b651,no
Object Transfer,12,,6,3796,,no,0,0.0,0,#C C puts another cookies on the plate.,puts another cookies on plate,Logistics action involving picking up and placing the cookies.,r002,Cooking,,106.3480196,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,,4,7629,,no,0,0.0,0,#C C puts a dough on the table.,puts dough on table,"Logistics step, moving an object to a location.",r002,Cooking,,434.5007609546634,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Stationary,12,,9,1631,historical_bad,yes,2,1.0,2,#C C turns to the right.,turns to right,Turning the body does not involve significant movement through space or active hand use.,r002,Cooking,,615.7745609546635,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,Task Operation,3,8723,watchlist_verb,yes,0,0.0,0,#C C closes a trash chute.,closes trash chute,Logistics action involving closing an object.,r002,Cooking,,646.7544809546634,Bad,cac166bf-48d8-43be-aa39-f2e20b4d015a,yes
Object Transfer,12,Task Operation,3,9245,watchlist_verb,yes,0,0.0,0,#C C opens the kitchen cabinet with her left hand,opens kitchen cabinet with her left hand,Logistics step involving the opening of a cabinet.,r002,Cooking,,1383.8883609546633,Bad,cac166bf-48d8-43be-aa39-f2e20b4d015a,yes
Object Transfer,12,,3,9042,watchlist_verb,yes,0,0.0,0,#C C moves a chair with her left hand,moves chair with her left hand,Logistics/moving an object (chair).,r002,Cooking,,1457.7199309546631,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,yes
Task Operation,12,,4,6985,,no,0,0.0,0,#C C peels the egg shell in the polythene bag,peels egg shell in polythene bag,Core manual task involving hands with high activity.,r002,Cooking,,1474.8009309546633,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,,4,6470,,no,0,0.0,0,#C C drops the egg in the bowl of eggs,drops egg in bowl of eggs,Refined via regex fallback,r002,Cooking,,1487.208420954663,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,,3,10039,,no,0,0.0,0,#C C drops the serviette paper on the table,drops serviette paper on table,Refined via regex fallback,r002,Cooking,,1559.0097009546632,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,Task Operation,3,10861,,no,0,0.0,0,#C C packs the sliced egg with knife and her left hand,packs sliced egg with knife and her left hand,Logistics step involving picking up and moving objects.,r002,Cooking,,1603.3657309546631,Bad,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Task Operation,12,,3,11931,,no,0,0.0,0,#C C pours the sliced egg into the bowl,pours sliced egg into bowl,Core task involving high hand activity.,r002,Cooking,,1605.247600954663,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Task Operation,12,,5,4514,,no,0,0.0,0,#C C cuts the tomato with the knife in her right hand. #Unsure,cuts tomato with knife in her right hand,Core task involving high hand activity.,r002,Cooking,,1821.790970954663,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Object Transfer,12,,7,2805,,no,0,0.0,0,#C C picks a knife with her right hand.,picks knife with her right hand,"Logistics/Setup step, picking up an object.",r002,Cooking,,2515.7964209546635,Gold,cac166bf-48d8-43be-aa39-f2e20b4d015a,no
Search,12,Stationary,3,9091,watchlist_verb,yes,0,0.0,0,#C C moves his left hand along the wood frame,moves his left hand along wood frame,Implies a visual or tactile search along the frame with minimal body movement.,r002,Mechanical Repair,,209.00959,Bad,cd8282c8-528e-4da8-97d2-2987ca818ff0,yes
Locomotion,12,Stationary,3,9096,watchlist_verb,yes,0,0.0,0,#C C moves his legs in an alternating motion.,moves his legs in alternating motion,"Alternating leg movement, indicative of seated activity like pedaling or shifting position, which involves body movement through space.",r002,Desk Work,,24.1789096,Bad,cf90f24b-32de-452a-b154-03ca5e47099a,yes
Stationary,12,,7,2513,watchlist_verb,yes,0,0.0,0,#C C moves his legs to the right.,moves his legs to right,"Low body/hand motion, slight movement does not qualify as locomotion.",r002,Desk Work,,153.6060296,Gold,cf90f24b-32de-452a-b154-03ca5e47099a,yes
Stationary,12,Locomotion,5,5537,,no,0,0.0,0,#C C sits up on the yoga mat,sits up on yoga mat,"The action describes a change in posture to a seated position, indicating low body motion.",r002,Desk Work,,388.59385095466337,Bad,cf90f24b-32de-452a-b154-03ca5e47099a,no
Object Transfer,12,,7,3051,,no,0,0.0,0,#C C takes the brush off the pole,takes brush off pole,"Logistics/Setup step, picking up an object.",r002,Mechanical Repair,,84.3041296,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Object Transfer,12,,6,3781,,no,0,0.0,0,#C C pulls the brush out of the paint container,pulls brush out of paint container,Logistics step involving picking up and moving an object.,r002,Mechanical Repair,,86.04135959999999,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Task Operation,12,,8,1977,watchlist_verb,yes,0,0.0,0,#C C adjusts the nylon on the floor with her left hand,adjusts nylon on floor with her left hand,Core manual task involving precise hand movements.,r002,Mechanical Repair,,89.5003296,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,yes
Stationary,12,,9,1815,,no,0,0.0,0,#C C places his left hand on the balcony railing,places his left hand on balcony railing,The action indicates a stable position with minimal motion.,r002,Mechanical Repair,,308.1084809546634,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Stationary,12,,9,1929,,no,0,0.0,0,#C C takes his left hand off the balcony railing,takes his left hand off balcony railing,"The action describes a removal of support, indicating a pause or transition with minimal motion.",r002,Mechanical Repair,,323.1524009546634,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Stationary,12,,6,3244,watchlist_verb,yes,0,0.0,0,#C C moves his right leg,moves his right leg,"Low body/hand motion, single leg movement does not constitute significant locomotion.",r002,Mechanical Repair,,451.7516909546634,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,yes
Locomotion,12,,6,3311,,no,0,0.0,0,#C C bends toward the paint container again.,bends toward paint container again,"Body movement, specifically bending, which involves high body acceleration.",r002,Mechanical Repair,,572.58822762133,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Object Transfer,12,,7,3062,,no,0,0.0,0,#C C takes paint from the paint container again.,takes paint from paint container again,Logistics step of picking up and moving an object.,r002,Mechanical Repair,,609.2383776213301,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Task Operation,12,,8,2349,,no,0,0.0,0,#C C rubs the paint brush on the inner side of the container again.,rubs paint brush on inner side of container again,Core task involving manual activity with the hand.,r002,Mechanical Repair,,610.8392776213301,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Locomotion,12,,3,9510,,no,0,0.0,0,#C C bends down to the ground.,bends down to ground,"Body movement to change position (bend down), indicating a change in posture and spatial movement.",r002,Mechanical Repair,,673.1478176213301,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Task Operation,12,,7,2596,,no,0,0.0,0,#C C continues to paint the vertical panel of the railing.,continues to paint vertical panel of railing,Core task involving repetitive hand movements.,r002,Mechanical Repair,,687.3628876213301,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Stationary,12,,5,5601,,no,0,0.0,0,#C C stops painting again.,stops painting again,"The action indicates a pause, suggesting low body and hand motion.",r002,Mechanical Repair,,698.81543762133,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Stationary,12,,33,149,,no,1,1.0,1,#C C stops painting.,stops painting,"Low body/hand motion, indicating a pause or stop in activity.",r002,Mechanical Repair,,868.28477762133,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Object Transfer,12,,5,5417,,no,0,0.0,0,#C C removes the brush from inside the paint.,removes brush from inside paint,Logistics step involving picking up an object.,r002,Mechanical Repair,,872.2704276213301,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Object Transfer,12,Task Operation,10,1377,,no,0,0.0,0,#C C dips the painting brush in a paint container.,dips painting brush in paint container,"The action involves picking up and dipping the brush, which is a logistics step.",r002,Mechanical Repair,,1113.3234542879966,Bad,cfba10a6-af61-4b63-b958-18f4bed01957,no
Task Operation,12,,4,6953,,no,0,0.0,0,#C C paints the railings.,paints railings,Core manual task involving high hand activity.,r002,Mechanical Repair,,1117.6163042879966,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,no
Locomotion,12,,3,9180,watchlist_verb,yes,0,0.0,0,#C C moves to the right side of the balcony.,moves to right side of balcony,"Body moving through space, involves walking or moving to a different location.",r002,Mechanical Repair,,1186.1647042879963,Gold,cfba10a6-af61-4b63-b958-18f4bed01957,yes
Stationary,12,Task Operation,4,5854,watchlist_verb,yes,0,0.0,0,#C C adjusts the nylon on the floor,adjusts nylon on floor,"The action described does not indicate significant movement, suggesting a low-energy, possibly stationary activity.",r002,Mechanical Repair,,1474.2844442879966,Bad,cfba10a6-af61-4b63-b958-18f4bed01957,yes
Stationary,12,,3,8747,watchlist_verb,yes,0,0.0,0,#C C holds the book with his left hand,holds book with his left hand,"The action involves holding a book with one hand, which indicates a low energy state with minimal movement.",r002,Walking Outdoors,,85.86916959999999,Gold,d3dd9264-3fbc-468f-8c8f-433c3e804411,yes
Object Transfer,12,Task Operation,10,1320,watchlist_verb,yes,0,0.0,0,#C C adjusts the book in his hands,adjusts book in his hands,"Logistics step, short bursts of hand activity.",r002,Walking Outdoors,,186.7062796,Bad,d3dd9264-3fbc-468f-8c8f-433c3e804411,yes
Object Transfer,12,Task Operation,7,2530,watchlist_verb,yes,0,0.0,0,#C C opens a cupboard with his left hand,opens cupboard with his left hand,"Action involves opening a cupboard, which is a logistics step.",r002,Walking Outdoors,,931.00924762133,Bad,d3dd9264-3fbc-468f-8c8f-433c3e804411,yes
Object Transfer,12,,3,11286,,no,0,0.0,0,#C C picks a packet of conduit fittings,picks packet of conduit fittings,Logistics step involving picking up an object.,r002,Carpentry,,14.50808,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Object Transfer,12,,7,2960,,no,0,0.0,0,#C C puts the pliers in the pocket,puts pliers in pocket,"Logistics/Setup step, placing an object.",r002,Carpentry,,42.80477,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Object Transfer,12,,3,11137,,no,0,0.0,0,#C C picks a conduit pipe,picks conduit pipe,Logistics step involving picking up an object.,r002,Carpentry,,77.70023,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Search,12,Task Operation,3,10816,,no,0,0.0,0,#C C measures the conduit pipe,measures conduit pipe,Visual search or monitoring (looking at the conduit pipe for measurement).,r002,Carpentry,,175.45566,Bad,d833ef72-c801-417e-b90c-ef8d8401029f,no
Object Transfer,12,,3,11458,,no,0,0.0,0,#C C picks a tool,picks tool,Logistics step involving picking up an object.,r002,Carpentry,,198.90762,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Object Transfer,12,Task Operation,5,4627,,no,0,0.0,0,#C C fixes #unsure,fixes,"[CtxFixed] The action of fixing 'unsure' seems to be a continuation of the previous actions involving the drill. Since the drill is being placed on the floor, it is a deliberate placement and thus classified as 'Object Transfer'.",r002,Carpentry,,287.99341,Bad,d833ef72-c801-417e-b90c-ef8d8401029f,no
Task Operation,12,,3,9827,,no,0,0.0,0,#C C drills a hole,drills hole,Core task involving high hand activity and focused motion.,r002,Carpentry,,292.67534,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Task Operation,12,,4,6590,,no,0,0.0,0,#C C fixes #unsure on the drilled hole,fixes on drilled hole,"[CtxFixed] The current action involves fixing or adjusting the drilled hole, which is a continuation of the essential operation started in t-2.",r002,Carpentry,,311.78023,Gold,d833ef72-c801-417e-b90c-ef8d8401029f,no
Object Transfer,12,,9,1793,,no,0,0.0,0,#C C picks a ruler with his right hand,picks ruler with his right hand,Logistics/Setup step involving picking up an object.,r002,Carpentry,,7.2073696,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Stationary,12,,5,4226,watchlist_verb,yes,0,0.0,0,#C C holds the ruler with both hands,holds ruler with both hands,"Low body/hand motion, holding an object without movement.",r002,Carpentry,,9.1564796,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Stationary,12,,4,5976,watchlist_verb,yes,0,0.0,0,#C C holds the paper tape with both hands,holds paper tape with both hands,"Low body/hand motion, holding an object without movement.",r002,Carpentry,,59.4125996,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Stationary,12,,3,8847,watchlist_verb,yes,0,0.0,0,#C C holds the paper tape with his left hand,holds paper tape with his left hand,"Low body/hand motion, holding an object without movement.",r002,Carpentry,,68.4499496,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Stationary,12,,3,8848,watchlist_verb,yes,0,0.0,0,#C C holds the paper tape with his right hand,holds paper tape with his right hand,"Low body/hand motion, holding an object without movement.",r002,Carpentry,,68.8875796,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Task Operation,12,,9,1746,,no,0,0.0,0,#C C marks the paper tape with the pen in his right hand,marks paper tape with pen in his right hand,Core task involving high hand activity.,r002,Carpentry,,77.6477496,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,3,10000,,no,0,0.0,0,# C drops the plastic box in his left hand on the table #unsure,drops plastic box in his left hand on table,Refined via regex fallback,r002,Carpentry,,104.8923396,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,6,3929,,no,0,0.0,0,#C C removes the ruler from the table,removes ruler from table,"Logistics step, moving an object from one place to another.",r002,Carpentry,,120.6055796,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,6,3430,,no,0,0.0,0,#C C drops the ruler on the table,drops ruler on table,Refined via regex fallback,r002,Carpentry,,130.9537296,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,3,10001,,no,0,0.0,0,#C C drops the plastic box on the table,drops plastic box on table,Refined via regex fallback,r002,Carpentry,,134.7784896,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,Stationary,7,2989,,no,0,0.0,0,#C C removes his hands from the plastic box #unsure,removes his hands from plastic box,"The action describes removing hands from an object, which is a logistics step.",r002,Carpentry,,135.1191596,Bad,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,Stationary,8,2336,,no,0,0.0,0,#C C removes his right hand from the paper tape,removes his right hand from paper tape,Logistics step involving the removal of a hand from an object (paper tape).,r002,Carpentry,,190.3906696,Bad,db171065-a8a9-49f7-bc56-66879d228b30,no
Task Operation,12,,3,8646,watchlist_verb,yes,0,0.0,0,#C C adjusts the ruler with his right hand,adjusts ruler with his right hand,Core manual task involving precise hand movement.,r002,Carpentry,,193.1471796,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Object Transfer,12,,3,11552,,no,0,0.0,0,#C C picks up the ruler with his right hand,picks up ruler with his right hand,Logistics step involving picking up an object.,r002,Carpentry,,205.1546196,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Task Operation,12,,8,1978,watchlist_verb,yes,0,0.0,0,#C C adjusts the ruler with his hands,adjusts ruler with his hands,Core task involving precise hand movements.,r002,Carpentry,,295.2403809546634,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Object Transfer,12,,3,9979,,no,0,0.0,0,#C C drops the paper tape on the table,drops paper tape on table,Refined via regex fallback,r002,Carpentry,,358.4303609546634,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,4,7953,,no,0,0.0,0,#C C removes the ruler from the table with his left hand,removes ruler from table with his left hand,Logistics step involving picking up an object.,r002,Carpentry,,397.0034709546634,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,5,4719,,no,0,0.0,0,#C C lifts the ruler with both hands,lifts ruler with both hands,"The action involves picking up an object, which is a logistics step.",r002,Carpentry,,420.6839709546634,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Stationary,12,Task Operation,3,8640,watchlist_verb,yes,0,0.0,0,#C C adjusts the plastic box with his hands #unsure,adjusts plastic box with his hands,Adjusting a box likely involves minimal movement and could be done while standing still.,r002,Carpentry,,477.9924209546634,Bad,db171065-a8a9-49f7-bc56-66879d228b30,yes
Object Transfer,12,,3,11066,,no,0,0.0,0,#C C picks a bolt with his left hand,picks bolt with his left hand,Logistics step of picking up an object.,r002,Carpentry,,508.2620109546634,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,3,11035,,no,0,0.0,0,#C C picks another bolt with his right hand from the tool box,picks another bolt with his right hand from tool box,Logistics/Setup step involving picking an object.,r002,Carpentry,,555.48452762133,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,3,9854,,no,0,0.0,0,#C C drops the bolt in his left hand,drops bolt in his left hand,"[CtxFixed] The action of dropping the bolt is a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",r002,Carpentry,,556.99928762133,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,8,2274,,no,0,0.0,0,#C C puts the bolt in the mouth of the cordless driver,puts bolt in mouth of cordless driver,Logistics step of placing the bolt into the tool.,r002,Carpentry,,575.7976376213301,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Object Transfer,12,,6,3822,,no,0,0.0,0,#C C puts the cordless driver inside the plastic box #unsure,puts cordless driver inside plastic box,Logistics step involving picking up and placing an object.,r002,Carpentry,,578.66923762133,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
Stationary,12,,7,2491,watchlist_verb,yes,0,0.0,0,#C C holds the plastic box with his left hand #unsure,holds plastic box with his left hand,"Holding a box with one hand indicates a low-energy, stationary action.",r002,Carpentry,,580.9773276213301,Gold,db171065-a8a9-49f7-bc56-66879d228b30,yes
Task Operation,12,,12,1054,,no,0,0.0,0,#C C screws the bolt through the plastic box onto the table #unsure,screws bolt through plastic box onto table,Core manual task involving fine motor skills and hand activity.,r002,Carpentry,,585.08934762133,Gold,db171065-a8a9-49f7-bc56-66879d228b30,no
