global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,verdict,task_id,project,inner_id,corrected_action,secondary_action
2630,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,371.24117,#C C drops the cup on the plate rack with her left hand.,Cleaning,Object Transfer,Refined via regex fallback,4,r002,drops cup on plate rack with her left hand,7,no,,no,0,0,0.0,Gold,1803,2,803,,
1806,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,435.82073,#C C picks up the peeler.,Cleaning,Object Transfer,"Logistics action, picking up an object.",4,r002,picks up peeler,9,no,,no,0,0,0.0,Gold,1804,2,804,,
135,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,545.3321346666668,#C C opens the tap with her right hand.,Cleaning,Object Transfer,"Logistics action of opening the tap, involves a short burst of hand activity.",4,r002,opens tap with her right hand,34,yes,watchlist_verb,yes,1,1,1.0,Gold,1805,2,805,,
2471,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,559.3906166666667,#C C holds the cloth with his left hand,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds cloth with his left hand,7,yes,watchlist_verb,yes,0,0,0.0,Gold,1806,2,806,,
195,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,562.9793066666666,#C C unfolds the cloth,Cleaning,Stationary,"Low body/hand motion, likely involves minimal movement.",4,r002,unfolds cloth,29,no,,no,1,1,1.0,Bad,1807,2,807,Task Operation,
10874,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,564.2088866666667,#C C passes the cloth to his right hand,Cleaning,Object Transfer,"Logistics step, passing an object from one hand to another.",4,r002,passes cloth to his right hand,3,no,,no,0,0,0.0,Gold,1808,2,808,,
11420,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,569.8534166666667,#C C picks a sponge with his right hand,Cleaning,Object Transfer,Logistics action involving picking up an object.,4,r002,picks sponge with his right hand,3,no,,no,0,0,0.0,Gold,1809,2,809,,
1561,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,612.2460266666667,#C C washes the bowl with the sponge,Cleaning,Task Operation,Core task involving high hand activity.,4,r002,washes bowl with sponge,10,no,,no,0,0,0.0,Gold,1810,2,810,,
6959,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,624.4516066666666,#C C passes the cloth to his left hand,Cleaning,Object Transfer,"Logistics step, passing an object.",4,r002,passes cloth to his left hand,4,no,,no,0,0,0.0,Gold,1811,2,811,,
5926,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,626.0173866666667,#C C holds the cloth with his hands,Cleaning,Stationary,"Low body/hand motion, holding the cloth.",4,r002,holds cloth with his hands,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1812,2,812,,
11160,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,643.2173566666667,#C C picks dirt with his right hand,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks dirt with his right hand,3,no,,no,0,0,0.0,Gold,1813,2,813,,
2998,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,663.7886466666666,#C C rinses his right hand,Cleaning,Task Operation,Core task involving high hand activity.,4,r002,rinses his right hand,7,no,,no,0,0,0.0,Gold,1814,2,814,,
8757,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,710.4082566666666,#C C holds the brush with his left hand,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds brush with his left hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1815,2,815,,
3939,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,823.9706966666668,#C C rinses the brush,Cleaning,Task Operation,Core task involving high hand activity.,4,r002,rinses brush,6,no,,no,0,0,0.0,Gold,1816,2,816,,
8230,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,842.5967866666667,#C C switches the brush from her right hand to her left hand.,Cleaning,Object Transfer,Logistics step involving the transfer of the brush between hands.,4,r002,switches brush from her right hand to her left hand,4,no,,no,0,0,0.0,Gold,1817,2,817,,
6467,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,844.1899566666666,#C C drops the dirt on the sink countertop.,Cleaning,Object Transfer,Logistics step of placing the dirt on the countertop.,4,r002,drops dirt on sink countertop,4,no,,no,0,0,0.0,Gold,1818,2,818,,
5622,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,845.3995066666666,#C C switches the brush from her left hand to her right hand.,Cleaning,Object Transfer,Logistics step involving the transfer of the brush between hands.,4,r002,switches brush from her left hand to her right hand,5,no,,no,0,0,0.0,Gold,1819,2,819,,
3163,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,849.8235366666667,#C C closes the running tap water.,Cleaning,Task Operation,Core task involving manual operation to stop the water flow.,4,r002,closes running tap water,6,yes,watchlist_verb,yes,0,0,0.0,Gold,1820,2,820,,
9976,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,873.4454066666667,#C C drops the pan support for gas stove into the sink.,Cleaning,Object Transfer,Refined via regex fallback,4,r002,drops pan support for gas stove into sink,3,no,,no,0,0,0.0,Gold,1821,2,821,,
8001,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,883.0700166666667,#C C rinses the sponge under the running tap water.,Cleaning,Task Operation,Core manual task involving high hand activity.,4,r002,rinses sponge under running tap water,4,no,,no,0,0,0.0,Gold,1822,2,822,,
8209,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,905.0298666666666,#C C stops wiping the gas cooker top.,Cleaning,Stationary,"Low body/hand motion, indicating a pause or stop in action.",4,r002,stops wiping gas cooker top,4,no,,no,0,0,0.0,Gold,1823,2,823,,
11158,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,915.2835266666666,#C C picks a dirt form the gas cooker top.,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks dirt form gas cooker top,3,no,,no,0,0,0.0,Gold,1824,2,824,,
6320,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,964.4654166666668,#C C cleans the pan support for gas stove with the sponge.,Cleaning,Task Operation,"Core task involving manual cleaning, high hand activity.",4,r002,cleans pan support for gas stove with sponge,4,no,,no,0,0,0.0,Gold,1825,2,825,,
634,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,1067.3054013333333,#C C folds the napkin.,Cleaning,Task Operation,Core manual task involving high hand activity.,4,r002,folds napkin,15,no,,no,0,0,0.0,Gold,1826,2,826,,
6317,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,214.2256696,#C C cleans the mug,Cooking,Task Operation,Core task involving manual cleaning activity.,4,r002,cleans mug,4,no,,no,0,0,0.0,Gold,1827,2,827,,
1808,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,270.04686960000004,#C C picks up a saucer,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks up saucer,9,no,,no,0,0,0.0,Gold,1828,2,828,,
3337,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,271.25455960000005,#C C cleans the saucer,Cooking,Task Operation,Core task involving manual cleaning activity.,4,r002,cleans saucer,6,no,,no,0,0,0.0,Gold,1829,2,829,,
7805,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,280.8824096,#C C puts the saucer down,Cooking,Object Transfer,Logistics step of placing an object down.,4,r002,puts saucer down,4,no,,no,0,0,0.0,Gold,1830,2,830,,
3943,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,337.7328809546634,#C C rinses the saucer,Cooking,Task Operation,Core task involving high hand activity.,4,r002,rinses saucer,6,no,,no,0,0,0.0,Gold,1831,2,831,,
5359,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,355.7223709546634,#C C puts saucer in the rack,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,4,r002,puts saucer in rack,5,no,,no,0,0,0.0,Gold,1832,2,832,,
6140,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,1935.507650954663,#C C opens the bottle of water,Cooking,Object Transfer,"Logistics step, opening an object.",4,r002,opens bottle of water,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1833,2,833,,
5209,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,1965.134970954663,#C C pours water to the plant,Cooking,Task Operation,Core task involving a continuous hand motion.,4,r002,pours water to plant,5,no,,no,0,0,0.0,Gold,1834,2,834,,
7292,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,1987.936780954663,#C C picks up water bottles,Cooking,Object Transfer,Logistics step involving picking up objects.,4,r002,picks up water bottles,4,no,,no,0,0,0.0,Gold,1835,2,835,,
5208,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,2052.995330954663,#C C pours water to the flower,Cooking,Task Operation,Core task involving manual pouring action.,4,r002,pours water to flower,5,no,,no,0,0,0.0,Gold,1836,2,836,,
8712,e303a071-7d0b-40e7-b8df-dea6e79ad7e8,2131.8651509546635,#C C closes the lid of the bottle,Cooking,Object Transfer,"Closing an object, involves picking up and placing the lid.",4,r002,closes lid of bottle,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1837,2,837,,
1556,e6b7692d-5e35-4524-8d2a-385475b95806,1118.56715,#C C walks across the store,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking with high body acceleration.",4,r002,walks across store,10,no,,no,0,0,0.0,Gold,1838,2,838,,
7022,e6b7692d-5e35-4524-8d2a-385475b95806,1225.48703,#O person Z picks up the packet,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,4,r002,person z picks up packet,4,no,,no,0,0,0.0,Gold,1839,2,839,,
11022,e6b7692d-5e35-4524-8d2a-385475b95806,1232.13729,#O person Z puts the packet on the barcode scanner,Walking Outdoors,Object Transfer,Logistics step of placing an object on a scanner.,4,r002,person z puts packet on barcode scanner,3,no,,no,0,0,0.0,Gold,1840,2,840,,
11560,e6b7692d-5e35-4524-8d2a-385475b95806,1944.2963066666664,#C C picks up the shopping bag,Walking Outdoors,Object Transfer,Logistics action of picking up an object.,4,r002,picks up shopping bag,3,no,,no,0,0,0.0,Gold,1841,2,841,,
11016,e6b7692d-5e35-4524-8d2a-385475b95806,1990.2839366666667,#O person Y runs across the pavement,Walking Outdoors,Locomotion,Body moving through space with high body acceleration.,4,r002,person y runs across pavement,3,no,,no,0,0,0.0,Gold,1842,2,842,,
10765,e6b7692d-5e35-4524-8d2a-385475b95806,3263.44002,#O man X walks down the street,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",4,r002,man x walks down street,3,no,,no,0,0,0.0,Gold,1843,2,843,,
4694,e6b7692d-5e35-4524-8d2a-385475b95806,3291.23209,#O kid Y runs down the street,Walking Outdoors,Locomotion,Body moving through space at a high speed.,4,r002,kid y runs down street,5,no,,no,0,0,0.0,Gold,1844,2,844,,
10044,e6b7692d-5e35-4524-8d2a-385475b95806,3985.4835433333337,#C C drops shopping bag,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping a shopping bag is considered a deliberate placement of an object onto a surface, which fits the definition of 'Object Transfer'.",4,r002,drops shopping bag,3,no,,no,0,0,0.0,Gold,1845,2,845,,
4140,e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,4.6392696,#C C adjusts the camera on his head with both hands. #Unsure,Playing Instrument,Stationary,Adjusting the camera with hands while likely in a stationary position.,4,r002,adjusts camera on his head with both hands,5,yes,watchlist_verb,yes,0,0,0.0,Bad,1846,2,846,Task Operation,
11854,e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,12.967359599999998,#C C plays with the kitten X using his right hand.,Playing Instrument,Task Operation,Core manual task involving high hand activity.,4,r002,plays with kitten x using his right hand,3,no,,no,0,0,0.0,Gold,1847,2,847,,
8942,e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,22.272599600000003,#C The kitten X moves out of Cs reach.,Playing Instrument,Stationary,The action describes a passive scenario with no significant movement.,4,r002,kitten x moves out of cs reach,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1848,2,848,Locomotion,
8943,e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,64.21465959999999,#C The kitten X plays with the stick C is holding in his right hand.,Playing Instrument,Stationary,"The action describes a playful, stationary interaction with an object.",4,r002,kitten x plays with stick is holding in his right hand,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1849,2,849,Task Operation,
10900,e7eead9a-5f4e-47af-8f54-2dd3fd453a2d,125.6618996,#C C passes the stick in his right hand to his left hand.,Playing Instrument,Object Transfer,"Passing the stick from one hand to another, a logistics step.",4,r002,passes stick in his right hand to his left hand,3,no,,no,0,0,0.0,Gold,1850,2,850,,
4430,ea6247f4-10cc-4327-af0b-aa834f9e92b3,5.5016796,#C C brushes the wood with the sanding block in his right hand.,Carpentry,Task Operation,Core task involving high hand activity.,4,r002,brushes wood with sanding block in his right hand,5,no,,no,0,0,0.0,Gold,1851,2,851,,
7886,ea6247f4-10cc-4327-af0b-aa834f9e92b3,25.784619600000003,#C C puts the wood on a heap of wood on the table with his left hand.,Carpentry,Object Transfer,Logistics action of placing an object.,4,r002,puts wood on heap of wood on table with his left hand,4,no,,no,0,0,0.0,Gold,1852,2,852,,
7301,ea6247f4-10cc-4327-af0b-aa834f9e92b3,27.831889600000004,#C C picks a wood from the left side of the table with his left hand.,Carpentry,Object Transfer,Logistics step of picking up an object.,4,r002,picks wood from left side of table with his left hand,4,no,,no,0,0,0.0,Gold,1853,2,853,,
11175,eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,74.2567086,#C C picks dustbin bag,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks dustbin bag,3,no,,no,0,0,0.0,Gold,1854,2,854,,
3093,eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,126.5075186,#C C walks in the walkway,Cleaning,Locomotion,"Body moving through space (walking), high body acceleration.",4,r002,walks in walkway,7,no,,no,0,0,0.0,Gold,1855,2,855,,
8307,eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,184.5342786,#C C throws dust in the bin,Cleaning,Locomotion,Movement of the body through space to perform the task.,4,r002,throws dust in bin,4,no,,no,0,0,0.0,Bad,1856,2,856,Object Transfer,
8122,eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,815.2426691778774,#C C sprays on kitchen counter,Cleaning,Task Operation,Core task involving high hand activity.,4,r002,sprays on kitchen counter,4,no,,no,0,0,0.0,Gold,1857,2,857,,
6537,eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9,938.713977613672,#C C drops a sprayer,Cleaning,Object Transfer,"[CtxFixed] The action of dropping a sprayer is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",4,r002,drops sprayer,4,no,,no,0,0,0.0,Gold,1858,2,858,,
7147,f2b29e04-a09d-4faa-a966-6f639dca11ec,137.22054,#C C picks the nylon paper bag in the car,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks nylon paper bag in car,4,no,,no,0,0,0.0,Gold,1859,2,859,,
3653,f2b29e04-a09d-4faa-a966-6f639dca11ec,155.22448,#C C picks the nylon paper bag on the floor,Cleaning,Object Transfer,Logistics step involving picking up an object.,4,r002,picks nylon paper bag on floor,6,no,,no,0,0,0.0,Gold,1860,2,860,,
9574,f2b29e04-a09d-4faa-a966-6f639dca11ec,165.02957,#C C carries the plastic chair,Cleaning,Locomotion,Body moving through space while carrying an object.,4,r002,carries plastic chair,3,no,,no,0,0,0.0,Bad,1861,2,861,Object Transfer,
2319,f2b29e04-a09d-4faa-a966-6f639dca11ec,368.83759,#C C puts the tissue paper in the nylon paper bag,Cleaning,Object Transfer,Logistics step involving picking up and putting down an object.,4,r002,puts tissue paper in nylon paper bag,8,no,,no,0,0,0.0,Gold,1862,2,862,,
8842,f2b29e04-a09d-4faa-a966-6f639dca11ec,377.64739,#C C holds the nylon paper bag in the hand,Cleaning,Stationary,The action describes holding an object without any significant movement.,4,r002,holds nylon paper bag in hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1863,2,863,,
388,f3d921fe-d7d8-4c09-98fd-7850154d73dc,38.5723396,#C C drains the paint on the brush by the side of the paint can,Mechanical Repair,Object Transfer,Logistics step involving the transfer of paint from the brush to the can.,4,r002,drains paint on brush by side of paint can,19,no,,no,0,0,0.0,Bad,1864,2,864,Task Operation,
9187,f3d921fe-d7d8-4c09-98fd-7850154d73dc,92.1122296,#C C moves towards the can of paint,Mechanical Repair,Locomotion,Body moving through space to reach an object.,4,r002,moves towards can of paint,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1865,2,865,,
5777,f3d921fe-d7d8-4c09-98fd-7850154d73dc,1095.9893742879967,#C C wipes the brush on the paint can,Mechanical Repair,Task Operation,Core manual task involving hand activity.,4,r002,wipes brush on paint can,5,no,,no,0,0,0.0,Gold,1866,2,866,,
1119,f3d921fe-d7d8-4c09-98fd-7850154d73dc,1102.8109342879966,#C C brushes the newel post with a brush,Mechanical Repair,Task Operation,Core manual task involving hand activity with a tool.,4,r002,brushes newel post with brush,11,no,,no,0,0,0.0,Gold,1867,2,867,,
6211,f3d921fe-d7d8-4c09-98fd-7850154d73dc,1223.7024942879966,#C C touches the polythene with her left hand,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or holding the item.",4,r002,touches polythene with her left hand,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1868,2,868,,
5308,f5b87541-3879-444f-be65-2b17f1d95735,325.6043886458333,#C C puts jug on kitchen cabinet,Cooking,Object Transfer,Logistics step involving picking up and placing the jug.,4,r002,puts jug on kitchen cabinet,5,no,,no,0,0,0.0,Gold,1869,2,869,,
4335,f5b87541-3879-444f-be65-2b17f1d95735,383.6071186458333,#C C opens draw,Cooking,Object Transfer,Logistics step involving opening a drawer.,4,r002,opens draw,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1870,2,870,,
9721,f5b87541-3879-444f-be65-2b17f1d95735,723.0626176136719,#C C crushes ginger on the plate,Cooking,Task Operation,Core manual task involving high hand activity.,4,r002,crushes ginger on plate,3,no,,no,0,0,0.0,Gold,1871,2,871,,
8065,f5b87541-3879-444f-be65-2b17f1d95735,850.9823786458334,#C C separates part of garlic,Cooking,Task Operation,"Core task involving manipulation, high hand activity.",4,r002,separates part of garlic,4,no,,no,0,0,0.0,Gold,1872,2,872,,
7071,f5b87541-3879-444f-be65-2b17f1d95735,886.9414886458334,#C C picks clove of garlic,Cooking,Object Transfer,"Logistics step, picking up an object.",4,r002,picks clove of garlic,4,no,,no,0,0,0.0,Gold,1873,2,873,,
6457,f5b87541-3879-444f-be65-2b17f1d95735,892.7104286458333,#C C drops clove of garlic,Cooking,Object Transfer,"[CtxFixed] The action of dropping the clove of garlic onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",4,r002,drops clove of garlic,4,no,,no,0,0,0.0,Gold,1874,2,874,,
4959,f5b87541-3879-444f-be65-2b17f1d95735,899.4087386458333,#C C picks garlic clove,Cooking,Object Transfer,"Logistics step, picking up an object.",4,r002,picks garlic clove,5,no,,no,0,0,0.0,Gold,1875,2,875,,
6096,f5b87541-3879-444f-be65-2b17f1d95735,937.5258986458332,#C C moves garlic,Cooking,Object Transfer,Logistics step involving moving an object.,4,r002,moves garlic,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1876,2,876,,
3000,f5b87541-3879-444f-be65-2b17f1d95735,938.8281286458332,#C C rolls #unsure,Cooking,Stationary,"Low body/hand motion, likely involves minimal movement.",4,r002,rolls,7,no,,no,0,0,0.0,Bad,1877,2,877,Task Operation,
2640,f5b87541-3879-444f-be65-2b17f1d95735,947.8843386458334,#C C drops peels,Cooking,Object Transfer,"[CtxFixed] The action of dropping peels is a deliberate placement of an object onto a surface, which fits the definition of Object Transfer.",4,r002,drops peels,7,no,,no,0,0,0.0,Gold,1878,2,878,,
8801,f5b87541-3879-444f-be65-2b17f1d95735,950.3146086458332,#C C holds garlic with both hands,Cooking,Stationary,"Low body/hand motion, holding an object.",4,r002,holds garlic with both hands,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1879,2,879,,
9930,f5b87541-3879-444f-be65-2b17f1d95735,965.7374786458332,#C C drops garlic in #unsure,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the garlic onto a surface, which fits the definition of an Object Transfer.",4,r002,drops garlic in,3,no,,no,0,0,0.0,Gold,1880,2,880,,
6500,f5b87541-3879-444f-be65-2b17f1d95735,989.0177486458332,#C C drops peel,Cooking,Object Transfer,[CtxFixed] The action involves dropping an object (the peel) which is a deliberate placement onto a surface.,4,r002,drops peel,4,no,,no,0,0,0.0,Gold,1881,2,881,,
8096,f5b87541-3879-444f-be65-2b17f1d95735,1157.8549716989585,#C C slices cucumber,Cooking,Task Operation,Core task involving high hand activity.,4,r002,slices cucumber,4,no,,no,0,0,0.0,Gold,1882,2,882,,
10253,f5b87541-3879-444f-be65-2b17f1d95735,1328.9511116989584,#C C grabs tomatoes,Cooking,Object Transfer,Logistics step involving picking up objects.,4,r002,grabs tomatoes,3,no,,no,0,0,0.0,Gold,1883,2,883,,
3359,f5b87541-3879-444f-be65-2b17f1d95735,1613.7823451274155,#C C crushes the ginger,Cooking,Task Operation,Core task involving high hand activity.,4,r002,crushes ginger,6,no,,no,0,0,0.0,Gold,1884,2,884,,
6641,f5b87541-3879-444f-be65-2b17f1d95735,1632.9439652666667,#C C grates garlic.,Cooking,Task Operation,Core task involving fine hand movements.,4,r002,grates garlic,4,no,,no,0,0,0.0,Gold,1885,2,885,,
9241,f5b87541-3879-444f-be65-2b17f1d95735,1664.1481652666666,#C C opens the grater.,Cooking,Object Transfer,Logistics action involving opening an object.,4,r002,opens grater,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1886,2,886,,
8198,f5b87541-3879-444f-be65-2b17f1d95735,1755.0462652666663,#C C stirs the sauce.,Cooking,Task Operation,Core manual task involving high hand activity.,4,r002,stirs sauce,4,no,,no,0,0,0.0,Gold,1887,2,887,,
11656,f5b87541-3879-444f-be65-2b17f1d95735,1761.2921252666663,#C C places cooking stick on the cooking pot.,Cooking,Object Transfer,Logistics step involving placing an object.,4,r002,places cooking stick on cooking pot,3,no,,no,0,0,0.0,Gold,1888,2,888,,
3615,f5b87541-3879-444f-be65-2b17f1d95735,1787.427245266667,#C C picks containers from the fridge.,Cooking,Object Transfer,Logistics step involving picking up objects.,4,r002,picks containers from fridge,6,no,,no,0,0,0.0,Gold,1889,2,889,,
11124,f735d4bb-d65e-4965-ac0d-270c0b9e5993,7.0379186,#C C picks a chopping board from the countertop,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks chopping board from countertop,3,no,,no,0,0,0.0,Gold,1890,2,890,,
2281,f735d4bb-d65e-4965-ac0d-270c0b9e5993,9.7788286,#C C puts the chopping board on the countertop,Cooking,Object Transfer,Logistics step involving moving an object to a specific location.,4,r002,puts chopping board on countertop,8,no,,no,0,0,0.0,Gold,1891,2,891,,
7149,f735d4bb-d65e-4965-ac0d-270c0b9e5993,21.848588600000003,#C C picks an onion from the plastic bowl,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks onion from plastic bowl,4,no,,no,0,0,0.0,Gold,1892,2,892,,
4982,f735d4bb-d65e-4965-ac0d-270c0b9e5993,32.761428599999995,#C C picks an onion from the countertop,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks onion from countertop,5,no,,no,0,0,0.0,Gold,1893,2,893,,
11206,f735d4bb-d65e-4965-ac0d-270c0b9e5993,92.7854986,#C C picks a frying pan lid with his right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks frying pan lid with his right hand,3,no,,no,0,0,0.0,Gold,1894,2,894,,
5883,f735d4bb-d65e-4965-ac0d-270c0b9e5993,104.0673686,#C C closes the cooking oil bottle,Cooking,Object Transfer,Logistics/Setup step (closing a bottle).,4,r002,closes cooking oil bottle,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1895,2,895,,
4957,f735d4bb-d65e-4965-ac0d-270c0b9e5993,106.2281286,#C C picks the frying pan from the cooker,Cooking,Object Transfer,Logistics step involving picking up an object.,4,r002,picks frying pan from cooker,5,no,,no,0,0,0.0,Gold,1896,2,896,,
8359,f735d4bb-d65e-4965-ac0d-270c0b9e5993,130.9519986,#C C turns the onion on the chopping board,Cooking,Task Operation,Core task involving high hand activity.,4,r002,turns onion on chopping board,4,no,,no,0,0,0.0,Bad,1897,2,897,Object Transfer,
9119,f735d4bb-d65e-4965-ac0d-270c0b9e5993,135.23202859999998,#C C moves an onion piece on the chopping board,Cooking,Object Transfer,Logistics step involving moving an object.,4,r002,moves onion piece on chopping board,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1898,2,898,,
106,f735d4bb-d65e-4965-ac0d-270c0b9e5993,185.1211086,#C C puts the onion on the chopping board,Cooking,Object Transfer,Logistics step of placing the onion on the board.,4,r002,puts onion on chopping board,39,no,,no,0,0,0.0,Gold,1899,2,899,,
6111,f735d4bb-d65e-4965-ac0d-270c0b9e5993,206.1063386,#C C moves an onion piece on the chopping board with his left hand,Cooking,Task Operation,"Core task involving manipulation of an object, high hand activity.",4,r002,moves onion piece on chopping board with his left hand,4,yes,watchlist_verb,yes,0,0,0.0,Bad,1900,2,900,Object Transfer,
2704,f735d4bb-d65e-4965-ac0d-270c0b9e5993,277.0665092852933,#C C looks up,Cooking,Stationary,Looking up involves minimal movement and is a static action.,4,r002,looks up,7,no,,no,0,0,0.0,Bad,1901,2,901,Search,
628,f735d4bb-d65e-4965-ac0d-270c0b9e5993,328.1109392852933,#C C cuts the onion into pieces,Cooking,Task Operation,"Core task, high hand activity.",4,r002,cuts onion into pieces,15,no,,no,0,0,0.0,Gold,1902,2,902,,
11959,f735d4bb-d65e-4965-ac0d-270c0b9e5993,531.1871092852933,#C C presses a button on the phone,Cooking,Stationary,"Low body/hand motion, mostly finger movement.",4,r002,presses button on phone,3,no,,no,0,0,0.0,Gold,1903,2,903,,
653,f735d4bb-d65e-4965-ac0d-270c0b9e5993,551.956057613672,#C C places the cooking pan on the cooker,Cooking,Object Transfer,Logistics step of placing an object.,4,r002,places cooking pan on cooker,15,no,,no,0,0,0.0,Gold,1904,2,904,,
3679,f735d4bb-d65e-4965-ac0d-270c0b9e5993,585.959437613672,#C C picks the spices,Cooking,Object Transfer,Logistics step of picking up spices.,4,r002,picks spices,6,no,,no,0,0,0.0,Gold,1905,2,905,,
5594,f735d4bb-d65e-4965-ac0d-270c0b9e5993,666.2023976136719,#C C stirs the onions in the cooking pan,Cooking,Task Operation,Core task involving high hand activity.,4,r002,stirs onions in cooking pan,5,no,,no,0,0,0.0,Gold,1906,2,906,,
29,f735d4bb-d65e-4965-ac0d-270c0b9e5993,738.4472276136719,#C C opens the sink tap,Cooking,Object Transfer,Logistics step involving opening a tap.,4,r002,opens sink tap,78,yes,watchlist_verb,yes,0,0,0.0,Gold,1907,2,907,,
2251,f735d4bb-d65e-4965-ac0d-270c0b9e5993,751.6663776136719,#C C places pepper on the chopping board,Cooking,Object Transfer,"Logistics step, placing an object.",4,r002,places pepper on chopping board,8,no,,no,0,0,0.0,Gold,1908,2,908,,
1641,f735d4bb-d65e-4965-ac0d-270c0b9e5993,775.5218776136719,#C C chops the pepper,Cooking,Task Operation,Core task involving repetitive hand movements.,4,r002,chops pepper,9,no,,no,0,0,0.0,Gold,1909,2,909,,
7961,f735d4bb-d65e-4965-ac0d-270c0b9e5993,787.159267613672,#C C removes the seeds in the pepper,Cooking,Task Operation,Core task involving fine hand movements.,4,r002,removes seeds in pepper,4,no,,no,0,0,0.0,Gold,1910,2,910,,
