action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Object Transfer,11,,5,5443,,no,0,0.0,0,#C C removes the plate from the microwave.,removes plate from microwave,Logistics step involving picking up and moving an object.,r002,Cooking,,1422.5150309546634,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Stationary,11,,3,10117,,no,0,0.0,0,#C C eats the potatoes. #unsure,eats potatoes,"Consumption involves minimal movement, mostly hands to mouth.",r002,Cooking,,1534.3151509546633,Skip,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,6,3408,,no,0,0.0,0,#C C drops the fork in the bowl.,drops fork in bowl,Refined via regex fallback,r002,Cooking,,1754.984360954663,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,9,1681,,no,0,0.0,0,#C C drops the meat on the flat plate.,drops meat on flat plate,"[CtxFixed] The action of dropping the meat onto the flat plate is a deliberate placement of the object, which fits the definition of 'Object Transfer'.",r002,Cooking,,1838.912230954663,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,9,1782,,no,0,0.0,0,#C C picks a meats with his left hand.,picks meats with his left hand,Logistics step of picking up an object.,r002,Cooking,,1846.011970954663,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Stationary,11,Object Transfer,4,7672,,no,0,0.0,0,#C C puts the fork in his mouth. #unsure,puts fork in his mouth,"Low body/hand motion, likely involves minimal movement.",r002,Cooking,,1904.1322209546631,Bad,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,6,3164,watchlist_verb,yes,0,0.0,0,#C C closes the tray.,closes tray,"Closing an object, involves a short burst of hand activity.",r002,Cooking,,2049.995610954663,Gold,d2495931-34b0-4287-9e1a-f501c50580de,yes
Object Transfer,11,,6,3787,,no,0,0.0,0,#C C pulls out the rack from the dish washer.,pulls out rack from dish washer,Logistics action involving moving an object.,r002,Cooking,,2191.661420954664,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,5,4581,,no,0,0.0,0,#C C drops the nylon on the table.,drops nylon on table,Refined via regex fallback,r002,Cooking,,2377.410740954664,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Stationary,11,,4,6567,,no,0,0.0,0,#C C eats watermelon piece #Unsure,eats watermelon piece,"Low body/hand motion, eating is a relatively still activity.",r002,Cooking,,2535.4388509546634,Skip,d2495931-34b0-4287-9e1a-f501c50580de,no
Object Transfer,11,,4,7538,,no,0,0.0,0,#C C pushes the rack back into the dish washer,pushes rack back into dish washer,Logistics step involving moving an object (rack) into a specific location (dishwasher).,r002,Cooking,,2910.5578509546635,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Task Operation,11,,5,4462,,no,0,0.0,0,#C C cleans the table with the cloth.,cleans table with cloth,Core manual task involving high hand activity.,r002,Cooking,,3082.2909309546635,Gold,d2495931-34b0-4287-9e1a-f501c50580de,no
Stationary,11,,4,8369,,no,0,0.0,0,#C C turns towards the counter,turns towards counter,Turning towards an object indicates a change in orientation but does not involve significant motion or activity.,r002,Cooking,,1.5770286,Skip,d2606d87-2a9b-48df-96b2-5df1a4457215,no
Locomotion,11,,4,8435,,no,0,0.0,0,#C C walks towards the blender,walks towards blender,Body moving through space (walking).,r002,Cooking,,73.5298286,Gold,d2606d87-2a9b-48df-96b2-5df1a4457215,no
Task Operation,11,,5,4416,,no,0,0.0,0,#C C blends the stew,blends stew,Core task involving manual operation with high hand activity.,r002,Cooking,,95.7490286,Gold,d2606d87-2a9b-48df-96b2-5df1a4457215,no
Task Operation,11,,3,11937,,no,0,0.0,0,#C C pours the #unsure to the pot,pours to pot,Core task involving manual activity with the hands.,r002,Cooking,,362.2459968410295,Gold,d2606d87-2a9b-48df-96b2-5df1a4457215,no
Object Transfer,11,,5,5644,,no,0,0.0,0,#C C takes a glove,takes glove,Logistics/Setup step (taking an object).,r002,Gardening,,4.4402886,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,12,1022,,no,0,0.0,0,#C C put the weeds in a metal bin,put weeds in metal bin,Logistics step involving moving the weeds to the bin.,r002,Gardening,,20.852438600000003,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Task Operation,11,,5,5562,,no,0,0.0,0,#C C squeezes the concrete stones with a garden trowel,squeezes concrete stones with garden trowel,Core manual task involving high hand activity.,r002,Gardening,,45.1685986,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Task Operation,11,,5,5554,,no,0,0.0,0,#C C spread concrete stones with hand,spread concrete stones with hand,Core manual task involving high hand activity.,r002,Gardening,,107.8117186,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Stationary,11,,5,4185,watchlist_verb,yes,0,0.0,0,#C C hold the garden trowel,hold garden trowel,"Low body/hand motion, holding an object without moving.",r002,Gardening,,169.0446586,Gold,d38f271c-53f3-4771-8c17-a5157e723067,yes
Object Transfer,11,,3,11589,,no,0,0.0,0,#C C picks weeds from the floor,picks weeds from floor,Logistics step involving picking up and removing objects.,r002,Gardening,,304.58546989603417,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Locomotion,11,Object Transfer,7,2508,watchlist_verb,yes,1,1.0,1,#C C moves the bin,moves bin,Body moving through space to move an object.,r002,Gardening,,350.0436665627008,Bad,d38f271c-53f3-4771-8c17-a5157e723067,yes
Locomotion,11,Object Transfer,5,5665,,no,0,0.0,0,#C C throws the firewood,throws firewood,"The action involves movement through space, likely with a throw which includes body acceleration.",r002,Gardening,,609.536967942448,Bad,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,5,4954,,no,0,0.0,0,#C C picks the firewood,picks firewood,"The action involves picking up an object, which is a logistics step.",r002,Gardening,,611.734807942448,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Task Operation,11,,6,3366,,no,0,0.0,0,#C C cuts the firewood using flower scissors,cuts firewood using flower scissors,Core task involving high hand activity.,r002,Gardening,,614.299577942448,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,3,11468,,no,0,0.0,0,#C C picks a twig from the ground,picks twig from ground,Logistics action of picking up an object.,r002,Gardening,,819.072457641481,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Locomotion,11,Object Transfer,4,8301,,no,0,0.0,0,#C C throws branch on the ground,throws branch on ground,"Body moving through space to throw an object, involves high body acceleration.",r002,Gardening,,875.457007641481,Bad,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,Task Operation,4,6341,,no,0,0.0,0,#C C collects leaves,collects leaves,Logistics of picking up and moving leaves.,r002,Gardening,,1377.544157810775,Bad,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,4,7713,,no,0,0.0,0,#C C puts the leaves in the dustbin,puts leaves in dustbin,Logistics step of moving leaves from one location to another.,r002,Gardening,,1379.3843578107749,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,6,3417,,no,0,0.0,0,#C C drops the leaves in the dustbin,drops leaves in dustbin,The action involves moving an object (leaves) to a destination (dustbin).,r002,Gardening,,1427.3928611441083,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,4,6281,,no,0,0.0,0,#C C carries the dustbin,carries dustbin,Moving an object from one place to another.,r002,Gardening,,1428.1513011441084,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,3,11469,,no,0,0.0,0,#C C picks twigs,picks twigs,Logistics step of picking up twigs.,r002,Gardening,,1434.5757411441082,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,5,5294,,no,0,0.0,0,#C C puts dry leaves in a bucket,puts dry leaves in bucket,Logistics step involving picking up and placing dry leaves into a bucket.,r002,Gardening,,1639.8208351722656,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,3,11169,,no,0,0.0,0,#C C picks dry leaves with a rake and his hand,picks dry leaves with rake and his hand,Logistics action involving picking up and moving leaves.,r002,Gardening,,1704.5887051722657,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Stationary,11,,4,7531,,no,0,0.0,0,#c c pushes the door,pushes door,The action of pushing a door is typically brief and does not involve continuous movement or high energy activity.,r002,Gardening,,2186.965500125879,Gold,d38f271c-53f3-4771-8c17-a5157e723067,no
Object Transfer,11,,5,5032,,no,0,0.0,0,#c c picks a sweatshirt,picks sweatshirt,Logistics step involving picking up an object.,r002,Cleaning,,0.3826586,Gold,d9e86651-f7ea-4656-bc74-1591f18f9a38,no
Object Transfer,11,,5,5043,,no,0,0.0,0,#c c picks a top,picks top,Logistics action of picking up an object.,r002,Cleaning,,67.5186886,Gold,d9e86651-f7ea-4656-bc74-1591f18f9a38,no
Object Transfer,11,,5,5372,,no,0,0.0,0,#c c puts the socks on the table,puts socks on table,Logistics step involving picking up and placing an object.,r002,Cleaning,,98.1852786,Gold,d9e86651-f7ea-4656-bc74-1591f18f9a38,no
Task Operation,11,,3,11860,,no,0,0.0,0,#C C plucks parts of the watermelon plant,plucks parts of watermelon plant,Core task involving manual dexterity with the hands.,r002,Gardening,,-3.999999999976245e-07,Gold,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Search,11,Stationary,3,9398,watchlist_verb,yes,0,0.0,0,#C C touches the watermelon plant,touches watermelon plant,"Implies a visual or tactile inspection, likely with minimal hand activity.",r002,Gardening,,29.480059600000004,Bad,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,yes
Task Operation,11,,3,11862,,no,0,0.0,0,#C C plucks the pumpkin flower,plucks pumpkin flower,Core task involving high hand activity.,r002,Gardening,,74.80030959999999,Gold,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Object Transfer,11,Task Operation,5,4159,watchlist_verb,yes,0,0.0,0,#C C adjusts the plastic bag,adjusts plastic bag,Logistics action involving picking up or putting down an object.,r002,Gardening,,332.3924109546634,Bad,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,yes
Object Transfer,11,Task Operation,4,8321,,no,0,0.0,0,#C C ties the plastic bag,ties plastic bag,"This action involves the logistics of manipulating objects, which typically includes picking up, putting down, or transferring objects.",r002,Gardening,,414.9308709546634,Bad,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Task Operation,11,,4,6608,,no,0,0.0,0,#C C folds the pumpkin flower,folds pumpkin flower,Core task involving fine manual manipulation.,r002,Gardening,,579.6560542879968,Gold,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Object Transfer,11,,3,10017,,no,0,0.0,0,#C C drops the pumpkin flower on the ground,drops pumpkin flower on ground,"[CtxFixed] The action of dropping the pumpkin flower onto the ground is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Gardening,,606.0386442879967,Gold,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Search,11,,6,3292,watchlist_verb,yes,1,1.0,1,#C C touches the watermelon plantation,touches watermelon plantation,Implies a visual or tactile search for the watermelon plantation.,r002,Gardening,,838.0735642879968,Skip,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,yes
Task Operation,11,,3,9757,,no,0,0.0,0,#C C cuts parts of the watermelon plant with the scissor,cuts parts of watermelon plant with scissor,Core task involving manual dexterity and hand activity.,r002,Gardening,,1043.4245742879966,Gold,d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,no
Locomotion,11,,4,8407,,no,0,0.0,0,#C C walks in the underground parking space,walks in underground parking space,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,1986.1929766666667,Gold,dbfced7f-d9be-4a93-9238-980f4b17a335,no
Task Operation,11,,5,5552,,no,0,0.0,0,#C C sprays the towel,sprays towel,Core manual task involving high hand activity.,r002,Cleaning,,191.7654586,Gold,dfa06e1b-6823-4fa0-b7f8-194bac7bc7f3,no
Task Operation,11,,4,8126,,no,0,0.0,0,#C C sprays the stool,sprays stool,Core task involving high hand activity.,r002,Cleaning,,242.6743086,Gold,dfa06e1b-6823-4fa0-b7f8-194bac7bc7f3,no
Task Operation,11,,6,4122,,no,0,0.0,0,#C C wipes the stool,wipes stool,Core manual task involving high hand activity.,r002,Cleaning,,244.3062986,Gold,dfa06e1b-6823-4fa0-b7f8-194bac7bc7f3,no
Task Operation,11,,12,988,,no,0,0.0,0,#C C picks ball pepper,picks ball pepper,"Core task involving manual manipulation, high hand activity.",r002,Cooking,,14.5500186,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,Task Operation,3,9947,,no,0,0.0,0,#C C drops inner part of ball pepper,drops inner part of ball pepper,"[CtxFixed] The action of dropping the inner part of the ball pepper onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Cooking,,33.5679686,Bad,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,7,2622,,no,0,0.0,0,#C C drops ball pepper,drops ball pepper,"[CtxFixed] The action of dropping the ball pepper is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r002,Cooking,,34.2715486,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9062,watchlist_verb,yes,0,0.0,0,#C C moves cutting board,moves cutting board,"Moving an object (cutting board), short bursts of hand acceleration.",r002,Cooking,,64.0277886,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Task Operation,11,Object Transfer,5,4275,watchlist_verb,yes,0,0.0,0,#C C moves ball peppers,moves ball peppers,Core task involving manipulation of ingredients.,r002,Cooking,,101.1131386,Bad,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,9,1897,,no,0,0.0,0,#C C rubs a hand,rubs hand,"Low body/hand motion, likely idle or contemplative action.",r002,Cooking,,106.0689786,Skip,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,10,1487,,no,0,0.0,0,#C C puts onion on cutting board,puts onion on cutting board,Logistics step involving picking up and placing the onion.,r002,Cooking,,184.7478486,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,,5,5440,,no,0,0.0,0,#C C removes onion skins,removes onion skins,Core task involving manual dexterity and manipulation.,r002,Cooking,,194.4182186,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,4,6416,,no,0,0.0,0,#C C disposes onion skins,disposes onion skins,Logistics step of moving onion skins to disposal.,r002,Cooking,,208.2647386,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,6,3386,,no,0,0.0,0,#C C disposes onion skin,disposes onion skin,Logistics step of moving the onion skin to dispose of it.,r002,Cooking,,214.8579486,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,4,5972,watchlist_verb,yes,0,0.0,0,#C C holds onion with the other hand,holds onion with other hand,"Low body/hand motion, holding an object.",r002,Cooking,,243.3655586,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,6,3423,,no,0,0.0,0,#C C drops onion,drops onion,"[CtxFixed] The action of dropping an onion onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Cooking,,282.56580196079113,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,Object Transfer,4,6112,watchlist_verb,yes,0,0.0,0,#C C moves onions with knife,moves onions with knife,Core task involving manipulation with high hand activity.,r002,Cooking,,343.52462196079114,Bad,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,7,3003,,no,0,0.0,0,#C C rubs her hand,rubs her hand,"Low body/hand motion, likely idle or calming action.",r002,Cooking,,395.3901719607911,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,5,4984,,no,0,0.0,0,#C C picks onion pieces,picks onion pieces,Logistics step involving picking up objects.,r002,Cooking,,427.85912196079113,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,8,2039,watchlist_verb,yes,0,0.0,0,#C C touches the cooker,touches cooker,"Low body/hand motion, likely involves light touch without significant movement.",r002,Cooking,,511.0227019607912,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Task Operation,11,,3,9693,,no,0,0.0,0,#C C collects food particles,collects food particles,Core task involving high hand activity.,r002,Cooking,,522.5324219607911,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,11403,,no,0,0.0,0,#C C picks slotted spoon,picks slotted spoon,"Logistics step, picking up an object.",r002,Cooking,,557.7225676136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,10136,,no,0,0.0,0,#C C exchanges spoon to the other hand,exchanges spoon to other hand,Logistics of transferring the spoon between hands.,r002,Cooking,,558.9939576136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,8,1995,watchlist_verb,yes,0,0.0,0,#C C holds cooking spoon,holds cooking spoon,"Low body/hand motion, holding an object without active movement.",r002,Cooking,,578.961747613672,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,8,1993,watchlist_verb,yes,0,0.0,0,#C C holds cabinet door,holds cabinet door,"Low body/hand motion, holding a position.",r002,Cooking,,642.3302276136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,4,5930,watchlist_verb,yes,0,0.0,0,#C C holds cooking pot with the other hand,holds cooking pot with other hand,"Low body/hand motion, holding an object without movement.",r002,Cooking,,648.9648776136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,3,9164,watchlist_verb,yes,0,0.0,0,#C C moves spice,moves spice,Logistics step involving moving an object.,r002,Cooking,,683.2045276136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,4,5943,watchlist_verb,yes,0,0.0,0,#C C holds garlic,holds garlic,"Low body/hand motion, holding an object without movement.",r002,Cooking,,742.7429176136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Task Operation,11,,6,3318,,no,0,0.0,0,#C C breaks garlic,breaks garlic,Core task involving manual dexterity and hand activity.,r002,Cooking,,750.9782376136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,5,4564,,no,0,0.0,0,#C C drops garlic skin,drops garlic skin,"[CtxFixed] The action of dropping the garlic skin after breaking the garlic can be considered a deliberate placement of the garlic onto a surface, which fits the 'Object Transfer' category.",r002,Cooking,,764.5535076136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9931,,no,0,0.0,0,#C C drops garlic in minced meat,drops garlic in minced meat,"[CtxFixed] The action of dropping the garlic into the minced meat is a deliberate placement of the garlic, which is part of the cooking process.",r002,Cooking,,783.7705676136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9238,watchlist_verb,yes,0,0.0,0,#C C opens garlic press,opens garlic press,Logistics step involving opening an object.,r002,Cooking,,786.0719676136719,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Stationary,11,,8,2332,,no,0,0.0,0,#C C removes hand from the pan,removes hand from pan,"The action indicates a pause or cessation of motion, suggesting low energy activity.",r002,Cooking,,842.330870974463,Skip,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,Task Operation,9,1657,,no,0,0.0,0,#C C collects vegetables,collects vegetables,Logistics step involving picking up and moving objects.,r002,Cooking,,844.488430974463,Bad,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9970,,no,0,0.0,0,#C C drops onion in the pan,drops onion in pan,Refined via regex fallback,r002,Cooking,,854.6274109744629,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,,12,1055,,no,0,0.0,0,#C C shakes cooking pot,shakes cooking pot,High hand activity involved in mixing or stirring the contents of the pot.,r002,Cooking,,878.261310974463,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,6,3287,watchlist_verb,yes,1,1.0,1,#C C touches a knife,touches knife,Logistics action involving interaction with an object.,r002,Cooking,,912.6320109744628,Skip,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Task Operation,11,,6,3474,,no,0,0.0,0,#C C hits cooking pot,hits cooking pot,Core task involving high hand activity.,r002,Cooking,,919.457000974463,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,3,8891,watchlist_verb,yes,0,0.0,0,#C C holds seasoning mix with the other hand,holds seasoning mix with other hand,"Low body/hand motion, holding position.",r002,Cooking,,930.046960974463,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,3,10096,,no,0,0.0,0,#C C drops a wrapper,drops wrapper,"[CtxFixed] The action of dropping a wrapper can be interpreted as a deliberate placement of the wrapper onto a surface, which fits the definition of 'Object Transfer'.",r002,Cooking,,935.7329509744628,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9925,,no,0,0.0,0,#C C drops food particle in the pan,drops food particle in pan,Refined via regex fallback,r002,Cooking,,955.082190974463,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9926,,no,0,0.0,0,#C C drops food particles in the pan,drops food particles in pan,Refined via regex fallback,r002,Cooking,,1045.100990974463,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9277,watchlist_verb,yes,0,0.0,0,#C C opens tomato paste can,opens tomato paste can,"Logistics/Setup step, opening a can.",r002,Cooking,,1123.426257144922,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Task Operation,11,,6,3972,,no,0,0.0,0,#C C shakes the can,shakes can,"[CtxFixed] Shaking the can is a continuation of the previous actions involving the can, such as pressing and pouring, which are essential operations.",r002,Cooking,,1149.2911171449218,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,3,8763,watchlist_verb,yes,0,0.0,0,#C C holds can with the other hand,holds can with other hand,"Low body/hand motion, holding an object.",r002,Cooking,,1158.7651871449218,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,3,9882,,no,0,0.0,0,#C C drops a can,drops can,"[CtxFixed] The action of dropping a can is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Cooking,,1270.7875071449218,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,4,8249,,no,0,0.0,0,#C C takes cutting board,takes cutting board,Logistics step involving picking up and moving the cutting board.,r002,Cooking,,1323.1066271449215,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,11456,,no,0,0.0,0,#C C picks tomato paste can,picks tomato paste can,Logistics step involving picking up an object.,r002,Cooking,,1328.502467144922,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,6,3414,,no,0,0.0,0,#C C drops knife in the sink,drops knife in sink,Refined via regex fallback,r002,Cooking,,1347.6659771449215,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Locomotion,11,Object Transfer,3,9184,watchlist_verb,yes,0,0.0,0,#C C moves Tortilla wraps,moves tortilla wraps,Body moving through space to move objects.,r002,Cooking,,1439.8986921088797,Bad,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,3,10422,,no,0,0.0,0,#C C lifts tortilla wraps,lifts tortilla wraps,Logistics step involving picking up an object.,r002,Cooking,,1440.2866421088795,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,10074,,no,0,0.0,0,#C C drops tortilla wraps,drops tortilla wraps,"[CtxFixed] The action of dropping the tortilla wraps is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r002,Cooking,,1450.9981121088797,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,4,6219,watchlist_verb,yes,0,0.0,0,#C C touches tortilla wraps,touches tortilla wraps,"Low body/hand motion, likely involves light touch and inspection.",r002,Cooking,,1451.4016721088794,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,yes
Object Transfer,11,,3,9981,,no,0,0.0,0,#C C drops paper towel,drops paper towel,"[CtxFixed] The action of dropping the paper towel is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r002,Cooking,,1485.1186521088794,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,4,7924,,no,0,0.0,0,#C C removes hand from cooking pot,removes hand from cooking pot,"The action involves removing the hand from the cooking pot, indicating a pause or end to an action, which is typically associated with low energy activity.",r002,Cooking,,1503.3974321088797,Skip,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,10059,,no,0,0.0,0,#C C drops spoon on the countertop,drops spoon on countertop,Refined via regex fallback,r002,Cooking,,1504.7673221088794,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,10084,,no,0,0.0,0,#C C drops vegetables on tortilla wrap,drops vegetables on tortilla wrap,"[CtxFixed] The action involves moving vegetables from one location to another (onto the tortilla wrap), which fits the definition of transferring an object.",r002,Cooking,,1602.9676721088797,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,,4,8340,,no,0,0.0,0,#C C turns cheese,turns cheese,"Core task involving manipulation, high hand activity.",r002,Cooking,,1632.284407144922,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,6,3440,,no,0,0.0,0,#C C drops spoon in the sink,drops spoon in sink,Refined via regex fallback,r002,Cooking,,1837.507397144922,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,,4,8344,,no,0,0.0,0,#C C turns cooking pot,turns cooking pot,Turning a cooking pot is a core manual task involving high hand activity.,r002,Cooking,,1873.2033971449216,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Task Operation,11,,4,6339,,no,0,0.0,0,#C C collects cheese particles,collects cheese particles,Core task involving fine motor skills and hand activity.,r002,Cooking,,1880.484897144922,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Object Transfer,11,,3,9890,,no,0,0.0,0,#C C drops cheese particle,drops cheese particle,"[CtxFixed] The action involves deliberately placing a cheese particle, which aligns with the definition of Object Transfer.",r002,Cooking,,1883.4668071449216,Gold,e6bdfe96-48c7-48c9-a5c8-5f09aee849b7,no
Stationary,11,,4,6227,watchlist_verb,yes,0,0.0,0,#O A woman X moves her hand,woman x moves her hand,"The action described is a hand movement while the body is in motion (walking), but the focus is on the hand movement which is low energy and not a core task or object transfer.",r002,Walking Outdoors,,46.41391,Gold,e750d46b-2c3a-468e-88db-4169a9d65a9a,yes
Locomotion,11,,4,8544,,no,0,0.0,0,#O A woman X walks on the road,woman x walks on road,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,60.39824,Gold,e750d46b-2c3a-468e-88db-4169a9d65a9a,no
Stationary,11,,8,2131,,no,0,0.0,1,#C C looks on the other side,looks on other side,Looking in a specific direction indicates a stationary action with minimal body movement.,r002,Walking Outdoors,,95.80872,Skip,e750d46b-2c3a-468e-88db-4169a9d65a9a,no
